7.88,-1.65E-01
7.89,-1.96E-01
7.9,-2.27E-01
7.91,-2.51E-01
7.92,-2.62E-01
7.93,-2.62E-01
7.94,-2.59E-01
7.95,-2.58E-01
7.96,-2.62E-01
7.97,-2.69E-01
7.98,-2.71E-01
7.99,-2.56E-01
8,-2.16E-01
8.01,-1.54E-01
8.02,-9.07E-02
8.03,-4.32E-02
8.04,-7.75E-03
8.05,2.53E-02
8.06,6.00E-02
8.07,9.97E-02
8.08,1.45E-01
8.09,1.92E-01
8.1,2.30E-01
8.11,2.52E-01
8.12,2.54E-01
8.13,2.39E-01
8.14,2.21E-01
8.15,2.09E-01
8.16,2.09E-01
8.17,2.18E-01
8.18,2.31E-01
8.19,2.43E-01
8.2,2.53E-01
8.21,2.60E-01
8.22,2.67E-01
8.23,2.74E-01
8.24,2.80E-01
8.25,2.83E-01
8.26,2.83E-01
8.27,2.75E-01
8.28,2.50E-01
8.29,2.07E-01
8.3,1.55E-01
8.31,9.79E-02
8.32,3.87E-02
8.33,-2.02E-02
8.34,-7.15E-02
8.35,-1.12E-01
8.36,-1.46E-01
8.37,-1.78E-01
8.38,-2.06E-01
8.39,-2.26E-01
8.4,-2.30E-01
8.41,-2.19E-01
8.42,-2.00E-01
8.43,-1.83E-01
8.44,-1.73E-01
8.45,-1.70E-01
8.46,-1.81E-01
8.47,-2.05E-01
8.48,-2.37E-01
8.49,-2.60E-01
8.5,-2.63E-01
8.51,-2.47E-01
8.52,-2.21E-01
8.53,-1.95E-01
8.54,-1.73E-01
8.55,-1.56E-01
8.56,-1.38E-01
8.57,-1.17E-01
8.58,-9.22E-02
8.59,-6.95E-02
8.6,-5.13E-02
8.61,-3.28E-02
8.62,-1.25E-02
8.63,9.19E-03
8.64,3.95E-02
8.65,8.30E-02
8.66,1.32E-01
8.67,1.76E-01
8.68,2.04E-01
8.69,2.19E-01
8.7,2.27E-01
8.71,2.33E-01
8.72,2.32E-01
8.73,2.19E-01
8.74,1.99E-01
8.75,1.72E-01
8.76,1.38E-01
8.77,9.95E-02
8.78,6.26E-02
8.79,3.01E-02
8.8,2.63E-03
8.81,-1.93E-02
8.82,-3.20E-02
8.83,-2.94E-02
8.84,-1.06E-02
8.85,1.78E-02
8.86,4.63E-02
8.87,6.58E-02
8.88,7.34E-02
8.89,7.30E-02
8.9,6.72E-02
8.91,5.37E-02
8.92,3.33E-02
8.93,1.30E-02
8.94,-2.03E-03
8.95,-9.43E-03
8.96,-8.75E-03
8.97,1.19E-04
8.98,1.78E-02
8.99,4.35E-02
9,7.07E-02
9.01,9.02E-02
9.02,9.77E-02
9.03,9.51E-02
9.04,8.50E-02
9.05,6.46E-02
9.06,3.19E-02
9.07,-9.38E-03
9.08,-5.16E-02
9.09,-8.90E-02
9.1,-1.21E-01
9.11,-1.49E-01
9.12,-1.75E-01
9.13,-1.99E-01
9.14,-2.11E-01
9.15,-2.03E-01
9.16,-1.84E-01
9.17,-1.59E-01
9.18,-1.25E-01
9.19,-8.04E-02
9.2,-3.30E-02
9.21,9.18E-03
9.22,3.89E-02
9.23,5.13E-02
9.24,4.90E-02
9.25,3.51E-02
9.26,7.97E-03
9.27,-3.57E-02
9.28,-9.38E-02
9.29,-1.56E-01
9.3,-2.11E-01
9.31,-2.52E-01
9.32,-2.78E-01
9.33,-2.88E-01
9.34,-2.82E-01
9.35,-2.67E-01
9.36,-2.49E-01
9.37,-2.31E-01
9.38,-2.08E-01
9.39,-1.72E-01
9.4,-1.24E-01
9.41,-7.44E-02
9.42,-3.66E-02
9.43,-1.10E-02
9.44,1.29E-02
9.45,4.73E-02
9.46,9.27E-02
9.47,1.37E-01
9.48,1.74E-01
9.49,2.04E-01
9.5,2.35E-01
9.51,2.67E-01
9.52,2.91E-01
9.53,2.97E-01
9.54,2.84E-01
9.55,2.64E-01
9.56,2.43E-01
9.57,2.18E-01
9.58,1.92E-01
9.59,1.66E-01
9.6,1.38E-01
9.61,1.07E-01
9.62,7.49E-02
9.63,3.96E-02
9.64,2.16E-03
9.65,-3.51E-02
9.66,-6.93E-02
9.67,-9.23E-02
9.68,-9.95E-02
9.69,-9.46E-02
9.7,-8.68E-02
9.71,-8.58E-02
9.72,-9.54E-02
9.73,-1.10E-01
9.74,-1.21E-01
9.75,-1.23E-01
9.76,-1.15E-01
9.77,-9.15E-02
9.78,-5.81E-02
9.79,-2.66E-02
9.8,-1.07E-02
9.81,-1.51E-02
9.82,-3.18E-02
9.83,-5.07E-02
9.84,-7.28E-02
9.85,-1.02E-01
9.86,-1.35E-01
9.87,-1.62E-01
9.88,-1.69E-01
9.89,-1.48E-01
9.9,-1.02E-01
9.91,-4.87E-02
9.92,2.31E-03
9.93,4.54E-02
9.94,7.86E-02
9.95,1.00E-01
9.96,1.12E-01
9.97,1.14E-01
9.98,1.08E-01
9.99,9.46E-02
10,7.20E-02
10.01,4.35E-02
10.02,1.51E-02
10.03,-6.26E-03
10.04,-1.47E-02
10.05,-1.05E-02
10.06,4.24E-03
10.07,2.83E-02
10.08,5.96E-02
10.09,9.47E-02
10.1,1.31E-01
10.11,1.65E-01
10.12,1.97E-01
10.13,2.25E-01
10.14,2.49E-01
10.15,2.69E-01
10.16,2.81E-01
10.17,2.77E-01
10.18,2.45E-01
10.19,1.78E-01
10.2,8.05E-02
10.21,-3.02E-02
10.22,-1.27E-01
10.23,-1.92E-01
10.24,-2.28E-01
10.25,-2.46E-01
10.26,-2.54E-01
10.27,-2.54E-01
10.28,-2.41E-01
10.29,-2.10E-01
10.3,-1.64E-01
10.31,-1.13E-01
10.32,-7.27E-02
10.33,-4.44E-02
10.34,-2.08E-02
10.35,6.99E-03
10.36,4.24E-02
10.37,7.71E-02
10.38,9.82E-02
10.39,1.04E-01
10.4,1.00E-01
10.41,9.37E-02
10.42,8.77E-02
10.43,8.28E-02
10.44,7.86E-02
10.45,7.25E-02
10.46,5.82E-02
10.47,3.23E-02
10.48,1.74E-04
10.49,-2.75E-02
10.5,-4.57E-02
10.51,-5.86E-02
10.52,-7.23E-02
10.53,-9.01E-02
10.54,-1.09E-01
10.55,-1.24E-01
10.56,-1.34E-01
10.57,-1.37E-01
10.58,-1.31E-01
10.59,-1.17E-01
10.6,-9.38E-02
10.61,-6.75E-02
10.62,-4.21E-02
