Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
36.65,-0.0016421067884960852,0.0005218146177836215,-0.003420552368397765,-0.0023027184951167905,-0.0025993798900506,-0.004136811488961004
36.66,-0.001513052377037948,0.0006273702317141574,-0.0033910225555859887,-0.002280190847215054,-0.0026873142589037106,-0.004208327505846679
36.67,-0.0013838468189793676,0.0007327796772747939,-0.003361055031868921,-0.0022573590451643584,-0.002775062490305174,-0.004279440221470114
36.68,-0.0012546961084858369,0.0008378401031100375,-0.0033308382683745847,-0.0022344109273547694,-0.0028628014489439405,-0.004350328565189919
36.69,-0.0011258120345703712,0.0009423429054535809,-0.003300566649751848,-0.002211540230014312,-0.002950713848116217,-0.004421177343762238
36.7,-0.0009972899070295614,0.0010461960017477527,-0.003270318207951792,-0.0021888243210108718,-0.0030388659840529238,-0.0044920549754293064
36.71,-0.0008692125073682193,0.0011493198792678987,-0.003240158572659229,-0.002166328150305779,-0.0031273116869191308,-0.004563017440676326
36.72,-0.0007417103596707938,0.0012515873237934586,-0.0032102012550403684,-0.0021441645337250703,-0.0032161526051520915,-0.004634168566323289
36.73,-0.0006148917168568675,0.001352893432888139,-0.00318053764813774,-0.0021224241533795932,-0.0033054682064711494,-0.004705590026285034
36.74,-0.0004887882266793911,0.0014532099494308538,-0.003151182693912547,-0.002101121224734116,-0.0033952614455594696,-0.00477728700899955
36.75,-0.00036341943491633095,0.0015525207579472362,-0.003122139383602518,-0.0020802579969935106,-0.0034855232650841932,-0.004849252718191098
36.76,-0.0002388877745352018,0.00165072689496208,-0.0030934937580610242,-0.002059919753471815,-0.0035763275967216255,-0.00492156337363483
36.77,-0.00011530188196015596,0.001747723232242623,-0.0030653382414081816,-0.0020401981452749006,-0.003667754695520731,-0.004994301545256205
36.78,7.346234882596026e-06,0.0018435213082572388,-0.003037648807994012,-0.0020210683582968236,-0.0037597683076048714,-0.005067433320565115
36.79,0.0001291266815773544,0.0019381948126867001,-0.0030103394826766936,-0.002002443613532913,-0.0038522701712117168,-0.005140862805424711
36.8,0.0002500453412567693,0.0020317532499554247,-0.002983388674416962,-0.0019843015007106686,-0.003945226351071261,-0.005214558458154901
36.81,0.00037005005319436555,0.002124148117311579,-0.002956833009853102,-0.0019666778119029225,-0.004038661072788539,-0.005288546923637119
36.82,0.0004891152868299236,0.0022153575783340333,-0.0029306826668549315,-0.0019495818751216715,-0.004132572057230972,-0.005362828367420343
36.83,0.0006072251420888359,0.0023053694627276407,-0.0029049383747239968,-0.0019330135545598138,-0.004226947521586935,-0.005437393476494968
36.84,0.0007244128460196263,0.002394220762431354,-0.002879551914374262,-0.001916923750815107,-0.004321726680428815,-0.005512183960067786
36.85,0.0008407874060617799,0.0024820242843517494,-0.0028543994518283405,-0.0019011877344313765,-0.004416773080113781,-0.005587065883671438
36.86,0.0009564324322206476,0.0025688674719990343,-0.0028293827050310115,-0.001885706312758747,-0.004511975766522219,-0.005661930836608223
36.87,0.0010713184785008662,0.002654724746376558,-0.0028045166106454708,-0.001870493496798365,-0.004607336952800405,-0.005736783599394876
36.88,0.0011853590613923272,0.0027395135239172436,-0.0027798733241624725,-0.0018556205013617545,-0.004702916020440659,-0.005811686144541631
36.89,0.0012984796714861156,0.002823163227544341,-0.0027555132199874577,-0.0018411467452099457,-0.004798760520365579,-0.005886688637332164
36.9,0.0014106306106776668,0.00290562812331415,-0.002731472058172791,-0.0018271070178394997,-0.004894893340682906,-0.0059618166032710295
36.91,0.0015217749942027176,0.0029868753218865954,-0.002707772984462349,-0.0018135234795826705,-0.004991324707777625,-0.00603708292886517
36.92,0.0016318237593832864,0.0030668197867008726,-0.0026844915303144766,-0.0018004706616877428,-0.005088117187407842,-0.00611255286240614
36.93,0.0017406646807270377,0.0031453533484992664,-0.002661726612901469,-0.001788046466377724,-0.005185356685804387,-0.0061883150147529625
36.94,0.0018481907150354245,0.0032223730498545417,-0.0026395722017509425,-0.0017763438335527506,-0.005283124117440664,-0.0062644530267822315
36.95,0.001954278679439527,0.003297759822619982,-0.0026181386520285166,-0.0017654720741356485,-0.005381516739472681,-0.006341066903505382
36.96,0.002058829428179227,0.0033714186641178073,-0.002597512537794448,-0.0017555167033933045,-0.005480607986182475,-0.00641823284818639
36.97,0.0021617780231387475,0.0034432888070792746,-0.0025777464852342526,-0.001746529274233884,-0.0055804373034248475,-0.006495993096459856
36.98,0.0022630719029994263,0.0035133218881975847,-0.002558881005863732,-0.001738549210480334,-0.00568103198307725,-0.006574377750449348
36.99,0.0023628008726111586,0.003581611936895484,-0.0025408144963764865,-0.0017314738067882546,-0.0057822771641594505,-0.00665327477955266
37.0,0.002461191570848626,0.0036483898425745966,-0.002523308738471566,-0.0017250637285458116,-0.0058839213339561495,-0.00673243552122718
37.01,0.002558445277856049,0.0037138611612507633,-0.002506151065331792,-0.0017191051784262207,-0.0059857384958091255,-0.006811636848441996
37.02,0.002654669744226965,0.003778137944121394,-0.0024892225280856205,-0.0017134780629256923,-0.006087596336912099,-0.006890749337129994
37.03,0.0027499306945567227,0.0038412902405018995,-0.0024724463955838514,-0.0017081044922181458,-0.00618940472944156,-0.0069696857669731835
37.04,0.0028442941593692763,0.003903388429132864,-0.002455745820824273,-0.0017029064466597937,-0.006291073398356783,-0.007048358788854504
37.05,0.002937807605708723,0.003964484348148625,-0.002439062707358375,-0.001697824643277739,-0.006392530789202203,-0.00712669979230939
37.06,0.0030305048035627084,0.004024616160874467,-0.002422352842347007,-0.001692813668909469,-0.006493719202578745,-0.007204654039643639
37.07,0.0031224210414356078,0.004083823570770395,-0.002405570679598378,-0.001687826763326652,-0.0065945795786172675,-0.007282165450050851
37.08,0.003213602489606071,0.004142157184056273,-0.002388659972588971,-0.0016828064523438096,-0.006695042131454057,-0.007359167233729369
37.09,0.003304048384507641,0.004199620693457088,-0.0023716115908008254,-0.001677742364245346,-0.006795084167041514,-0.007435639709331929
37.1,0.0033936488781087224,0.004256108726944233,-0.00235452568604002,-0.001672733396195749,-0.00689479225096063,-0.007511672471414625
37.11,0.0034822748417848593,0.004311496650965398,-0.0023375219087335155,-0.0016678979306301437,-0.0069942724262350795,-0.007587374607885097
37.12,0.0035698649056085086,0.004365727609088563,-0.0023206523742039862,-0.0016632868016248404,-0.007093563181146813,-0.0076627876674498305
37.13,0.0036564434499176154,0.004418830512922154,-0.002303883662258308,-0.0016588652945835306,-0.007192617450386357,-0.007737867660393818
37.14,0.0037421365365688792,0.004470935972717955,-0.002287080866759457,-0.0016544971959089043,-0.007291286666204353,-0.007812469109359167
37.15,0.003827069757853086,0.004522174145634554,-0.0022701097285175863,-0.0016500469259954776,-0.007389422892897523,-0.007886447183455877
37.16,0.003911278869493588,0.0045725853680820515,-0.0022529260015000576,-0.001645468905543378,-0.00748696819462892,-0.007959747065704691
37.17,0.003994751783693218,0.004622162148112799,-0.0022355334690248732,-0.0016407655718575602,-0.007583912653248999,-0.008032361970478604
37.18,0.0040775065546796085,0.00467092715030818,-0.0022179059599368813,-0.001635909395131832,-0.007680216386117378,-0.008104255160942899
37.19,0.004159651699258911,0.00471899351567206,-0.002199927014768934,-0.0016307825447198626,-0.007775749213925155,-0.008175299616493652
37.2,0.004241319178811689,0.004766497842965261,-0.0021814568852243027,-0.0016252438887294906,-0.007870357661850916,-0.008245345033527892
37.21,0.004322605557403248,0.004813541346153402,-0.002162391366981466,-0.001619187826941443,-0.007963923794050353,-0.008314276659545377
37.22,0.004403623995269078,0.004860241847228594,-0.002142609799154562,-0.0016124922903857743,-0.008056313214812668,-0.008381963293915166
37.23,0.004484533567085923,0.004906763093815798,-0.0021219457304109952,-0.0016049894075774967,-0.008147345736383585,-0.008448227955306888
37.24,0.004565474580933673,0.004953250077469385,-0.0021002515850815774,-0.0015965301707467983,-0.008236860046788202,-0.008512912549119988
37.25,0.0046465430732199825,0.004999803527931686,-0.002077424162596903,-0.0015870099353975501,-0.008324739210986858,-0.008575903368244134
37.26,0.004727812473680119,0.00504650157746582,-0.002053382970249501,-0.0015763467531936404,-0.008410889005363832,-0.008637109427150675
37.27,0.004809329604344104,0.005093395759154927,-0.0020280742226150986,-0.0015644853715064777,-0.008495241918882124,-0.008696466462648432
37.28,0.004891124679988145,0.00514052100668483,-0.002001460840966403,-0.001551387232957065,-0.008577747154237434,-0.008753926934637033
37.29,0.0049731413166001345,0.00518782566213977,-0.0019735924526786096,-0.0015371004749518574,-0.008658440629011268,-0.008809530026857653
37.3,0.00505523071984201,0.005235165663793623,-0.0019446112239574205,-0.0015217657625431786,-0.008737450810156304,-0.008863407480974441
37.31,0.00513728286785229,0.005282435728239781,-0.0019146206925541702,-0.0015054851212788051,-0.008814867548480545,-0.008915652430653169
37.32,0.005219270009310643,0.0053296128477821544,-0.0018836422671359213,-0.0014882784367085703,-0.008890698579796772,-0.00896627590230368
37.33,0.0053011908237597756,0.005376700450083275,-0.0018516710599794414,-0.0014701392872169036,-0.008964925359403821,-0.009015262649152662
37.34,0.0053830267553166495,0.0054236847312015375,-0.00181871955298943,-0.0014510786101816654,-0.009037546729899521,-0.009062614818646673
37.35,0.005464733685429894,0.005470526327674227,-0.0017848259303733865,-0.0014311330347916726,-0.00910858725565849,-0.009108360286518655
37.36,0.005546238942072286,0.00551715732503516,-0.0017500570779720322,-0.0014103678815218282,-0.009178100223974644,-0.009152555657517802
37.37,0.00562740014923964,0.00556344010663805,-0.001714549749243765,-0.0013889183282643105,-0.009246208812868216,-0.009195327432802696
37.38,0.005708017750838575,0.005609179876867829,-0.0016784980645672932,-0.0013669769097799905,-0.009313093592223839,-0.009236859510664271
37.39,0.005788027351385322,0.005654317001162378,-0.0016419611771951437,-0.0013446011838027557,-0.009378800191592854,-0.009277200853911786
37.4,0.005867521861358729,0.005698949150688917,-0.0016048411058619649,-0.0013216915638006577,-0.0094432171346597,-0.00931624332392175
37.41,0.005946583145388491,0.005743162949856894,-0.0015670510673848994,-0.0012981596517311494,-0.009506244173705559,-0.009353890014683038
37.42,0.006025234856099994,0.005786986809488333,-0.0015285626425888999,-0.0012739754041232924,-0.009567839457402414,-0.009390102420171341
37.43,0.006103495604220392,0.005830444096249903,-0.0014893526088887252,-0.0012491139648186519,-0.00962796636527068,-0.009424847268386265
37.44,0.006181419787312766,0.005873593960713715,-0.001449362106194838,-0.0012235148310380992,-0.009686552675466989,-0.009458055688717555
37.45,0.006259032085908603,0.005916465832817456,-0.0014085621361443622,-0.0011971473527756752,-0.009743556065901873,-0.009489688712640396
37.46,0.006336271806438971,0.0059590037641239265,-0.0013670092279895003,-0.0011700663988519074,-0.009799019782020598,-0.009519792941072996
37.47,0.006413044896826088,0.006001118442741336,-0.0013247934378078235,-0.0011423603562909803,-0.009853020637913604,-0.009548448545062978
37.48,0.006489289287246615,0.006042752533415788,-0.0012819730143670827,-0.0011140857963544027,-0.009905603684089773,-0.009575703933135851
37.49,0.006564901730847329,0.006083807517576939,-0.001238647564978113,-0.0010853406405647399,-0.009956855375245622,-0.009601648918638751
37.5,0.0066396919917723965,0.006124097880695749,-0.0011950038880006446,-0.0010563099933842063,-0.010006949404697006,-0.009626460553746018
37.51,0.006713522029330548,0.006163490295782492,-0.0011511768053331078,-0.0010271269748792025,-0.010056007538806455,-0.009650263963459815
37.52,0.006786388824840634,0.006201986449564175,-0.0011071663282213701,-0.0009977898867057245,-0.010104016784739295,-0.00967304951293901
37.53,0.006858349365262384,0.006239648025449152,-0.0010629126563901025,-0.0009682372114193274,-0.01015090439154845,-0.009694747808156264
37.54,0.006929409306034613,0.006276485365701214,-0.001018407510497833,-0.0009384589451106943,-0.010196649184587698,-0.009715341029883095
37.55,0.00699948415097475,0.006312418650676467,-0.0009737329645801388,-0.0009085354300312501,-0.010241320399919929,-0.009734901767669574
37.56,0.007068489766523083,0.006347368412405977,-0.0009289709451453428,-0.0008785468538731724,-0.010284987185386854,-0.0097535025204852
37.57,0.007136373852241101,0.006381287004433941,-0.000884171763589448,-0.0008485417823705198,-0.01032768713500671,-0.009771184230687392
37.58,0.007203059195501152,0.006414101855848876,-0.0008394108652642902,-0.0008185939085554505,-0.010369483040033114,-0.00978801303465096
37.59,0.007268502826406622,0.006445774625547068,-0.0007947296785320098,-0.0007887429020026092,-0.010410403740008244,-0.009804021113391716
37.6,0.007332652086526831,0.00647625727031265,-0.000750179547139288,-0.0007590383413951232,-0.010450488057143428,-0.009819250626517369
37.61,0.007395368309912645,0.006505415725180216,-0.0007058980625770256,-0.0007296160470778658,-0.010489861130693747,-0.009833830046172403
37.62,0.007456480728223404,0.006533083807910077,-0.0006620551797561008,-0.0007006441969286102,-0.010528680534659784,-0.009847920274309984
37.63,0.007515864932709791,0.006559141680321002,-0.0006187747659980882,-0.0006722448755459432,-0.010567057828816295,-0.009861636193290915
37.64,0.007573447609006354,0.006583520582434636,-0.0005761298666754062,-0.0006444893400883846,-0.010605053826401015,-0.009875041933142755
37.65,0.007629144040509404,0.006606140335207631,-0.0005342052041683115,-0.0006174605194321199,-0.01064274109513008,-0.009888213372145741
37.66,0.007682878782027474,0.0066269300135386126,-0.000493076510138192,-0.0005912323466467813,-0.010680183291539845,-0.009901217470745299
37.67,0.007734664989297612,0.006645907275143552,-0.000452731191117702,-0.0005657904247897996,-0.010717355828655004,-0.009914032938791065
37.68,0.007784655896081921,0.006663229837014739,-0.00041301682742118934,-0.0005409805260227617,-0.010754094376982777,-0.009926498736102312
37.69,0.007833053451788176,0.006679104112407919,-0.00037373250537974103,-0.0005165999240540817,-0.010790186198833008,-0.009938405406359622
37.7,0.007880003473165252,0.006693680361908314,-0.00033473364956922033,-0.0004925022265763414,-0.010825474982630649,-0.009949599910989359
37.71,0.007925632138328934,0.006707089186830669,-0.0002958955216974438,-0.0004685608743644239,-0.010859824343887143,-0.009959949129707513
37.72,0.007970018315848896,0.006719413857683939,-0.0002571408861503914,-0.00044469680703431894,-0.010893145492830525,-0.009969367527722761
37.73,0.008013146071641011,0.0067306428204446135,-0.0002184875088634317,-0.000420925962128558,-0.010925444735360723,-0.0099778646562653
37.74,0.008055009176457927,0.0067407742034314285,-0.00017994365618299169,-0.0003972547741936903,-0.01095671897399654,-0.00998544065310802
37.75,0.008095605388361862,0.006749810099165628,-0.00014151381038581733,-0.0003736858905169229,-0.010986961425480838,-0.009992091959746513
37.76,0.008134873608602152,0.006757693719639413,-0.00010326151852277551,-0.00035028102018885225,-0.011016224471710426,-0.009997874171904517
37.77,0.008172741575600018,0.006764357089694953,-6.526170791928063e-05,-0.0003271132498243526,-0.011044571977323711,-0.01000285435669799
37.78,0.008209137121622903,0.00676973230309627,-2.7589434998442364e-05,-0.00030425579260769066,-0.01107206804061274,-0.010007099803124326
37.79,0.008244010992809777,0.006773774341955646,9.702932572690108e-06,-0.00028175917066222033,-0.011098754177759386,-0.010010655205876653
37.8,0.00827735486357054,0.006776479090538021,4.660373374627344e-05,-0.00025963319741214723,-0.011124631307062146,-0.01001352464914969
37.81,0.00830918714762397,0.006777869145708074,8.312783196494329e-05,-0.0002378611599376009,-0.011149673933153423,-0.010015685790437065
37.82,0.008339571855876929,0.00677801267422299,0.00011933548303986848,-0.00021638095132433714,-0.01117381128120711,-0.010017070994320029
37.83,0.008368617632421008,0.006777022448147378,0.00015533138636710441,-0.00019508601967652513,-0.011196928247802935,-0.010017568282914032
37.84,0.008396394412315473,0.0067749725020593244,0.0001911813528142599,-0.0001739087004605806,-0.011218948735114075,-0.010017104669639756
37.85,0.00842289011033745,0.006771854821228172,0.00022686898927836335,-0.000152863532179133,-0.01123987896841789,-0.010015689476318463
37.86,0.008448059248174305,0.006767627968238544,0.0002623443165834252,-0.0001319986387066017,-0.011259758880262915,-0.01001336571692489
37.87,0.008471839845509985,0.006762233973512409,0.00029754065405174056,-0.00011137884495231024,-0.011278645227958602,-0.010010193214664235
37.88,0.008494149478253056,0.006755594392977101,0.00033237067074914304,-9.10896258509014e-05,-0.011296615544387654,-0.010006252552373085
37.89,0.008514919835118253,0.006747644864091112,0.00036676093673781773,-7.120255534641516e-05,-0.011313733588807409,-0.010001610522910886
37.9,0.008534103286288409,0.006738341673954756,0.00040065849100300244,-5.176873870367226e-05,-0.011330042780973477,-0.009996313562875163
37.91,0.008551649452285525,0.006727638327634664,0.00043400740938646655,-3.28422448140468e-05,-0.011345589635252144,-0.00999041118630696
37.92,0.00856746469582637,0.0067154450394774174,0.0004667082891940229,-1.452062182834076e-05,-0.011360464278054597,-0.009983996501719822
37.93,0.00858143996750127,0.006701656578250766,0.0004986460838117387,3.082937217935426e-06,-0.011374772615259595,-0.00997717837911883
37.94,0.008593576970555378,0.006686278431392038,0.0005298162706637304,1.9965762119790043e-05,-0.011388510166290996,-0.00996995528367623
37.95,0.008603963809103042,0.006669402452695162,0.0005603005191749115,3.6211373221885935e-05,-0.011401586398183368,-0.009962239609396854
37.96,0.008612655143623792,0.006651087017285165,0.0005901468587363451,5.186964913926708e-05,-0.011413944559635453,-0.009953977512773264
37.97,0.008619600199517633,0.006631285029657238,0.000619297680007967,6.688482781447496e-05,-0.011425633681717985,-0.009945220913097129
37.98,0.008624676286563604,0.006609877442623737,0.000647623236228474,8.112900758088102e-05,-0.011436775078569087,-0.009936093992760079
37.99,0.008627880134902188,0.006586864592789843,0.0006751129778661396,9.459348156602868e-05,-0.011447371014743715,-0.00992660186421062
38.0,0.008629353370054278,0.006562391675071635,0.0007019010539396034,0.00010741423876406697,-0.011457279205883613,-0.009916605070233559
38.01,0.008629202159495543,0.006536568388776179,0.0007280859800046277,0.00011969163177329971,-0.011466393152707671,-0.009905999917551932
38.02,0.008627420884290108,0.006509392608746914,0.0007536543061412165,0.0001314140445332825,-0.011474718474989121,-0.009894794810417969
38.03,0.008623950319893691,0.006480808565683674,0.0007785387849441599,0.000142516060064562,-0.011482314745519499,-0.009883052084192942
38.04,0.008618770307127946,0.006450799516639201,0.0008027110395175908,0.0001529711282116802,-0.01148920282405914,-0.009870795338915815
38.05,0.008611923243498548,0.006419411235865278,0.0008262050648048347,0.00016281506672076308,-0.011495341357940725,-0.009857985939527265
38.06,0.008603443574866513,0.00638668150601832,0.00084904672891825,0.0001720755623164208,-0.011500697282659041,-0.009844593516082297
38.07,0.008593270969103445,0.0063525532913548685,0.0008711669411363979,0.00018068533844533768,-0.011505332655780194,-0.009830682797284654
38.08,0.008581263503058467,0.0063168879242440626,0.0008924148199047909,0.00018849532302283667,-0.011509391490836691,-0.009816400444009592
38.09,0.008567279180058672,0.0062795466222187206,0.0009126391941757282,0.0001953561495179651,-0.011513018257874963,-0.009801893549481633
38.1,0.0085512321017866,0.006240446659408936,0.0009317447714202364,0.00020117432471015593,-0.011516301717321802,-0.009787253472773769
38.11,0.008533090297949106,0.006199559195773087,0.0009496899723103935,0.00020591006311577564,-0.01151927708716963,-0.009772518005628087
38.12,0.008512827056706647,0.006156860607095499,0.0009664382654041761,0.0002095286214167442,-0.011521974710146975,-0.009757720039264341
38.13,0.008490459254371367,0.006112370814259257,0.000981996501832305,0.00021203863289073402,-0.01152438172087411,-0.009742849231176345
38.14,0.00846614383490592,0.0060662497623265536,0.000996511416651341,0.00021358860850723905,-0.011526345546337044,-0.009727755505249512
38.15,0.00844009427896082,0.006018713889165136,0.001010186130191957,0.00021438343801848187,-0.011527657406346292,-0.009712232551865997
38.16,0.008412435923272012,0.005969891444442465,0.0010231354827338385,0.0002145397243766514,-0.01152819698064703,-0.009696162494664078
38.17,0.008383210298250805,0.005919826826819033,0.001035390369175702,0.00021409011814599476,-0.011527928076013745,-0.009679511557285027
38.18,0.008352470128896885,0.005868575584471174,0.0010469927403682544,0.00021307831857763122,-0.011526803626662651,-0.009662235063440635
38.19,0.008320334738183185,0.005816259818092698,0.001058051021108158,0.0002116144913451904,-0.011524710277981676,-0.00964422202030136
38.2,0.008286913215315585,0.0057629913487786824,0.0010686632947903398,0.00020979845293865414,-0.01152154520357786,-0.009625371935204987
38.21,0.008252211900601804,0.0057087792025255985,0.0010788247880520717,0.00020762715504987647,-0.011517308622308745,-0.009605687332352392
38.22,0.00821616731599729,0.0056535625404148466,0.0010884607887446424,0.00020502760228563617,-0.011512070881964254,-0.009585240836156972
38.23,0.008178719491200559,0.005597283984352053,0.001097499963900702,0.00020193016987634364,-0.011505899142932296,-0.009564101854580991
38.24,0.008139816183297047,0.005539893836361456,0.0011058785776967936,0.0001982728213799653,-0.01149885316184789,-0.00954233236245877
38.25,0.00809942089456566,0.005481358096049733,0.0011135485094103915,0.0001940091263805246,-0.011490977275225762,-0.009519978884806612
38.26,0.008057545651526467,0.005421691239318035,0.0011205100380372584,0.00018914104484702983,-0.011482267616409515,-0.009497039713452749
38.27,0.008014169002687296,0.005360874215780029,0.0011267298435683145,0.0001836369281520699,-0.011472754115837367,-0.00947354690698721
38.28,0.007969223026843877,0.005298841456740342,0.001132128008260207,0.0001774185200843076,-0.011462513501290917,-0.009449579290698184
38.29,0.007922748663194356,0.005235636204994326,0.0011367333512329826,0.00017051629118831755,-0.011451513964793492,-0.009425107123161513
38.3,0.007874872689314997,0.005171387492496702,0.0011406604297248182,0.00016304643976176395,-0.011439638162824632,-0.009400015096149869
38.31,0.007825661542489626,0.005106163961391857,0.0011439633736679974,0.00015506472617415274,-0.01142682938318394,-0.009374248501194875
38.32,0.007775119657646327,0.00503997220165886,0.0011466342202541056,0.00014656480717517464,-0.011413093211837491,-0.009347814896135467
38.33,0.0077232569701606475,0.004972824253629996,0.0011486704151563818,0.00013754573686062182,-0.011398430033080038,-0.00932071660498575
38.34,0.007670095912202742,0.004904744604060551,0.0011500818137417654,0.0001280189676284572,-0.011382828029679546,-0.0092929437177889
38.35,0.007615624245804255,0.004835723018925736,0.0011508435156053051,0.00011796118445775448,-0.01136631034967064,-0.009264521257123806
38.36,0.007559782403839652,0.004765701884139212,0.0011508831990944721,0.00010730163917809157,-0.01134894777313017,-0.009235521844597642
38.37,0.007502479334289505,0.004694592049560475,0.0011500969558247837,9.593798473084659e-05,-0.011330842878934815,-0.009206049867324342
38.38,0.0074436415073956775,0.004622321835901066,0.0011483982918539706,8.378527608968285e-05,-0.011312081044833923,-0.009176192477722271
38.39,0.007383253246591913,0.004548877365413414,0.0011457584621804638,7.081630450603559e-05,-0.011292690114170863,-0.009145979259964345
38.4,0.007321328221105412,0.004474274054258298,0.0011421779718978617,5.703309841131164e-05,-0.011272668895919415,-0.009115410729747194
38.41,0.007257919603889984,0.004398566770211687,0.0011376967440040397,4.2477090974506825e-05,-0.011251976998035138,-0.009084448167379373
38.42,0.007193128057928918,0.0043218578187492794,0.0011324021205300165,2.7237120980403186e-05,-0.011230526827454918,-0.00905300561752185
38.43,0.0071270588891156,0.004244254095716954,0.0011263860303201852,1.1406600359996784e-05,-0.011208226423411329,-0.009020992722247427
38.44,0.007059797204697939,0.004165842245573115,0.0011197201567964806,-4.9413182942199974e-06,-0.011185004290728315,-0.008988339554085685
38.45,0.0069913923603287425,0.004086673108244839,0.0011124403890399488,-2.1769290894616003e-05,-0.011160824949764855,-0.008955012165720113
38.46,0.006921878052538806,0.004006781811414425,0.0011045669161899262,-3.9055687706157894e-05,-0.011135668843006484,-0.008920992496337335
38.47,0.006851327438467519,0.0039262428900713195,0.001096159355160118,-5.6739465876195694e-05,-0.011109477208304587,-0.008886223244628445
38.48,0.006779832660153877,0.0038451498106325346,0.0010872962883364539,-7.474063198137405e-05,-0.011082172542096777,-0.008850628331775736
38.49,0.006707468199363827,0.0037635783256075913,0.0010780386279221695,-9.299687792616424e-05,-0.011053695235941553,-0.008814149537758127
38.5,0.006634309611437601,0.0036816052072915426,0.0010684483569298082,-0.00011144484019328487,-0.011023984836367214,-0.00877672776097523
38.51,0.00656039096209336,0.003599265684422279,0.0010585459701533087,-0.00013006265911279696,-0.010993022604701629,-0.00873834557785674
38.52,0.006485648103695961,0.0035164967183105573,0.001048253741788017,-0.0001489267114819835,-0.010960888250216107,-0.008699083975790412
38.53,0.006409993972899604,0.0034332123003510896,0.0010374710097007928,-0.00016813632653380126,-0.01092768464658335,-0.008659047069368665
38.54,0.006333447720707632,0.003349432581958279,0.001026203309683123,-0.00018768465192094428,-0.010893408698316086,-0.008618232966620419
38.55,0.006256096694246906,0.0032652458562247716,0.001014524376350556,-0.00020749665305215363,-0.010857989340519639,-0.008576571768561487
38.56,0.006177967712707778,0.003180679833753987,0.0010024474273534628,-0.0002275578291157293,-0.010821416255291734,-0.008534054285396839
38.57,0.0060990417901587764,0.0030957163653751664,0.0009899398809006573,-0.00024789949578865974,-0.010783725154769549,-0.008490717319374787
38.58,0.00601935853336411,0.003010395839868952,0.0009770277565964512,-0.000268494384630741,-0.010744893380823895,-0.008446539264293014
38.59,0.005939044956845628,0.002924845998945705,0.0009638245095885161,-0.0002892278091662771,-0.010704811071400503,-0.008401411271656424
38.6,0.005858256961211659,0.0028392234154994596,0.0009504725313566368,-0.0003099561643232238,-0.01066333966017509,-0.008355195750153586
38.61,0.005777093489355819,0.0027536276497404717,0.0009370573171413604,-0.00033059275923072375,-0.010620397709522153,-0.008307812198451694
38.62,0.005695560697915603,0.0026680654205955712,0.000923571633347397,-0.00035114365004013256,-0.010575996743464102,-0.008259273037976744
38.63,0.0056136251337035445,0.002582503782088633,0.0009099686849238052,-0.0003716544727674537,-0.010530188080600775,-0.008209630445678915
38.64,0.005531276236065437,0.0024969326256556296,0.00089622461605465,-0.0003921479428234496,-0.010483000333685922,-0.008158913853449851
38.65,0.005448506167925312,0.0024113445111542866,0.0008823183441591926,-0.0004126440212323221,-0.010434459575850685,-0.008107150114191894
38.66,0.005365296316267464,0.002325721167318656,0.0008682180605346215,-0.00043317341420590267,-0.010384602840140708,-0.00805437700120589
38.67,0.005281619794313852,0.0022400359939168156,0.0008538837309750427,-0.00045377507273959507,-0.010333475619033543,-0.008000640707564271
38.68,0.0051974407776106575,0.0021542533978253886,0.0008392664297003817,-0.0004744968588963662,-0.010281132530603011,-0.00794599651213617
38.69,0.005112728839405989,0.0020683431284028823,0.0008243226732620202,-0.0004953812121119168,-0.010227622984663854,-0.007890494445597846
38.7,0.005027441952927176,0.0019822632797702805,0.0008089974210919364,-0.0005164821488542178,-0.010173008182230017,-0.007834196289761822
38.71,0.004941514497226774,0.0018959482966678588,0.0007932120760292343,-0.0005378772623034797,-0.010117373114953254,-0.0077771875768914665
38.72,0.00485490487757879,0.0018093565948697423,0.0007769121014912436,-0.000559620105385329,-0.01006077894787535,-0.007719529972334313
38.73,0.004767659800024408,0.0017225348357557304,0.0007601313052879936,-0.000581675907158342,-0.010003198735494014,-0.007661196990474219
38.74,0.004679888486224902,0.0016355921411986484,0.0007429660734106404,-0.0006039473392253123,-0.009944543187809117,-0.0076020997606690635
38.75,0.004591676927467465,0.0015486143476130623,0.0007254896371254724,-0.0006263602488365819,-0.009884746403015962,-0.007542172759840698
38.76,0.0045030536009231905,0.0014616297222641353,0.0007077177900408425,-0.000648897942018039,-0.009823800150178977,-0.007481408095050495
38.77,0.004413976361468441,0.0013745958551473817,0.0006895957718155518,-0.0006716143000552145,-0.00976176698521913,-0.0074198686193939455
38.78,0.004324387617970229,0.0012874548353396333,0.000671053435176883,-0.0006945786126652356,-0.00969872508354849,-0.007357632764547657
38.79,0.004234307496734756,0.0012002264145206296,0.0006520984129145055,-0.0007177824111903712,-0.009634675072685277,-0.0072947013733021355
38.8,0.0041438021611996485,0.0011129763267462584,0.0006327844515145625,-0.0007411711351488109,-0.009569571698182785,-0.007231029365413763
38.81,0.004052887640393344,0.001025720116996993,0.0006131152447662686,-0.0007647402988103076,-0.009503419989538868,-0.007166621903442726
38.82,0.003961559999236827,0.0009384533115762472,0.0005930746006755539,-0.0007885053244621051,-0.00943624509275276,-0.007101504225243574
