Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
16.66,0.009643436772636476,0.00946504381857437,0.008286855580056878,0.00792729242538432,-0.006970923406576346,-0.006466575669306224
16.67,0.00951758672674074,0.009332655866367622,0.008188402531975196,0.007833582389184334,-0.0069463670285417126,-0.006440707892277345
16.68,0.009392838448637964,0.00920137422522086,0.008090792085581425,0.007740799567434267,-0.006918573053059017,-0.00641167429022062
16.69,0.009268282400597941,0.009070290876900339,0.007993110829701803,0.007648030155128537,-0.0068884746382672285,-0.00638040769068971
16.7,0.009142988674908297,0.00893847743862472,0.007894425072237109,0.007554340048965438,-0.006857025638540988,-0.006347861604509542
16.71,0.00901602823998249,0.00880500640887669,0.007793802005367328,0.007458796012612016,-0.006825179436051202,-0.006314989057405984
16.72,0.008886633334433262,0.008669111561177842,0.007690470037401065,0.007360626008617535,-0.006793728605624908,-0.006282582254937285
16.73,0.00875437698277769,0.008530367459492967,0.007583998291269038,0.007259398696974814,-0.006763125412904664,-0.006251093080727576
16.74,0.008619247960578258,0.008388764423068282,0.007474371602987887,0.00715509843365569,-0.0067334068124744436,-0.006220558094669342
16.75,0.008481513566621348,0.008244571298305083,0.007361853353418417,0.007047988102444663,-0.006704331612618994,-0.006190735697761848
16.76,0.0083416162266014,0.008098232062137072,0.0072468821333113425,0.006938505780063812,-0.006675483806716964,-0.006161209463585797
16.77,0.008200159008318856,0.007950351336919565,0.007130057324968334,0.006827250317916752,-0.00664628698793479,-0.006131402553081202
16.78,0.008057954452679303,0.0078017432211180526,0.007012188017177527,0.006715030257110787,-0.0066159554305549855,-0.006100528795962084
16.79,0.007916069795190014,0.007653476510492365,0.0068943383367459496,0.006602909160079727,-0.006583448754605849,-0.006067547355435019
16.8,0.007775721507044748,0.0075067692388673885,0.006777722113283191,0.00649210027546163,-0.006547577257126246,-0.006031268059555157
16.81,0.007638131263805349,0.007362844646498888,0.006663558960559664,0.0063838226195548605,-0.0065071458267325095,-0.0059904953158867345
16.82,0.007504445266772137,0.0072228505011265555,0.0065529936910999065,0.006279220391012901,-0.006461034524821131,-0.005944108692801755
16.83,0.007375677499715964,0.007087802354387159,0.006447039647340324,0.006179306302107305,-0.006408255250074312,-0.005891119584083894
16.84,0.00725255635077614,0.006958430163392083,0.006346425366016989,0.006084808243224423,-0.006348105069602088,-0.005830824540171282
16.85,0.007135167974766923,0.006834821652712049,0.006251237909123946,0.005995812613936314,-0.006280522883388084,-0.005763161932705267
16.86,0.007022748092650994,0.006716214113527453,0.00616071452812846,0.0059115559873323025,-0.006206297755372662,-0.005688920285718824
16.87,0.006913895522868905,0.006601207934633401,0.0060734559948033085,0.005830638440971276,-0.006126855577840527,-0.005609524940131717
16.88,0.006806992371901087,0.0064881867926761035,0.005987846598697706,0.005751443554476256,-0.006043839069113186,-0.005526618051552796
16.89,0.006700551840284449,0.006375665457842687,0.005902401811257531,0.005672486073781896,-0.005958760104546721,-0.005441710921389799
16.9,0.0065933626419461796,0.006262434212867151,0.005815912616597606,0.0055925562420376445,-0.005872855380835264,-0.005356039661267085
16.91,0.006484464391717174,0.006147534240214938,0.00572742084225969,0.005510695130500184,-0.005787111080287272,-0.0052705898574183525
16.92,0.006373115643675708,0.006030225660096781,0.005636187156623967,0.005426162636082919,-0.005702294868408338,-0.005186128568388088
16.93,0.006258969561623394,0.00591016320061398,0.0055418667329729795,0.005338613145561395,-0.005618780224791015,-0.005103028656042146
16.94,0.006142249524122602,0.005787571802464311,0.005444684913532744,0.005248271199759364,-0.005536370773978714,-0.005021093116554521
16.95,0.006023618015109737,0.00566311550922308,0.005345306206809682,0.005155800491034118,-0.005454431282970786,-0.004939686078037438
16.96,0.005903849139069206,0.005537569982184156,0.005244506901545329,0.0050619764773830326,-0.005372215042035922,-0.0048580601814818035
16.97,0.00578343869352947,0.005411432572522529,0.005142785180620992,0.004967296496503409,-0.005289253745500968,-0.004775746461675128
16.98,0.005662207453923843,0.005284525605821055,0.005039964351590538,0.004871582996483834,-0.005205754255848947,-0.004692951111430708
16.99,0.005539264916585462,0.0051559601247309255,0.004935156443863493,0.0047739471331491555,-0.005122635001126773,-0.004610591879128467
17.0,0.005413259861223544,0.005024386451113019,0.004827012589228769,0.004673039150749397,-0.005041275588996445,-0.004530047682901273
17.01,0.0052827333953152835,0.004888347230094598,0.004714075902402365,0.004567401262675866,-0.004963163920763482,-0.004452805724800424
17.02,0.00514656388301313,0.004746722358641113,0.004595226311604945,0.00445591248221032,-0.004889451355383088,-0.0043800166549408165
17.03,0.005004325273148254,0.004599087313224016,0.004470038889162235,0.004338146953300115,-0.00482059437344449,-0.004312136235626155
17.04,0.0048562336798017615,0.004445659730056245,0.004338730515445454,0.004214320614676441,-0.004756407907800575,-0.004248978672121341
17.05,0.00470289060679457,0.004287042629246323,0.004201903209469869,0.004085034530633727,-0.004696322007509945,-0.004189973276739115
17.06,0.004545017854398438,0.004123959321173638,0.004060279126142873,0.003951009888461582,-0.004639646835091858,-0.00413442946624141
17.07,0.004383240792778979,0.003957036679595836,0.003914483886825871,0.0038128713291934796,-0.004585789330427874,-0.004081753425889164
17.08,0.00421806666269055,0.0037867834420082748,0.003765024909877768,0.0036711252783399517,-0.0045342748746440035,-0.004031469773474414
17.09,0.004049982877401502,0.0036136885112340684,0.0036123897411802853,0.0035262582766064916,-0.004484648953973823,-0.003983123223335072
17.1,0.003879535310371607,0.0034382992427666775,0.0034571243846417622,0.0033788153105927484,-0.004436398823603045,-0.003936200250352853
17.11,0.0037073882322624014,0.0032612813814458055,0.0032998932993400652,0.00322945981013361,-0.00438889350482937,-0.003890069087268142
17.12,0.0035343498973035327,0.0030834446474897587,0.003141505063296846,0.00307899931227438,-0.004341358115538088,-0.003843954055312251
17.13,0.0033612881245077162,0.0029056583173769973,0.002982828037208588,0.0029283011252054323,-0.004292958200660615,-0.003797019894824212
17.14,0.0031889832293528846,0.0027287041551954773,0.0028246433614627494,0.002778145325484609,-0.0042429467292831044,-0.0037485187625192237
17.15,0.0030179266622531683,0.0025530750507815245,0.0026674436197729246,0.0026290234218812702,-0.004190865425072328,-0.003697991562075893
17.16,0.0028482620265865483,0.002378916037416165,0.002511373836106101,0.002481079352515021,-0.004136603763352672,-0.0036453269413761007
17.17,0.00267997944337628,0.0022062186561760616,0.002356425804909309,0.002334303815296349,-0.004080204634834742,-0.003590566956397964
17.18,0.0025132072162885083,0.0020351126206015675,0.0022027297546366328,0.0021888259316701305,-0.004021572675996108,-0.003533615401762384
17.19,0.0023484167740185514,0.001866070758754436,0.002050759344568742,0.002045118243654111,-0.00396026926611471,-0.0034740328079336446
17.2,0.0021865442217254396,0.0017000305643248548,0.0019014533282438121,0.0019041183774911707,-0.0038953908576221125,-0.0034109147717412704
17.21,0.002029045171508456,0.0015384490267816191,0.0017562705501473874,0.001767284040562916,-0.0038255139731105093,-0.00334283695355694
17.22,0.0018776345525016057,0.0013830424411414512,0.0016169299423080612,0.0016363330182114272,-0.003748955202327316,-0.003268115074460314
17.23,0.0017338164691826847,0.0012353162659542057,0.0014849405207873671,0.001512773170457538,-0.003664241199157932,-0.0031852749133943186
17.24,0.001598504154249206,0.0010961850758562904,0.001361221382066599,0.001397522428618333,-0.0035704886785972506,-0.0030934323043104086
17.25,0.001471933343331001,0.0009658859359622001,0.0012460150326775294,0.0012908221251708098,-0.003467491080377151,-0.002992379799971018
17.26,0.0013539256856577161,0.0008442418122124583,0.001139150718758766,0.0011925003235434164,-0.00335545523258389,-0.002882323335743084
17.27,0.0012442038025067051,0.000730976629503529,0.0010403594222126412,0.0011022868145103232,-0.0032346863485993214,-0.0027635672267165338
17.28,0.001142512983352499,0.000625836967520969,0.0009493955234639521,0.0010199347791897074,-0.0031054663573665308,-0.0026363924981482913
17.29,0.001048636202452999,0.0005286070770110242,0.0008660517974870248,0.000945235785312492,-0.0029680389003138292,-0.0025010418825657057
17.3,0.0009622874757648666,0.0004390022363832303,0.000790052743103188,0.0008779131167635815,-0.0028227159949376964,-0.002357826483529962
17.31,0.0008830585709698311,0.0003566154614258017,0.0007210012455542426,0.0008175684364011528,-0.002669931365045303,-0.002207179106060058
17.32,0.0008105257206885362,0.0002810242182105087,0.0006584852390250796,0.0007637884488271098,-0.002510133770990553,-0.002049547587051259
17.33,0.0007443596504468189,0.00021190045075200462,0.0006021877024519624,0.0007162548964451756,-0.0023436770065709297,-0.001885284792355277
17.34,0.0006843439215746239,0.0001490289236018825,0.0005519049886164205,0.0006747628888065307,-0.002170801562585767,-0.0017146302805227628
17.35,0.0006302499431117512,9.218223345172667e-05,0.0005074218198587062,0.0006390958985769035,-0.0019917596237232515,-0.0015378352998753676
17.36,0.0005816036858270481,4.088752285184639e-05,0.000468277950416744,0.0006087924241310062,-0.0018070483987767802,-0.0013553961189079703
17.37,0.0005375057874071301,-5.7534148981562355e-06,0.0004335881620711024,0.0005829659854547934,-0.0016175901175246397,-0.0011682340233549974
17.38,0.0004967100324601904,-4.898565604134879e-05,0.000402120593114724,0.0005603834533742336,-0.001424653694273635,-0.0009776169799214272
17.39,0.00045787366246170894,-9.01508367110833e-05,0.00037254690066362145,0.0005397152121267439,-0.0012296045580673148,-0.0007849094666790793
17.4,0.0004197469876334244,-0.0001304975413428286,0.000343631756318003,0.000519724655284693,-0.0010337151495594017,-0.0005913829701287719
17.41,0.00038119480729890834,-0.00017115988260680813,0.00031425417517916206,0.000499289515036247,-0.0008381435845530625,-0.00039819464892893483
17.42,0.00034103483599842304,-0.00021331907557869422,0.0002832458448957783,0.00047724019149713686,-0.0006440953175399736,-0.0002065489976245957
17.43,0.00029790232706615894,-0.00025833881444519173,0.00024925562141878203,0.0004522242487324341,-0.00045295863857312856,-1.7833343710650917e-05
17.44,0.0002503323799888817,-0.0003076829654254128,0.00021083169148034336,0.0004227885775038289,-0.0002662225034739999,0.00016646432197000758
17.45,0.0001969657279641276,-0.00036270977948983413,0.00016662723514234115,0.00038758505808768415,-8.527086404132539e-05,0.0003449610148262776
17.46,0.00013688213191041928,-0.00042433849862429806,0.0001157337550841753,0.0003457038898336531,8.89506684045498e-05,0.0005167120927826533
17.47,6.982035495849323e-05,-0.0004928293816099949,5.790107262215108e-05,0.00029689358745601065,0.0002561548261411878,0.0006814312592065033
17.48,-3.895261228663012e-06,-0.0005678571279715634,-6.5360095543545726e-06,0.00024148764404283217,0.000416639354826841,0.0008394172324982716
17.49,-8.359657150682914e-05,-0.0006487526532931071,-7.689937794358723e-05,0.00018016286076930508,0.0005710453499459191,0.000991312082344057
17.5,-0.00016853838425780318,-0.0007347698464872369,-0.00015243427876334708,0.0001136726766407274,0.0007200905932498918,0.0011378345659633596
17.51,-0.00025801352533521345,-0.0008252006339994002,-0.00023242432178999958,4.27321649292831e-05,0.0008644545558597104,0.0012796651310181234
17.52,-0.0003512079052155781,-0.0009192300472141196,-0.00031604648417400466,-3.1836970364912986e-05,0.001004923401362507,0.0014175909185158656
17.53,-0.00044695396582805906,-0.0010156896695365238,-0.00040212444757520337,-0.00010885973137180621,0.0011426366555686537,0.001552752432373025
17.54,-0.0005437238436715961,-0.00111305079975779,-0.0004891216019687009,-0.00018680082987932906,0.0012790942095952784,0.0016866505423046507
17.55,-0.0006398358752499932,-0.0012096309577350039,-0.0005753473828056428,-0.00026397102421561893,0.0014159499896089847,0.0018209401533732278
17.56,-0.0007336924075431,-0.0013038316951035226,-0.00065919494154016,-0.00033876478949685745,0.0015547742932271907,0.001957192542196104
17.57,-0.0008239922270803179,-0.0013943510245880012,-0.0007393534828597224,-0.0004098726545780159,0.0016968414592441689,0.0020966830264776176
17.58,-0.0009098142719925732,-0.0014802671322881667,-0.000814891935283632,-0.0004763648723712955,0.0018430462040145243,0.0022403073011987274
17.59,-0.0009905429800869192,-0.0015609637259834381,-0.0008851842884587305,-0.0005376167568613839,0.0019939782911601958,0.002388656108130242
17.6,-0.001065871616622733,-0.0016361333631352973,-0.0009499129304814324,-0.0005933120201466926,0.0021499192012670414,0.002542011905335784
17.61,-0.001135890566469259,-0.001705865743267103,-0.0010091569852393443,-0.0006435311094998863,0.0023107538015704277,0.0027002605366639107
17.62,-0.0012011422468195066,-0.0017707026208962958,-0.0010634473164270895,-0.0006888062111023809,0.0024759153489625576,0.002862836234562196
17.63,-0.0012626443084696674,-0.0018316610070281023,-0.0011137898648864164,-0.0007301445871029479,0.0026443621596542763,0.003028698289546047
17.64,-0.0013217896392241479,-0.0018901331727707717,-0.00116156581925178,-0.0007689287459816796,0.002814677445490784,0.0031964308863217045
17.65,-0.0013801230338103363,-0.0019476633194564078,-0.0012083084532176426,-0.0008066932795356294,0.002985292483587343,0.0033644662732295843
17.66,-0.001439101393769492,-0.0020057077787337314,-0.001255463462749348,-0.000844885199808049,0.00315472628595107,0.0035313244316740587
17.67,-0.0014998749765631602,-0.002065416261872114,-0.0013041703032329822,-0.000884645275956725,0.0033218042690882506,0.0036958317455391856
17.68,-0.0015630805427412175,-0.0021274250071229342,-0.001355055359900283,-0.0009266012043975395,0.003485865090263299,0.003857327837256537
17.69,-0.00162870124391932,-0.0021917166678859777,-0.0014080917848723039,-0.0009707274455670385,0.00364690081707548,0.004015805737191259
17.7,-0.0016962433913075374,-0.0022577970814226093,-0.0014627761675029979,-0.0010165218939852468,0.003805380263686156,0.004171735219679212
17.71,-0.0017649790583126378,-0.0023249378716381315,-0.0015183710380341927,-0.0010632483816302666,0.0039620064936960455,0.004325820305714667
17.72,-0.001833918686894578,-0.0023921490556138205,-0.001573877371236869,-0.001109909181299633,0.004117744323005262,0.004479026765621409
17.73,-0.0019016912307313568,-0.002458059186942752,-0.0016279145900510268,-0.001155125009970775,0.004273940322655595,0.004632702121706722
17.74,-0.0019667559840339977,-0.0025211271847111376,-0.0016789322359068723,-0.0011973466988433716,0.004432111154987826,0.004788363984231107
17.75,-0.002027846861146255,-0.0025800866132597296,-0.0017256541390697207,-0.0012352993634060462,0.004593499409780209,0.004947255887359877
17.76,-0.002084316582064982,-0.0026342898678611373,-0.001767422589003481,-0.00126832657352232,0.004758729440367545,0.005110003125096115
17.77,-0.0021362499337990028,-0.002683821436230895,-0.0018043116714032117,-0.0012965036901863656,0.004927694033073661,0.005276499420527852
17.78,-0.0021843669715503394,-0.0027294010998560755,-0.0018370306052097373,-0.0013205412022616104,0.005099651076623415,0.005446003595055595
17.79,-0.002229841193200589,-0.0027722021086241853,-0.0018667420795868762,-0.0013416030631828062,0.0052734052315337055,0.005617321237599747
17.8,-0.0022741618710257257,-0.00281371351267557,-0.0018949247575106866,-0.0013611691942710365,0.00544744543281627,0.0057889422071207485
17.81,-0.0023190313784417944,-0.002855637489281772,-0.0019232707792878297,-0.0013809329879788334,0.005620047392658446,0.0059591431351181225
17.82,-0.0023662600179824053,-0.002899784170950692,-0.0019535807659874353,-0.0014026963110498694,0.005789378603081389,0.006126092428107971
17.83,-0.0024176208637957976,-0.002947926488046281,-0.001987618822772855,-0.0014282245075796908,0.005953643338575259,0.006287995270078489
17.84,-0.0024746338081483125,-0.0030015842154095707,-0.002026896708791058,-0.0014590305686353344,0.006111298492044219,0.006443309458256348
17.85,-0.002538554647261268,-0.0030620130583079736,-0.002072663006949229,-0.0014963643017634693,0.006261064410727454,0.006590756238850202
17.86,-0.0026104066869704237,-0.003130236258202022,-0.0021259347935762385,-0.0015412440003848107,0.006401893232095752,0.006729288642770916
17.87,-0.0026908373807497782,-0.003206901230871254,-0.0021873543079681122,-0.0015943131130740503,0.006533112219723211,0.006858234821328102
17.88,-0.0027798833687766584,-0.0032920446055761427,-0.0022569539551574734,-0.0016556052460653394,0.006654658765800305,0.00697753304856922
17.89,-0.0028768439334470562,-0.0033849656806650085,-0.0023340296419236553,-0.0017244174990001097,0.006767207060287886,0.007087858390260861
17.9,-0.002980531167034661,-0.0034844765913193227,-0.0024173907793977392,-0.0017995604672715693,0.006871918093378374,0.007190372706178534
17.91,-0.003089688450014185,-0.003589320787957972,-0.00250577861894381,-0.0018797765776472422,0.0069700213245970566,0.007286306319037886
17.92,-0.0032032005471177368,-0.003698383132369183,-0.0025980762546544346,-0.0019639500905076126,0.00706260468520977,0.007376748016733638
17.93,-0.003320038680998232,-0.0038106349714440895,-0.00269325362579499,-0.0020510521020355907,0.007150669580603215,0.007462700054552583
17.94,-0.00343910061981624,-0.003924974224828309,-0.0027902075192022084,-0.0021399805463622108,0.007235290892637524,0.0075452381573602656
17.95,-0.0035592061172593846,-0.004040220825000591,-0.002887756904980142,-0.002229555531011845,0.007317621648637364,0.007625516188427634
17.96,-0.0036792608421422923,-0.004155280646926529,-0.002984806772169011,-0.0023186831723224516,0.007398729190354515,0.007704602318230702
17.97,-0.0037984156045245197,-0.0042693047342247286,-0.0030805072977230855,-0.0024065147641770743,0.007479436009568222,0.007783319859889498
17.98,-0.003916011054668659,-0.004381633998167614,-0.0031741985154629874,-0.002492391446712019,0.0075603750836562575,0.007862302604579312
17.99,-0.004031462049211544,-0.004491683583889743,-0.003265294651669172,-0.002575728541668546,0.007642105544469673,0.007942110490247225
18.0,-0.004144262186256358,-0.004598947405511446,-0.0033532886273190763,-0.0026560200543906177,0.00772510818051089,0.008023225103633586
18.01,-0.004254018663123092,-0.004703033003915195,-0.00343778689363608,-0.00273287350913688,0.007809750605748068,0.008106014848931475
18.02,-0.004360518948103442,-0.004803728218520745,-0.0035185761009488966,-0.0028060766177055757,0.007896220595065399,0.008190668283083775
18.03,-0.004463879082841284,-0.004901149489680216,-0.0035957714341893154,-0.002875745614700356,0.007984377753015677,0.008277045784384249
18.04,-0.004564704928489639,-0.004995903104843985,-0.0036699779483497647,-0.0029424865927585135,0.008073592182541414,0.00836451822104892
18.05,-0.004664204846223046,-0.00508919787907628,-0.0037424034038815164,-0.003007508337722523,0.0081626316536642,0.008451854119757497
18.06,-0.004764076996923661,-0.00518273245473877,-0.0038147457686767685,-0.0030725098303981723,0.008249774105475303,0.008537332167497877
18.07,-0.004866191142129561,-0.005278377102430638,-0.0038888752199470176,-0.0031393622482118006,0.00833312564809387,0.008619059213380081
18.08,-0.004972285820714355,-0.005377870897654204,-0.003966531479318479,-0.0032098063000874496,0.008410923231259096,0.00869527293708605
18.09,-0.005083772080989896,-0.005482625452897933,-0.004049127647806774,-0.0032852560612062296,0.008481730812889408,0.008764538017288378
18.1,-0.00520176858533171,-0.005593760022236318,-0.004137785374003774,-0.0033668341409808637,0.00854440419427507,0.0088257109667044
18.11,-0.005327186561121036,-0.005712186452240635,-0.004233419855475423,-0.0034554566842443296,0.00859800602190394,0.008877855133785403
18.12,-0.005460656437059125,-0.005838535818256148,-0.004336666506702394,-0.0035517600389845137,0.008641879122586833,0.008920314037707449
18.13,-0.005602357860213037,-0.005972988441405032,-0.004447710960233876,-0.003655930757295232,0.008675816505215539,0.00895288136999688
18.14,-0.005751946438699107,-0.006115200631221127,-0.004566215734398833,-0.00376763226288808,0.008700134695820008,0.008975874329457073
18.15,-0.005908655523457802,-0.006264406467370282,-0.004691421900922953,-0.003886106518513357,0.008715572072591106,0.008990031957062796
18.16,-0.006071439669195687,-0.006419561260531989,-0.004822292419131706,-0.004010317359970574,0.008723145534202132,0.00899637180415545
18.17,-0.006239018103078371,-0.006579385021026161,-0.004957555470085136,-0.004138993830054223,0.008724107168095524,0.008996146600605631
18.18,-0.0064099248712339565,-0.006742412605244614,-0.005095754457323989,-0.0042706801791144505,0.008719894252067897,0.008990794256276214
18.19,-0.006582596654330188,-0.0069070815311504065,-0.0052353356742403725,-0.004403823532245922,0.00871204158915328,0.008981850195785785
18.2,-0.006755350586861464,-0.007071709797481222,-0.005374625971419181,-0.0045367515564511155,0.008702203842470972,0.008970969693238932
18.21,-0.006926339759572731,-0.0072344513860838145,-0.005511788090631597,-0.004667627794459428,0.008692200203371272,0.00895997254025659
18.22,-0.007093788047608377,-0.007393531089967613,-0.005645055332161821,-0.004794686331883258,0.008683779726212135,0.008950608380639644
18.23,-0.007256332544861431,-0.007547586947552857,-0.00577307388880672,-0.004916574131050803,0.008678278996433324,0.008944214378332246
18.24,-0.007413142590974203,-0.007695789269564321,-0.005895021846544157,-0.005032470031511369,0.008676503131927894,0.008941596218684754
18.25,-0.007563911411816797,-0.00783783227939714,-0.00601060085186068,-0.005142076417203887,0.008678734117710776,0.008943036443016146
18.26,-0.007708826053019714,-0.007973904046530917,-0.006120006112394423,-0.005245589216944544,0.008684760807217709,0.008948324449809097
18.27,-0.007848447286977842,-0.008104566393409415,-0.006223806397548143,-0.005343577904888477,0.008693998923567632,0.008956876495870887
18.28,-0.007983491187505846,-0.008230536469965924,-0.00632272570572911,-0.0054367671676222576,0.008705709394121812,0.008967954030793417
18.29,-0.008114720719872967,-0.008352578343522246,-0.006417534931542949,-0.005525928571214356,0.00871910668500616,0.008980772031378832
18.3,-0.008242977331989362,-0.008471534589833471,-0.006509083532936124,-0.005611912228218284,0.008733327135596635,0.008994467336030631
18.31,-0.008369122709380287,-0.008588268047914878,-0.006598241364947049,-0.005695588631288439,0.008747487126300937,0.009008156812443541
18.32,-0.008493990038165172,-0.008703613082868003,-0.006685850013393027,-0.005777799986735892,0.008760731746303086,0.009020986025258717
18.33,-0.008618475431252288,-0.00881846701191661,-0.006772814295153916,-0.005859451714685072,0.00877214329460407,0.009032037737017481
18.34,-0.00874358317072174,-0.008933835346625296,-0.0068601475917107685,-0.005941557782489641,0.008780695947691833,0.009040286575746907
18.35,-0.008870416438620552,-0.009050822523524505,-0.006948962682595854,-0.006025231538063962,0.00878526492717385,0.009044608202510473
18.36,-0.00899998089432208,-0.009170435481294292,-0.007040275412079169,-0.006111489376455392,0.008784822834038872,0.00904397564559047
18.37,-0.009132856810094035,-0.009293255796151093,-0.0071346768557577645,-0.006200922906323713,0.008778767482881129,0.00903778713463537
18.38,-0.009269074114545901,-0.009419314725108204,-0.007232208320390981,-0.006293573949670851,0.008767046902753654,0.009025991101438851
18.39,-0.009408122491070798,-0.009548103304225206,-0.007332371343663496,-0.006388944541502849,0.008750149337983964,0.009009076180683754
18.4,-0.009549008181646678,-0.009678629152211151,-0.007434184360559542,-0.006486053596107445,0.008729046582285436,0.008988014543984346
18.41,-0.009690433307945308,-0.009809595791330089,-0.007536361869697981,-0.006583616073297002,0.008705014812830968,0.00896408273389346
18.42,-0.009831064342361215,-0.009939671118221013,-0.007637582766307494,-0.006680311311296078,0.008679366257622336,0.008938593331207906
18.43,-0.009969794700054109,-0.010067749995725881,-0.007736752841847378,-0.0067750455262791135,0.00865318669615513,0.008912632455572103
18.44,-0.010105853113340536,-0.010193062627061367,-0.007833113116939431,-0.006867060145223761,0.008627227126712647,0.00888695143271329
18.45,-0.010238569494192907,-0.010314940418092689,-0.007926005674275854,-0.006955697638744789,0.008602137933622056,0.008862200961641632
18.46,-0.010367128332481566,-0.010432569375345082,-0.00801462699150851,-0.007040154853913936,0.00857871555447281,0.008839177781815245
18.47,-0.0104906979452536,-0.010545119355046722,-0.008098157107463068,-0.007119612180409215,0.008557773313963988,0.008818695506936819
18.48,-0.010608778847116588,-0.010652092433271294,-0.00817610795501487,-0.007193581883330552,0.008539793091047243,0.008801236292048478
18.49,-0.010721393712142395,-0.010753512867595365,-0.008248513360618227,-0.007262098102673455,0.008524735319365373,0.00878676083392492
18.5,-0.010829010618504522,-0.010849850341484108,-0.008315852377141449,-0.007325640186113044,0.008512115654319797,0.008774785038098226
18.51,-0.01093228795524331,-0.010941764870799734,-0.00837879428332914,-0.0073848776884199545,0.008501259973433695,0.008764635019180957
18.52,-0.011031862688572957,-0.011029895069846623,-0.0084379869165531,-0.007440458704169492,0.008491516043344171,0.008755658767820975
18.53,-0.01112830365139441,-0.011114811440617241,-0.008494010005517425,-0.007492963200409628,0.008482300186756777,0.008747272817621325
18.54,-0.011222098176928241,-0.011197003006153018,-0.008547361836250487,-0.00754288968262055,0.008473110616029112,0.008738975578691894
18.55,-0.011313598412599482,-0.011276823624152214,-0.0085984055847168,-0.007590601527298757,0.00846358110005024,0.008730401004499615
18.56,-0.011402984653357703,-0.01135445532000807,-0.008647332649383617,-0.007636290314500583,0.008453517631082604,0.008721355258683863
18.57,-0.011490277357710018,-0.011429920302554996,-0.008694174650412341,-0.007679987827015216,0.008442886424899912,0.008711804715170522
18.58,-0.011575367506395517,-0.011503111322451375,-0.008738833762145109,-0.007721596382837581,0.00843178358755432,0.008701845624918096
18.59,-0.011658024302113395,-0.011573799371611243,-0.008781090378890381,-0.007760896500944927,0.008420427448773013,0.008691696449295922
18.6,-0.011737937207781834,-0.011641675721162,-0.00882064511401165,-0.007797588900381225,0.008409116561984299,0.008681655860094577
18.61,-0.011814851640546293,-0.011706487615146869,-0.00885725446565521,-0.007831430165985337,0.008398094037639928,0.008671967072835301
18.62,-0.011888644975819688,-0.01176811427425457,-0.008890806815782807,-0.007862308747428767,0.008387471543167073,0.008662741846711753
18.63,-0.011959283205555272,-0.01182652355377714,-0.008921279095839955,-0.007890201624893746,0.008377272636216754,0.008654003817830927
18.64,-0.012026772597538078,-0.01188172360258178,-0.008948688452391863,-0.007915125974723604,0.008367481097875445,0.008645736832419986
18.65,-0.012091073030871247,-0.011933676198273182,-0.008973005579394245,-0.007937052501712753,0.008358127599173336,0.00863797161333247
18.66,-0.012152031349142495,-0.011982230100031539,-0.008994088050435436,-0.0079558387713726,0.008349356367556023,0.008630852426520591
18.67,-0.012209498049263414,-0.01202723773711904,-0.009011796984286606,-0.007971345875510242,0.008341308519986391,0.008624520414140498
18.68,-0.012263328960743156,-0.012068556887816518,-0.009025998710428017,-0.00798344009778785,0.00833412039601018,0.008619111927623865
18.69,-0.012313286934766977,-0.012105952368160698,-0.009036466434552868,-0.007991894579264289,0.008328021890785348,0.008614856860716039
18.7,-0.012359083544311663,-0.012139137731714171,-0.00904292190405284,-0.007996430983923056,0.008323294788075372,0.008612036982480765
18.71,-0.01240051077138779,-0.01216790695645812,-0.009045167073487887,-0.007996851164189023,0.008320141093206602,0.008610854270271688
18.72,-0.012437507670211822,-0.012192201107610877,-0.009043150770038592,-0.007993103826432441,0.00831861636598984,0.00861136424267073
18.73,-0.012470188676478281,-0.012212136646542544,-0.009036997025603838,-0.007985312863122741,0.008318601386939604,0.00861344762572685
18.74,-0.012498835233881627,-0.01222799705693549,-0.009026996742205282,-0.007973769018293698,0.00831981049012457,0.00861681868582864
18.75,-0.012523847412346932,-0.01224018446264974,-0.009013559357360066,-0.007958881552981424,0.00832183989598271,0.008621073562544278
18.76,-0.01254574218688706,-0.012249217906211198,-0.008997211176083458,-0.007941176577296705,0.008324169377434557,0.00862569193476225
18.77,-0.01256509287983335,-0.012255672790669622,-0.008978534869516152,-0.007921236549126591,0.008326222759294831,0.008630097520133077
18.78,-0.012582404782862317,-0.012260056501249015,-0.008958045140172927,-0.007899575939461778,0.008327492250982586,0.008633782407812207
18.79,-0.012598156623373154,-0.01226284987134528,-0.008936230220478063,-0.007876682731015154,0.008327496945863419,0.008636265557837539
18.8,-0.012612890353730056,-0.012264596971385242,-0.008913641704584658,-0.007853108250128792,0.008325692987223864,0.008637002967141818
18.81,-0.01262715376762828,-0.012265847724806014,-0.008890837213473128,-0.007829409831964474,0.008321530900878267,0.00863544500220005
18.82,-0.012641397464682017,-0.012267054872252787,-0.008868277393326037,-0.007806047818974979,0.008314558594408283,0.008631139398312122
18.83,-0.012655945334343641,-0.012268544455104833,-0.008846296413846502,-0.007783356059323321,0.008304450856368587,0.008623760758854215
18.84,-0.01267105971257775,-0.012270580971753096,-0.008825167133188051,-0.0077616070719178,0.008290944188792325,0.008613045387832528
18.85,-0.012687092855988201,-0.012273518851327684,-0.008805252596160882,-0.0077411635447278224,0.008273685306329884,0.008598639789072868
