Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
24.44,-0.014649674375093003,-0.010691360075216354,-0.006956500296792172,-0.00548729365542388,0.004420427739922157,0.0008493366736887347
24.45,-0.014592898317867118,-0.010641147005287678,-0.006937874860885046,-0.005481650740208547,0.004447752699360873,0.0008601637635405969
24.46,-0.014533441554592035,-0.010588795718695289,-0.006918100665454328,-0.005475072968783439,0.00447494414188462,0.0008712509121738477
24.47,-0.014471410855826539,-0.010534412740809058,-0.006897271369253349,-0.0054676536807579095,0.004501904012320545,0.0008825012419025033
24.48,-0.014406935978784145,-0.010478127510402026,-0.006875503281401328,-0.0054595088424278316,0.004528511697913327,0.0008937952688309293
24.49,-0.014340139987475572,-0.010420062699840159,-0.006852905696253618,-0.005450747381585937,0.004554653695336811,0.0009050205696932162
24.5,-0.014271171572278413,-0.010360366534709557,-0.006829613228287943,-0.005441503522350189,0.004580191277697348,0.0009160394486899604
24.51,-0.014200196899011312,-0.010299204642958502,-0.006805777680338066,-0.005431928653341571,0.004604968628195307,0.0009266970709889801
24.52,-0.014127360161322048,-0.010236720607363605,-0.006781528611839794,-0.0054221518958763116,0.004628852273777959,0.0009368608962231686
24.53,-0.014052828999833318,-0.010173081384763936,-0.0067570187737548,-0.005412325538837992,0.0046516856521169065,0.0009463752453186774
24.54,-0.01397680364813365,-0.010108486452150496,-0.0067324332768367275,-0.005402634206894065,0.004673279945243229,0.0009550521339866303
24.55,-0.013899494311025053,-0.010043145185022558,-0.006707966993236949,-0.005393272262054181,0.00469343667984017,0.0009626938728782332
24.56,-0.013821152073740512,-0.009977307766724067,-0.006683855491447502,-0.005384474738567859,0.004711916794193222,0.0009690621344031352
24.57,-0.01374204400794148,-0.009911240294570122,-0.006660350171245022,-0.005376492477825359,0.004728465505130778,0.0009739028195442507
24.58,-0.013662366154165809,-0.009845137762434114,-0.0066376312653005426,-0.005369505129926668,0.004742899308288538,0.000977033058002231
24.59,-0.013582200854852426,-0.009779081393921587,-0.006615765174122631,-0.005363578488586072,0.004755148645030827,0.0009783838750027861
24.6,-0.013501538431279261,-0.009713060319467393,-0.006594726134336014,-0.005358686159374507,0.0047652362360286905,0.0009779785247667249
24.61,-0.013420223372237739,-0.009646917765179482,-0.0065743423869649795,-0.005354655727969022,0.00477333091482792,0.0009759863239759103
24.62,-0.013337875964097901,-0.009580272683083244,-0.006554217762393332,-0.005351090345081129,0.004779826044740222,0.000972801068568325
24.63,-0.013253904944466264,-0.009512532404968592,-0.006533744265342271,-0.005347381311405447,0.004785326935724017,0.0009690284505287783
24.64,-0.013167597579767307,-0.009442982720170513,-0.00651219207654107,-0.005342798079263582,0.004790560844588032,0.0009653960580084494
24.65,-0.013078280395672609,-0.009370948606207177,-0.0064888702210959106,-0.005336648920948559,0.004796216308517553,0.0009625927087731193
24.66,-0.012985478624828184,-0.009295953676726048,-0.006463285986890693,-0.005328440347103701,0.004802783728589831,0.0009611090336466132
24.67,-0.01288888829504622,-0.00921769226992417,-0.006435117009683504,-0.005317849191799664,0.004810583286611783,0.0009612653932826392
24.68,-0.012788254234822879,-0.009135907454304294,-0.006404089274896833,-0.005304600614307734,0.004819886945279883,0.00096333387826487
24.69,-0.012683388415583889,-0.009050409371168449,-0.006369995452768783,-0.00528848643423666,0.004830900114995352,0.0009675199758684575
24.7,-0.012574369932332517,-0.008961275215523572,-0.006332894900196303,-0.005269565133364083,0.004843561654001172,0.0009737625701494835
24.71,-0.012461611605869592,-0.008868915838568785,-0.006293180329261501,-0.005248228524153634,0.004857477201840741,0.000981667275362201
24.72,-0.012345706567959908,-0.008773922333138597,-0.006251424475763328,-0.005225048418280055,0.004872072512804677,0.000990659769370569
24.73,-0.012227248695560513,-0.0086768864682175,-0.006208200601081147,-0.005200597128488819,0.004886772956032289,0.0010001652937206061
24.74,-0.012106749734364465,-0.008578317812779478,-0.006163999660701239,-0.005175364637121394,0.004901086348934198,0.001009691487040075
24.75,-0.011984632769713292,-0.00847863720700562,-0.00611922380607222,-0.005149752097972143,0.004914609457269277,0.001018834885098681
24.76,-0.011861242871012303,-0.00837818740701392,-0.006074197053121798,-0.005124082504809257,0.004927017328542431,0.001027270254195305
24.77,-0.011736897569873343,-0.008277283563325816,-0.006029215784099873,-0.005098651193224805,0.004938012792056392,0.0010347000912054576
24.78,-0.011611872671482644,-0.008176199032567083,-0.005984534582745878,-0.005073711675811818,0.0049473406256173675,0.0010408687902888011
24.79,-0.011486287749357043,-0.008075050872566205,-0.005940251736113284,-0.005049361144001344,0.0049549020555610624,0.0010456771429232738
24.8,-0.011360083164571022,-0.007973776861932746,-0.005896286236387755,-0.005025517469895986,0.004960777756765575,0.0010492053379323304
24.81,-0.011233137256113612,-0.007872252690774621,-0.005852494949369312,-0.005002036374770297,0.004965110685984352,0.0010515957948384954
24.82,-0.011105462839898265,-0.007770488460077305,-0.005808869116284571,-0.004978907930904196,0.004967909581832422,0.0010528566638764115
24.83,-0.010977283673092919,-0.007668705146412174,-0.005765610855589803,-0.004956333063410052,0.00496897246475903,0.0010527853259985872
24.84,-0.010848836082404268,-0.0075671362306079385,-0.005722934831425176,-0.004934525218713905,0.004968084970339922,0.0010511667262070284
24.85,-0.010720256785254104,-0.007465915519322907,-0.0056809560887192126,-0.004913598199689869,0.0049651325158890985,0.0010478855402106244
24.86,-0.010591689050162782,-0.007365183305833129,-0.005639796221611498,-0.004893672334115766,0.004959994133723238,0.0010428200077414816
24.87,-0.010463369505819815,-0.007265173179516325,-0.005599670208524717,-0.004874961309781098,0.004952455637745336,0.0010357550991967474
24.88,-0.01033561976977804,-0.007166203654967989,-0.00556087808054752,-0.004857763842908872,0.004942217956680764,0.0010263908489391172
24.89,-0.01020877307841817,-0.007068604802396403,-0.005523731589790477,-0.004842390346553579,0.004928970467298916,0.0010144156885892428
24.9,-0.01008313092623801,-0.006972674887350755,-0.0054885108777128575,-0.004829119598973073,0.004912434327620357,0.0009995497803099115
24.91,-0.009958919715782964,-0.006878637021098944,-0.005455421143419541,-0.004818155411973673,0.004892405810109331,0.0009815883500818804
24.92,-0.009836224090997079,-0.0067865724944342265,-0.005424525978595669,-0.004809559965896106,0.004868822968184854,0.0009604683543045818
24.93,-0.009714945292100822,-0.006696379133016787,-0.005395705702415669,-0.004803212144579009,0.004841807302716936,0.0009363101463882513
24.94,-0.00959490118523401,-0.0066078713274886885,-0.005368757363097473,-0.004798907536970744,0.004811563761841158,0.0009093174766707016
24.95,-0.009475937946201218,-0.006520891717699339,-0.005343506406103456,-0.004796470105391146,0.0047782690740915115,0.0008796658256586307
24.96,-0.009357986727168352,-0.006435367859890109,-0.005319863342319857,-0.004795808853774946,0.004742015081518026,0.0008474457372600258
24.97,-0.00924108864250377,-0.006351337213031448,-0.005297848749544974,-0.0047969428292271845,0.004702783739455778,0.0008126378186742252
24.98,-0.009125391410457876,-0.006268943781006305,-0.005277589940615826,-0.004799997790220331,0.004660450449611853,0.0007751160736061981
24.99,-0.009011062661983314,-0.00618835142194191,-0.005259234298170128,-0.00480511954143001,0.00461487072647014,0.000734734568804951
25.0,-0.008898233260627919,-0.006109687168621994,-0.005242892609375931,-0.004812417268541614,0.004565936863680565,0.0006913841005926295
25.01,-0.008786992297139178,-0.006033036223618106,-0.005228634067295879,-0.004821958539694889,0.004513582933765975,0.0006449971947175606
25.02,-0.008677345425728646,-0.0059584002960884,-0.005216444605553702,-0.004833727640234036,0.004457826454479972,0.0005955897728644787
25.03,-0.008569129886263214,-0.005885612624510708,-0.0052061418996389485,-0.004847540574099402,0.004398853388482246,0.0005433461524885183
25.04,-0.008461902892378042,-0.005814226365344595,-0.005197263701523326,-0.004862933398534103,0.004337129809664685,0.0004887307133062253
25.05,-0.008355039874769385,-0.0057436128368805826,-0.005189166007597872,-0.004879260392114867,0.004273303736128183,0.00043238973044350466
25.06,-0.008247965874335078,-0.0056731929129442,-0.005181254393270503,-0.004895925389446631,0.004207973796476736,0.00037492004090708723
25.07,-0.008140263301750572,-0.005602544783042653,-0.005173091747557255,-0.00491248951585422,0.004141581496095439,0.0003167613100461053
25.08,-0.008031636512499036,-0.005531368527972533,-0.005164362840998116,-0.004928635755402025,0.004074446650078956,0.0002582314646703644
25.09,-0.007921925939557668,-0.005459500253090647,-0.005154888460228937,-0.004944183085573199,0.004006753249477085,0.00019951255949189826
25.1,-0.007811118612417415,-0.005386922607925069,-0.005144635942540443,-0.00495909701193936,0.003938538927524007,0.00014064024355639918
25.11,-0.007699298984814794,-0.005313715614504997,-0.0051336700270876836,-0.004973440419484205,0.0038697441091845087,8.155290999778449e-05
25.12,-0.007586593012336018,-0.005240000745569518,-0.005122096954414129,-0.004987317672245241,0.0038002679123504265,2.2147597449161585e-05
25.13,-0.007473081690021832,-0.005165854462783648,-0.005109978015956373,-0.005000788162939584,0.0037300545990206243,-3.763355855654336e-05
25.14,-0.007358829029185491,-0.005091336194173906,-0.005097357535196615,-0.005013894294241027,0.003659065594797767,-9.783130586302526e-05
25.15,-0.007243977713372069,-0.005016583990711594,-0.005084358538795294,-0.005026757150040759,0.0035871838183685074,-0.0001585649459775058
25.16,-0.0071286891449435855,-0.0049417545735281065,-0.005071122826034233,-0.00503951656502209,0.003514273612633717,-0.0002199724027014987
25.17,-0.007013031889887066,-0.004866911779359341,-0.005057699421569297,-0.005052219577548215,0.0034402922924887157,-0.00028209867410549223
25.18,-0.006896951723944355,-0.004791996607317882,-0.005044014609828449,-0.0050647904641988985,0.0033653201109201344,-0.00034486586618093804
25.19,-0.006780313470313333,-0.0047168690572425695,-0.00502991375272521,-0.0050770725576260965,0.0032895184417527025,-0.00040811500983626637
25.2,-0.0066629575016006705,-0.004641364632305426,-0.005015217774022898,-0.00508888473106391,0.0032130732957125945,-0.00047166254457031205
25.21,-0.006544724053534883,-0.00456531865338466,-0.0049997474603503955,-0.005100045699493598,0.0031361710198073113,-0.000535324618823201
25.22,-0.006425534428211662,-0.004488647462975585,-0.004983404662202338,-0.005110455220796572,0.003058917096688731,-0.0005989982903380814
25.23,-0.006305428663556453,-0.004411386095324341,-0.0049662099782546,-0.0051201317802262525,0.0029812984606659722,-0.0006626992098670736
25.24,-0.006184386542134404,-0.004333509285914423,-0.004948123772993096,-0.005129033608196802,0.0029033624803680444,-0.0007263826382214863
25.25,-0.0060622564431335796,-0.004254860324131846,-0.004928975010991769,-0.005136987514724619,0.00282528812472295,-0.0007898722799996718
25.26,-0.005938908528064761,-0.00417530423965212,-0.004908614424510014,-0.0051438420571928364,0.0027472327955865333,-0.0008530134506592254
25.27,-0.005814330402603816,-0.004094823464974937,-0.004887010181075207,-0.005149563208104495,0.002669236660354412,-0.0009157687436002341
25.28,-0.005688585265543833,-0.004013475985073699,-0.00486420605104661,-0.005154192522820696,0.0025912644845569746,-0.000978176197259608
25.29,-0.005561671569483744,-0.00393125499878643,-0.004840181075159381,-0.005157706807282421,0.002513345964437445,-0.0010402089622165306
25.3,-0.005433477202718557,-0.0038480431014131368,-0.004814803732051224,-0.005159972285718574,0.0024356215595129965,-0.0011017294683090548
25.31,-0.005303873674031087,-0.003763706470219396,-0.004787926105774848,-0.0051608387683434115,0.0023582483251189303,-0.0011625835917618752
25.32,-0.0051728051154599115,-0.0036781838679208045,-0.004759472886629636,-0.005160228652376769,0.0022813109116025703,-0.0012226896556586354
25.33,-0.005040294438053966,-0.0035914927991585587,-0.0047294475386433716,-0.005158143089717951,0.002204815396833551,-0.0012820445970921311
25.34,-0.004906459978760607,-0.003503746158112926,-0.00469794896703441,-0.005154678654603613,0.0021286726186971836,-0.0013407406343257633
25.35,-0.004771530469745198,-0.0034151671985525383,-0.004665186518984045,-0.005150042344579401,0.0020526831742375593,-0.0013989802672995945
25.36,-0.004635757006577044,-0.003326001502754229,-0.004631391984382133,-0.005144463581448478,0.0019766254187837465,-0.0014569882781476882
25.37,-0.004499364759826543,-0.0032364686938381824,-0.004596771329877597,-0.005138145945528449,0.0019003037317257695,-0.0015149634650600818
25.38,-0.004362600354264956,-0.0031468098157096704,-0.0045615520995661496,-0.005131314576549092,0.0018235011156070545,-0.001573126042822737
25.39,-0.0042257076451532915,-0.0030572631100937823,-0.004525959215646546,-0.005124191974522174,0.0017460033952000388,-0.0016316934433687996
25.4,-0.004088904565778568,-0.0029680408648212952,-0.004490191845710312,-0.005116974867248308,0.0016676223498983068,-0.0016908571830078442
25.41,-0.0039523505491001875,-0.0028792968362283114,-0.004454390836664429,-0.005109801644460288,0.0015882282794252938,-0.001750750296333102
25.42,-0.003816122459413409,-0.002791102181576541,-0.004418614648621004,-0.005102728291936966,0.0015077740695262566,-0.0018114232701399984
25.43,-0.003680228264734456,-0.00270345913219866,-0.004382853022088645,-0.005095742058922349,0.0014262815243102258,-0.0018728577106893205
25.44,-0.0035445857161896365,-0.002616279673651013,-0.004347005645134028,-0.00508874012551843,0.0013438626985753212,-0.0019349450109816862
25.45,-0.0034090991952043874,-0.002529462393669449,-0.004310958987182063,-0.005081606436720113,0.0012606430634508146,-0.0019975631847099504
25.46,-0.0032737330481008276,-0.0024429658175367814,-0.004274659632787955,-0.00507428503642554,0.0011766881720226656,-0.0020606502002228693
25.47,-0.003138475247139593,-0.002356772069897521,-0.004238077948712911,-0.005066743734753539,0.0010920399916092458,-0.0021241676478333466
25.48,-0.0030032859578506925,-0.002270835442864529,-0.004201156650969838,-0.005058922675334562,0.0010067683360206582,-0.002188049307137893
25.49,-0.002868060949916764,-0.00218504580768084,-0.0041637742051740464,-0.005050697735910082,0.0009210074644683826,-0.0022521645476806075
25.5,-0.002732683244200204,-0.00209928026252803,-0.004125796460201012,-0.005041932162242474,0.0008349044471253144,-0.0023163699629616665
25.51,-0.002597126345921201,-0.002013506366488051,-0.004087179881817805,-0.005032579802002043,0.0007485159306696059,-0.002380612604456931
25.52,-0.002461422865529429,-0.0019277507612011594,-0.004047940186285871,-0.005022653738628774,0.0006618395038123886,-0.002444898615648649
25.53,-0.0023255843455334633,-0.00184201899848391,-0.004008072173933839,-0.005012146125167554,0.0005748938628094553,-0.0025092130660672282
25.54,-0.002189640707841833,-0.0017563349884610155,-0.003967589179367418,-0.005001067634743845,0.0004876793602903206,-0.002573559402010688
25.55,-0.0020536689601365846,-0.001670769706731823,-0.0039265517883157455,-0.004989476177679178,0.0004001492874047547,-0.0026379881639417473
25.56,-0.0019177480341791172,-0.001585396033471067,-0.0038850226877793093,-0.004977431751911569,0.0003122550226202097,-0.0027025518372291706
25.57,-0.0017819836581833889,-0.0015003136265988892,-0.003843091549478527,-0.0049650213267199116,0.0002239211471702406,-0.002767329736233327
25.58,-0.001646576417821564,-0.001415716983585077,-0.003800943113267666,-0.004952426926417052,0.00013497736048735478,-0.002832496088402569
25.59,-0.0015117864077187173,-0.001331860093744029,-0.0037588218705104687,-0.004939890314007828,4.5193795620397336e-05,-0.002898284718380367
25.6,-0.0013778545223699216,-0.0012489777299536638,-0.0037169533807481416,-0.004927634308142746,-4.564029869675012e-05,-0.002964910365456471
25.61,-0.0012449356618801978,-0.0011672186551986404,-0.003675477488326372,-0.004915796000033929,-0.00013764977599170738,-0.0030325019010287117
25.62,-0.0011130932340714917,-0.0010866401254819435,-0.003634442822316452,-0.004904421253668386,-0.00023086809334858154,-0.0031010968294086947
25.63,-0.000982340493700529,-0.0010072492298485686,-0.0035938481297322316,-0.004893506039320324,-0.0003252786460512758,-0.003170682621971308
25.64,-0.000852644382300531,-0.0009290067310341896,-0.003553646108710585,-0.004883000267030109,-0.00042081860224165877,-0.0032412005513146333
25.65,-0.0007239252050104323,-0.0008518267431023342,-0.003513743074989841,-0.004872807453384366,-0.0005173785709257935,-0.003312545358763524
25.66,-0.0005961154718171471,-0.0007756355734954966,-0.003474057795020578,-0.0048628435549315525,-0.0006148614366614212,-0.003384624088550086
25.67,-0.0004692627223435454,-0.000700474548632751,-0.0034346243190410417,-0.004853139801565228,-0.000713285194259894,-0.0034574589220043046
25.68,-0.0003435336658849662,-0.0006265041547565769,-0.0033955961474467712,-0.004843846863204606,-0.0008127871168357399,-0.0035311913450880696
25.69,-0.00021898983484983556,-0.0005537796921843502,-0.003357021897119063,-0.004835010516436985,-0.0009133994238703778,-0.003605857815939172
25.7,-9.559176406884113e-05,-0.0004822554554288505,-0.003318849467715131,-0.004826575811124855,-0.0010150534492898268,-0.003681393932425148
25.71,2.6567513060308988e-05,-0.0004120182301546963,-0.003281159541254804,-0.004818620570312524,-0.0011178131428895804,-0.0037578679330402282
25.72,0.00014726533072746337,-0.0003432844278356803,-0.0032441627483326607,-0.004811352556761125,-0.001221872238439816,-0.0038354778644785967
25.73,0.0002663530793104532,-0.00027619639796638525,-0.0032079960009519398,-0.004804905806108281,-0.0013273505884707736,-0.003914347915883866
25.74,0.00038386252730637793,-0.0002107161069429576,-0.0031726161586496378,-0.004799234293321853,-0.0014341878324047902,-0.003994422086441309
25.75,0.0004999516255283368,-0.0001466793346783456,-0.003137854194585127,-0.004794166099120052,-0.0015421975647014828,-0.004075518352979385
25.76,0.0006147838176389632,-8.391636488053792e-05,-0.0031035358615956856,-0.004789524076361253,-0.0016511880030158938,-0.004157449337580454
25.77,0.0007284880304790441,-2.2291995535410812e-05,-0.00306952169155256,-0.0047851658497371045,-0.0017610019897027467,-0.004240062308533894
25.78,0.0008412106648912628,3.8346451105962794e-05,-0.00303565499468421,-0.004780931815435557,-0.0018714649933332958,-0.004323187181298123
25.79,0.0009531664922982557,9.822002429483672e-05,-0.0030017109422022206,-0.00477659422410925,-0.001982334193557906,-0.004406585602804778
25.8,0.0010645785479131919,0.0001575580371854672,-0.0029674566488996942,-0.004771917263819041,-0.0020933585659808295,-0.004490011035771541
25.81,0.0011756342825496322,0.00021655421783580242,-0.0029326950057237205,-0.004766700892954233,-0.0022043227170469915,-0.0045732525930234965
25.82,0.0012864465582780333,0.00027532770405565277,-0.002897303678988331,-0.004760819839795847,-0.00231508588560724,-0.004656174038489561
25.83,0.0013970559031366212,0.000333925297310181,-0.0028612328595601392,-0.004754221352055127,-0.0024255796944951924,-0.004738711538207145
25.84,0.0015075417599722662,0.00039243271075444495,-0.0028243940120164647,-0.004746813946387028,-0.002535696902115471,-0.00482076241133494
25.85,0.0016180468041082378,0.00045099888609597625,-0.002786635540444984,-0.004738443074547681,-0.002645267070709781,-0.0049021607978403225
25.86,0.0017287072611590322,0.0005097663106056904,-0.0027478124542209686,-0.004728960789531837,-0.002754126234633947,-0.004982747326194563
25.87,0.0018396710622058075,0.0005688891714907705,-0.002707768200429936,-0.00471820757835812,-0.0028620987353123613,-0.005062350947742384
25.88,0.001951211317899179,0.0006286468291963838,-0.002666221162938196,-0.004705898861504477,-0.0029688837228696394,-0.005140675437745684
25.89,0.0020637187740035136,0.0006894362721504596,-0.002622772161450175,-0.004691632492332685,-0.003074062657772567,-0.005217306896434628
25.9,0.002177523109862473,0.0007515934144313992,-0.002577083117223669,-0.004675067423173024,-0.0031772779791488038,-0.005291892416732616
25.91,0.0022928355952905204,0.0008153357518635235,-0.0025289343854428686,-0.004655981038068907,-0.0032782904397821223,-0.005364197418654967
25.92,0.0024097690931024953,0.0008807823637524653,-0.002478204754247021,-0.00463424915217929,-0.003376959107783945,-0.005434085650381157
25.93,0.002528341401347451,0.0009479572543268016,-0.0024248681104132074,-0.0046098426778372545,-0.003473238034940967,-0.005501515856000484
25.94,0.002648488601866682,0.0010168027005059606,-0.002368980105024967,-0.0045828142905965106,-0.003567162925071958,-0.005566528443264327
25.95,0.0027700917451957056,0.0010872059360142628,-0.0023106514857916577,-0.00455327176193062,-0.0036588244690601806,-0.005629218818011479
25.96,0.0028930435309632834,0.001159065830994277,-0.0022499814293509115,-0.004521311291917253,-0.0037483016798945407,-0.005689670718599746
25.97,0.003017236650019449,0.001232281233351564,-0.0021870692068875768,-0.0044870291752408,-0.0038356735610525486,-0.005747967883676993
25.98,0.003142495468019621,0.0013066826515579805,-0.0021220825164015734,-0.0044505901338457565,-0.003921087441558191,-0.005804262386624799
25.99,0.003268646045983754,0.0013821022744325928,-0.002055187481622565,-0.004412157316238706,-0.004004688977714485,-0.005858704636674534
26.0,0.0033955578175172622,0.0014584156475870428,-0.0019865069842374948,-0.004371850630104907,-0.004086580488177129,-0.005911401713362381
26.01,0.0035230702668849964,0.0015354683507267314,-0.0019161939960977968,-0.004329820074906214,-0.004166894289035671,-0.005962490700989794
26.02,0.003651069607180122,0.0016131526750497616,-0.0018443549114055841,-0.004286169074459602,-0.004245716028901953,-0.006012062023089227
26.03,0.0037796370995690355,0.001691555941724888,-0.0017709012122142274,-0.004240806142831659,-0.004322936357338919,-0.006060011110228268
26.04,0.003908935689911024,0.001770847137747252,-0.0016956628005818746,-0.004193558216887535,-0.004398364259962862,-0.006106151734485355
26.05,0.004039093326316114,0.0018511602327354686,-0.001618504664047197,-0.004144287322163562,-0.00447184372688551,-0.006150332677263589
26.06,0.004170186290473296,0.001932577509502311,-0.0015393435410931385,-0.004092907238729282,-0.004543270421162403,-0.006192454397109075
26.07,0.0043022008720017095,0.002015091237651707,-0.0014581862532637617,-0.004039421833703916,-0.004612630013913949,-0.006232507364200338
26.08,0.004435018388261625,0.002098588692638943,-0.0013751447039318857,-0.003983940060424903,-0.004680013186118896,-0.006270587061508601
26.09,0.004568500205159069,0.0021829371758280334,-0.001290350877048488,-0.003926590957599429,-0.0047455306304132975,-0.006306808985962092
26.1,0.0047024477572365445,0.0022679440338387986,-0.001203996835872489,-0.0038675636484374965,-0.004809353052894738,-0.00634134864961421
26.11,0.004836558747196571,0.0023533128573304477,-0.0011163785550116414,-0.0038071511730972114,-0.004871755008264845,-0.006374485414148657
26.12,0.004970509015545594,0.0024387253499093225,-0.0010278140857707875,-0.0037456686544384906,-0.004933033068309863,-0.006406520658721401
26.13,0.005103974570028521,0.002523863356831131,-0.0009386215548052675,-0.003683431297082881,-0.00499348382371899,-0.006437755781139233
26.14,0.005236573952740111,0.0026083512313840105,-0.0008491768294108027,-0.0036208120531107837,-0.0050534615525735386,-0.0064685498657081
26.15,0.005367882615001227,0.0026917702090405024,-0.0007598991827795766,-0.0035582272877257423,-0.00511336388883999,-0.006499305351084322
26.16,0.00549751161972059,0.002773737109099143,-0.0006711726258861153,-0.0034960581115493186,-0.005173553157533336,-0.0065303893647951795
26.17,0.005625148663603601,0.0028539453561773533,-0.0005833049060022492,-0.003434609379545771,-0.005234315376550412,-0.006562092724428666
26.18,0.005750621416324665,0.0029322283186721315,-0.000496464171842485,-0.00337404635657782,-0.005295796925172932,-0.006594566605492178
26.19,0.0058740409944601215,0.0030087027819857438,-0.0004105354720110374,-0.0033142512162646818,-0.005357861045906622,-0.0066276790426066535
26.2,0.005995815182331135,0.0030837821686658345,-0.0003251074700927991,-0.0032548097564845716,-0.005420074562989449,-0.006661001647369227
26.21,0.00611648581070673,0.003158013916410237,-0.00023963499306436917,-0.003195173948197736,-0.005481870434235391,-0.006693972159550895
26.22,0.006236610099407213,0.003231960819976817,-0.00015355762969744658,-0.0031347805342622557,-0.005542666352880066,-0.006726013048295634
26.23,0.006356708546675195,0.0033061489198655918,-6.635179562401146e-05,-0.0030731030949119856,-0.005601916816094612,-0.006756583579987449
26.24,0.006477246777605084,0.0033810493500641497,2.245115160124872e-05,-0.0030096701632320024,-0.005659131243500871,-0.006785197936118458
26.25,0.006598527076739267,0.003456969869964607,0.000113156464107125,-0.0029441736739656407,-0.005713982429020911,-0.006811533664491148
26.26,0.0067205850704303485,0.0035339515460515837,0.00020580267198365301,-0.0028765722956501,-0.005766409876060594,-0.0068355350137545845
26.27,0.006843284762946249,0.0036118637873380557,0.0003002565849037483,-0.002806996429408242,-0.005816524799360232,-0.006857317934607732
26.28,0.006966516891974608,0.0036906027002056104,0.00039641162709142853,-0.002735549874393807,-0.005864411793512025,-0.00687697174766963
26.29,0.007090182268212613,0.003770074427335315,0.0004941711723019528,-0.002662326493224641,-0.005910145501477346,-0.006894575811349577
26.3,0.007214055129843454,0.0038500585015304382,0.0005933118788143071,-0.0025875468774034364,-0.0059539272831035436,-0.0069103361897171044
26.31,0.007337852844228427,0.0039302775467601764,0.0006935533577733305,-0.002511488679388628,-0.005996015550306663,-0.006924515987038196
26.32,0.0074614107571233075,0.004010572126733028,0.0007947330082163762,-0.002434311777980474,-0.0060365509355864225,-0.006937260515644215
26.33,0.007584701682966946,0.004090920234547853,0.000896825518781203,-0.0023560387770255645,-0.0060755367938731715,-0.006948577797133284
26.34,0.007707750224468618,0.004171351611649233,0.0009998572027580803,-0.0022766406707766785,-0.006112924871039833,-0.006958424230237296
26.35,0.007830563268501156,0.004251878243094209,0.0011038364998185476,-0.0021961063425755137,-0.006148684805745226,-0.006966774092020968
26.36,0.007953120656526732,0.00433248502735738,0.0012087446444216104,-0.0021144518968574193,-0.006182813464608454,-0.006973628872412724
26.37,0.008075409354396108,0.0044131639455151795,0.001314569834231111,-0.002031686491144307,-0.006215300777380714,-0.006978983108733861
26.38,0.00819742811838595,0.004493918726674026,0.001421311898543646,-0.0019478076680263124,-0.0062461250721142225,-0.00698281972022579
26.39,0.008319122833373391,0.004574700185541634,0.001528917633393475,-0.0018628660204656887,-0.006275317743661301,-0.006985174675908478
26.4,0.008440262706896573,0.004655282415890205,0.001637156970003846,-0.0017770890237534369,-0.006303087088836656,-0.006986260829103167
26.41,0.008560415656952185,0.004735238177762657,0.0017455983099245365,-0.0016909057007787952,-0.0063298429749091825,-0.006986492585285849
26.42,0.008679101535743665,0.004814092120635584,0.0018537616935287678,-0.0016047934539383526,-0.006356043674756348,-0.006986332736604607
26.43,0.008796010822405356,0.004891539475564271,0.0019613374685374216,-0.0015190593970167924,-0.006381977202014149,-0.006986073796393918
26.44,0.008911076943361839,0.0049675183749691215,0.0020682586252324096,-0.0014337680203773482,-0.006407688979555689,-0.006985765667019038
26.45,0.00902438840922558,0.005042121988966605,0.0021746129650194804,-0.0013488290228015995,-0.006433069674631391,-0.006985303474383571
26.46,0.009136062958763968,0.005115472668775965,0.0022805172690035865,-0.0012641231433154112,-0.00645798103400384,-0.006984553402433327
26.47,0.009246141054766583,0.005187615442032489,0.002386010799910283,-0.0011796086596674825,-0.0064823623857436325,-0.006983459194322903
26.48,0.009354554897948819,0.005258487026143577,0.0024910243040223443,-0.0010953523867912437,-0.006506261641019257,-0.00698207315357813
26.49,0.009461173447588931,0.0053279608483847414,0.0025954250131343904,-0.0010114846752472216,-0.006529790295880676,-0.006980511145254102
26.5,0.00956581060976307,0.0053958552336000835,0.0026990248131940828,-0.000928191242977254,-0.006553115266369623,-0.006978944430421919
26.51,0.009668244260870129,0.0054619524271992004,0.002801599246298151,-0.0008456941737022146,-0.006576439890289649,-0.006977580667317272
26.52,0.00976825426865905,0.005526036615663232,0.0029029255127112933,-0.0007642139152951277,-0.006599965928968896,-0.006976625912483937
26.53,0.009865660006135356,0.005587931439936817,0.003002819972908278,-0.0006839317781292714,-0.00662385606901533,-0.006976247121911926
26.54,0.009960340857028523,0.005647520500387631,0.0031011586496384686,-0.0006049694334019667,-0.006648213424064057,-0.006976551652170126
26.55,0.010052193219133114,0.005704704359646522,0.003197834230011863,-0.0005274319114349026,-0.006673124536516439,-0.006977630261533125
26.56,0.010141155506885399,0.005759425544689928,0.003292781067606171,-0.00045138259995139126,-0.006698634379270648,-0.006979532111102032
26.57,0.010227318136800317,0.005811778531789603,0.003386085184592763,-0.0003767332423326378,-0.006724636357443382,-0.006982154765919017
26.58,0.010310938989910652,0.005862025208471473,0.003477999773875999,-0.0003032284358584503,-0.006750856810082366,-0.006985228696075355
26.59,0.010392274710069168,0.005910426171344453,0.003568776534574085,-0.00023061429660416557,-0.0067770236785360165,-0.006988485944479412
