time(t), H.Exact(u), C.D(u1), C.D(v1), C.D(a1), N.L.A(u2), N.L.A(v2), N.L.A(a2)
11.56, -0.0034521410732338957, 0.0002535620074882447, 0.00787723113351992, -0.07035633773581426, 0.0009477692589154385, 0.005597170287595791, -0.12745310910694752
11.58, -0.003408378031215442, 0.00039703536261148024, 0.006353926201292541, -0.08197415548692355, 0.001033896979232008, 0.002999348563363341, -0.13232906331629768
11.6, -0.0033632721523984463, 0.0005077190555399463, 0.00488029905029142, -0.06538855961318857, 0.0010690651440804244, 0.0005998182336987338, -0.1076239696501633
11.62, -0.0033168544873171863, 0.000592247324623137, 0.003971431384177448, -0.025498206998208657, 0.0010627946151242423, -0.0010639761143231585, -0.058755465152025954
11.64, -0.0032691553105742835, 0.0006665763109070442, 0.0038802592994459065, 0.016380998525054553, 0.0010331849333475745, -0.0017259453863336068, -0.007441462049018799
11.66, -0.0032202037580703526, 0.0007474576966009733, 0.00443656109363728, 0.03924918089408274, 0.0009993471248870528, -0.0015493658759208587, 0.02509941309029362
11.68, -0.0031700275236591392, 0.0008440387546525354, 0.00519275133593128, 0.03636984333531734, 0.0009738410917984969, -0.000978167342344594, 0.03202044026733292
11.7, -0.003118652623612518, 0.0009551677500382245, 0.0057939984838647225, 0.023754871458026905, 0.0009604912082937306, -0.0003663522436990889, 0.029161069597217593
11.72, -0.003066103234958577, 0.0010757986940071243, 0.0061851604754659464, 0.015361327702095471, 0.0009590643744249198, 0.00022706871110437252, 0.030181025883128543
11.74, -0.003012401611283035, 0.0012025741690568624, 0.006253391387266453, -0.00853823652204478, 0.000968638517962322, 0.0006801738495702968, 0.015129487963463847
11.76, -0.002957568077040455, 0.0013259343494977825, 0.005658349731236714, -0.05096592908092909, 0.000982983991923531, 0.0006401785154061231, -0.019129021379881206
11.78, -0.0029016210988902992, 0.001428908158306331, 0.004301067976908142, -0.08476224635192817, 0.0009901932151480859, -7.68333333018309e-06, -0.04565716349374943
11.8, -0.002844577430133702, 0.0014979770685741081, 0.0024040911217297436, -0.10493543916591165, 0.0009799670167942999, -0.0010619914514700445, -0.05977364832023671
11.82, -0.0027864523220568122, 0.0015250718031755207, 0.0002260738888706427, -0.11286628411999845, 0.0009465484833749749, -0.0022910606267562915, -0.06313326920838797
11.84, -0.0027272597939546014, 0.0015070200241289339, -0.0019659743246844435, -0.10633853723551018, 0.0008887264301148688, -0.0034598540434194495, -0.05374607245792773
11.86, -0.002667012951876335, 0.001446432830188143, -0.0037834823090914967, -0.07541226120519513, 0.0008109033057126204, -0.004216299848919081, -0.021898508092035307
11.88, -0.002605724344749814, 0.001355680731765274, -0.004982660606774768, -0.044505568563132036, 0.0007241859733857121, -0.004356015070277729, 0.007926985956170585
11.9, -0.0025434063455446695, 0.0012471264059171522, -0.005909773113864635, -0.04820568214585461, 0.0006382169091853024, -0.004262599349067698, 0.0014145861648326985
11.92, -0.002480071544549717, 0.0011192898072106886, -0.00706625449591613, -0.06744245605929516, 0.0005516852200912651, -0.004468700527618521, -0.022024704019914854
11.94, -0.002415733141677727, 0.000964476226080507, -0.008426850744331315, -0.06861716878222353, 0.0004574637752112337, -0.004975568636568522, -0.02866210687508497
11.96, -0.002350405324969722, 0.000782215777437436, -0.009657939292347009, -0.05449168601934613, 0.000352717631578766, -0.005474163202982261, -0.02119734976628873
11.98, -0.0022841036231351463, 0.0005781586543866266, -0.01049743452147831, -0.029457836893784402, 0.00024014868693033066, -0.005725041793637896, -0.0038905092992744805
12.0, -0.0022168452210048458, 0.0003623183965783036, -0.01083920964739368, -0.004719675697752667, 0.00012594855803591876, -0.005641030653893243, 0.012291623273739782
12.02, -0.002148649228151462, 0.0001445902684908795, -0.010776333364673804, 0.011007303969740083, 1.603195727988494e-05, -0.005328345038355985, 0.018976938279986255
12.04, -0.002079536892595909, -6.873493800864852e-05, -0.010312080250874272, 0.03541800741021279, -8.572821302597322e-05, -0.004797104851966615, 0.034147080358950754
12.06, -0.002009531753411467, -0.00026789294154409143, -0.00947143681309672, 0.04864633636754265, -0.00017456642987037136, -0.0040729936263159995, 0.038264042206110904
12.08, -0.0019386597280937905, -0.0004475924105325173, -0.008575438744235582, 0.04095347051857108, -0.0002494559993032807, -0.0034700885843655114, 0.022026461988938317
12.1, -0.0018669491327172202, -0.0006109104913135147, -0.007684482115825661, 0.04814219232242099, -0.0003144882796150926, -0.0030349294979301507, 0.021489446654597844
12.12, -0.0017944306350751954, -0.0007549716951655437, -0.006510843046017456, 0.06922171465839952, -0.0003699376146367458, -0.002462435723933654, 0.035759930745051904
12.14, -0.001721137143134603, -0.000871344213154213, -0.005047577364729487, 0.0771048534703973, -0.0004118874085015378, -0.0017251969393020147, 0.03796394771811218
12.16, -0.0016471036331540958, -0.0009568747897547232, -0.0035221154520630577, 0.07544133779624565, -0.00043919618335159746, -0.00102556182608604, 0.031999563603485326
12.18, -0.0015723669236615272, -0.0010122288312367353, -0.0019457515263872516, 0.08219505477133494, -0.0004530461306571065, -0.0003463640796891301, 0.035920211036205685
12.2, -0.0014969654031006681, -0.0010347048508102133, -0.00021921473274573986, 0.09045862459281623, -0.0004523285950908527, 0.00044115638395427685, 0.042831835328135004
12.22, -0.0014209387202939049, -0.0010209974205465649, 0.0015717927295695578, 0.08864212163871353, -0.0004350481329834773, 0.0012814381949163979, 0.04119634576807707
12.24, -0.0013443274478888944, -0.000971833141627431, 0.0032171445205978937, 0.07589305746411977, -0.0004019126194064821, 0.0019954871890357165, 0.030208553643854663
12.26, -0.001267172729635352, -0.0008923116397226491, 0.004568639639955798, 0.059256454471670626, -0.0003568500796403488, 0.002466321050410014, 0.01687483249357502
12.28, -0.001189515922658541, -0.0007890875560291991, 0.005696272514683492, 0.05350683300109902, -0.00030422171003308466, 0.002792865015333844, 0.015779563998807866
12.3, -0.0011113982458538598, -0.0006644607391353095, 0.006791915825452564, 0.056057498075808225, -0.0002446558532743783, 0.0031913528431501813, 0.024069218782825752
12.32, -0.0010328604451308855, -0.0005174109230110965, 0.007773488972700662, 0.042099816649001386, -0.00017650078484157477, 0.0035998623907919146, 0.016781735981347357
12.34, -0.0009539424855034989, -0.000353521180227283, 0.008343011682573937, 0.01485245433832617, -0.00010246412253774453, 0.0037379572041772316, -0.002972254642815697
12.36, -0.0008746832789854038, -0.000183690455708139, 0.008471750422025878, -0.001978580393132101, -2.8884970496617196e-05, 0.0035906809442427944, -0.011755371350628208
12.38, -0.0007951204559451488, -1.4651163346247858e-05, 0.008326965663797684, -0.012499895429687255, 4.0426884661641464e-05, 0.0033329700987594925, -0.014015713197702118
12.4, -0.000715290186048992, 0.00014938817084376839, 0.007937986988012595, -0.026397972148821655, 0.00010390332659066257, 0.0029956832238112003, -0.01971297429712715
12.42, -0.000635227053225478, 0.00030286831617425597, 0.0071154702934076944, -0.05585369731166854, 0.0001584423914641143, 0.002386623026366634, -0.0411930454473296
12.44, -0.0005549639872803285, 0.00043400698258007613, 0.0056754312516614225, -0.08815020686295859, 0.00019628799432155322, 0.001315524830355866, -0.0659167741537473
12.46, -0.00047453225293288563, 0.0005298855662407129, 0.00366010752451298, -0.11338216585188564, 0.00020819380807891074, -0.00018600985557063105, -0.08423669443890244
12.48, -0.0003939614951970321, 0.0005804112835605953, 0.0012344585206932434, -0.129182734530088, 0.00018697114104477115, -0.0019690133995906535, -0.09406365996309976
12.5, -0.00031327983824829767, 0.0005792639070684426, -0.0013123821343764136, -0.1255013309768777, 0.000129339100881005, -0.0037661426257526165, -0.08564926265309639
12.52, -0.00023251403326123675, 0.0005279159981855388, -0.0036994887857092957, -0.1132093341564105, 3.792318084011835e-05, -0.005323610128096803, -0.07009748758132198
12.54, -0.0001516896492169232, 0.00043128435564007076, -0.005853281553133354, -0.10216994258599535, -8.171936044051257e-05, -0.006598186060087812, -0.05736010561777877
12.56, -7.083129941473046e-05, 0.0002937847360602046, -0.007723827386240931, -0.08488464072476225, -0.00022399642073866433, -0.007571585868369354, -0.03997987521037516
12.58, 1.003710458855039e-05, 0.00012233126019043353, -0.009057074904057287, -0.04844011105687343, -0.00038110063872566355, -0.008022662209207424, -0.0051277588734313095
12.6, 9.089208061801425e-05, -6.849826010208689e-05, -0.009744586912110807, -0.020311089748478506, -0.0005409180377564441, -0.007876007847467925, 0.019793195047381307
12.62, 0.00017171029453186016, -0.0002674522162939987, -0.01002164586456783, -0.0073948054972238775, -0.0006939230275849553, -0.007396664729814645, 0.028141116717947057
12.64, 0.0002524682794372664, -0.0004693640946848001, -0.009986793368615347, 0.0108800550924722, -0.0008353912061589032, -0.0067083084936423645, 0.040694506899281
12.66, 0.0003331421648351666, -0.0006669239510386126, -0.009561467333745088, 0.031652548394553656, -0.0009604799087043533, -0.005753633463525596, 0.054772996112395944
12.68, 0.00041370742457427426, -0.0008518227880346036, -0.00871470362269295, 0.05302382271066009, -0.0010636691976947717, -0.004518856382635551, 0.06870471197660866
12.7, 0.000494138651735267, -0.0010155120959463306, -0.007433546723513092, 0.07509186720732569, -0.0011393631268673493, -0.0030034237303816318, 0.08283855324878342
12.72, 0.0005744093675611883, -0.0011491646569751273, -0.0057528765449227, 0.09297515065171356, -0.0011822145580864395, -0.001249252754588097, 0.09257854433057022
12.74, 0.0006544918703353487, -0.0012456271577432386, -0.003913005653297195, 0.09101193851083697, -0.0011893459386512724, 0.0005030129811455604, 0.08264802924279557
12.76, 0.0007343571287266767, -0.0013056848831070151, -0.002342379506883646, 0.06605067613051789, -0.0011649101411797978, 0.0018328633660021128, 0.05033700924285964
12.78, 0.000813974722620821, -0.0013393223380185845, -0.0012539817363910763, 0.042789100918739074, -0.0011201657075891806, 0.00254256821415975, 0.020633475572904014
12.8, 0.0008933128328843686, -0.0013558441525626582, -0.0005511727425717191, 0.02749179846319664, -0.001066567564271827, 0.0027482503135544878, -6.526563343034475e-05
12.82, 0.0009723382799197744, -0.0013613692477214532, -2.5597895834765776e-05, 0.02506568621049869, -0.0010120648946797858, 0.0026795524680315107, -0.006804518918867353
12.84, 0.0010510166093119172, -0.0013568680683960488, 0.0005429712247521858, 0.031791225848196464, -0.0009596004242588391, 0.00257861081626766, -0.0032896462575177088
12.86, 0.001129312221391895, -0.0013396503987313658, 0.001390276550880434, 0.052939306764628345, -0.000907419216918159, 0.002702855931141866, 0.01571415774493823
12.88, 0.0012071885401963374, -0.0013012570063608315, 0.0026487472378911164, 0.07290776193643993, -0.0008489602276781727, 0.0032059949462648384, 0.03459974376735897
12.9, 0.0012846082161209595, -0.0012337005092157211, 0.0040874158598674165, 0.07095910026119008, -0.0007780432686838222, 0.0038795565189493116, 0.032756413501088266
12.92, 0.0013615333555907867, -0.0011377603719661348, 0.0053577021171292115, 0.056069525464989396, -0.0006947998221337208, 0.004399839809605707, 0.01927191556455088
12.94, 0.0014379257703232072, -0.0010193924245305527, 0.006414998479792292, 0.0496601108013184, -0.0006032008400473092, 0.004747448538104821, 0.015488957285360483
12.96, 0.0015137472382643763, -0.0008811604327744431, 0.007585051269166749, 0.06734516813612731, -0.0005037368239079892, 0.005269815771834758, 0.03674776608763297
12.98, 0.001588959768044989, -0.0007159903737638827, 0.009003815251643241, 0.0745312301115222, -0.00039022173320260513, 0.006120154401261769, 0.04828609685506802
13.0, 0.0016635258588316533, -0.0005210078227087134, 0.010414298647388241, 0.06651710946297779, -0.0002583564047824242, 0.007056629491952915, 0.04536141221404644
13.02, 0.001737408747738589, -0.000299418427868353, 0.011644631178854548, 0.056516143683653076, -0.00010843763486138278, 0.007920942382109922, 0.04106987680165419
13.04, 0.001810572637498226, -5.522257555453143e-05, 0.012560513505250892, 0.03507208895598131, 5.7178845416730044e-05, 0.008589888509480538, 0.02582473593540735
13.06, 0.001882982897846219, 0.0002030021123416827, 0.01287062898549376, -0.004060540931694553, 0.0002319735527182928, 0.008781181716919266, -0.006695415191535048
13.08, 0.001954606235028796, 0.000459602583865219, 0.012426184492551834, -0.04038390836249802, 0.00040429336912226873, 0.00835256317867321, -0.036166438633070896
13.1, 0.002025410824954336, 0.0007000494920437561, 0.011388647969202406, -0.06336974397244492, 0.0005630314128342731, 0.007467244585784956, -0.05236542065575467
13.12, 0.0020953664067476668, 0.0009151485026333152, 0.010058495042095111, -0.06964554873828453, 0.000701909562773919, 0.006420887525934506, -0.05227028532929001
13.14, 0.0021644443347839837, 0.0011023892937275606, 0.00872535089209831, -0.06366886626139558, 0.0008206476250857299, 0.005491637148195533, -0.04065475244460748
13.16, 0.0022326175886350106, 0.0012641625383172476, 0.007434923820845695, -0.06537384086386591, 0.0009225520143092063, 0.004708931611576468, -0.03761580121729935
13.18, 0.0022998607417099907, 0.0013997862465613884, 0.006108835805829573, -0.06723496063774621, 0.0010093333985085758, 0.003975502418925482, -0.03572711804779938
13.2, 0.0023661498906744406, 0.0015085159705504306, 0.004757471825956472, -0.06790143734956398, 0.0010818307179587445, 0.0032808642601523394, -0.03373669782951527
13.22, 0.0024314625489405962, 0.0015900851195996472, 0.0033938232896380577, -0.06846341628227737, 0.0011407634402908087, 0.0026155468078001166, -0.032795047405707156
13.24, 0.0024957775086072147, 0.001644268902135953, 0.0018794061914048795, -0.08297829354104047, 0.00118557482929902, 0.0018185652096885296, -0.04690311240545175
13.26, 0.0025590746761512424, 0.0016652613672558424, 2.4555826787356133e-05, -0.10250674292071185, 0.0012112237691643845, 0.0006792416844821267, -0.06702924011518852
13.28, 0.0026213348879124314, 0.0016452511352074472, -0.0020061696796108207, -0.10056580771910584, 0.001211421977323712, -0.0006584597439132285, -0.06674090272434699
13.3, 0.0026825397119447808, 0.0015850145800714096, -0.0038938754070052357, -0.08820476502033564, 0.001185544780655034, -0.0018972509852317656, -0.05713822140750671
13.32, 0.0027426712431216334, 0.0014894961189272377, -0.0055549040565878085, -0.07789809993792161, 0.0011366076959187109, -0.002974678525909882, -0.05060453266030479
13.34, 0.0028017118984688767, 0.0013628184178078972, -0.00702336606372199, -0.06894810077549655, 0.0010672814867352656, -0.003943528999093993, -0.04628051465810612
13.36, 0.002859644219563655, 0.0012085614763783581, -0.008305232257715152, -0.05923851862381976, 0.0009794482283177254, -0.004825125617862002, -0.04187914721869479
13.38, 0.0029164506884833074, 0.0010306091274992911, -0.009393510356276377, -0.049589291232302865, 0.0008748261251273623, -0.0056242727706434965, -0.03803556805945418
13.4, 0.002972113563235343, 0.0008328210621273031, -0.01044610546919672, -0.05567022005973157, 0.0007539267427422688, -0.0065060061358824944, -0.05013776846444529
13.42, 0.003026614737866051, 0.0006127649087314223, -0.011654931709854441, -0.0652124040060402, 0.0006127452401015361, -0.007663835439700454, -0.06564516191735037
13.44, 0.0030799356315587547, 0.0003666237937331254, -0.012833804877634506, -0.0526749127719662, 0.00044678695994222127, -0.00890961952532282, -0.05893324664488597
13.46, 0.0031320571100245708, 9.941271362604206e-05, -0.013570882585873413, -0.021032858051924636, 0.0002585384637387863, -0.00982870291342075, -0.03297509216490635
13.48, 0.003182959441392438, -0.00017621150970181115, -0.013640324609695258, 0.01408865566974026, 5.734740420484629e-05, -0.010191502181600441, -0.003304834653062194
13.5, 0.0032326222876582927, -0.00044620027076176826, -0.012942780094222117, 0.055665795877573795, -0.00014471165090604557, -0.009892805556902274, 0.03317449712287912
13.52, 0.003281024731592592, -0.0006939227134706959, -0.011467662542665008, 0.09184595927813713, -0.0003338265635265957, -0.008913370750506765, 0.06476898351667204
13.54, 0.003328145337868828, -0.0009049067724683686, -0.00948616189757445, 0.10630410523091864, -0.0004984300835849764, -0.007511476342910311, 0.07542045724297397
13.56, 0.003373962246098474, -0.0010733691893736739, -0.007284814021825804, 0.11383068234394597, -0.0006332612974936428, -0.0059559339729090685, 0.08013377975715041
13.58, 0.003418453292473742, -0.0011962993333414008, -0.0048379126563100035, 0.13085945420763406, -0.0007353368014772305, -0.004200795449291512, 0.09538007260460502
13.6, 0.0034615961558582646, -0.001266885695626074, -0.0019774248496969384, 0.15518932645367248, -0.0007987076917927277, -0.0020578433747876117, 0.11891513484578509
13.62, 0.003503368523452411, -0.0012753963273292783, 0.0012046388523790166, 0.163017043753923, -0.0008155427780624964, 0.00040127246065206146, 0.12699644869818238
13.64, 0.00354374827061503, -0.0012187001415309134, 0.004347944891611725, 0.15131356016934777, -0.0007828030512760153, 0.0028384496096862137, 0.11672126620523282
13.66, 0.0035827136490608857, -0.0011014785316648093, 0.007160275931148108, 0.12991954378429052, -0.0007039396030815818, 0.004985405347740271, 0.09797430760017267
13.68, 0.0036202434774816367, -0.0009322891042849891, 0.009500996180831296, 0.10415248118402831, -0.0005861006566054488, 0.006725288199937692, 0.07601397761956896
13.7, 0.003656317328659639, -0.0007214386844315575, 0.011231216535063489, 0.06886955423919099, -0.00043841893302800066, 0.007941542360546146, 0.04561143844127624
13.72, 0.003690915707354378, -0.0004830404428824495, 0.012249925101397727, 0.03300130239423276, -0.00027246988352445586, 0.008553158320026665, 0.015550157506775353
13.74, 0.0037240202136304902, -0.00023144168037564843, 0.012520332713391666, -0.005960541194838568, -0.00010045797529415984, 0.00853996801942332, -0.01686918756711009
13.76, 0.003755613686848879, 1.777286565321716e-05, 0.011960886481458885, -0.049984081998439504, 6.450517639689993e-05, 0.007833228590483422, -0.05380475532687967
13.78, 0.0037856803262374047, 0.00024699377888270696, 0.010632030446014025, -0.0829015215460465, 0.00020870445093500455, 0.0065014815530176455, -0.07936994841969858
13.8, 0.003814205784770798, 0.00044305408349377815, 0.008788233329472121, -0.1014781901081439, 0.0003221056359339934, 0.004800914128010022, -0.09068679408106428
13.82, 0.0038411772339922673, 0.0005985231120615918, 0.006640416016109305, -0.11330354122813756, 0.0003996549980347174, 0.0029374439998992017, -0.09566021873001795
13.84, 0.0038665833983717044, 0.0007086707241381504, 0.0044044846033687935, -0.11028960004591368, 0.0004398816930286842, 0.0011157184365967877, -0.08651233760022348
13.86, 0.003890414558785325, 0.0007747024961963435, 0.0022794627815910613, -0.10221258213185949, 0.00044577607218008634, -0.0004821566244810147, -0.07327516850755678
13.88, 0.003912662525687252, 0.0007998492354017928, 0.00022238899918545552, -0.10349479610870108, 0.00042166439950891383, -0.0019196859666382755, -0.07047776570816927
13.9, 0.0039333205834932595, 0.0007835980561637617, -0.001962745727446393, -0.1150186765544838, 0.00036860589880067417, -0.0034146255158777083, -0.07901618921577391
13.92, 0.003952383408581183, 0.0007213394063039371, -0.004360294060805253, -0.12473615678140211, 0.0002839857895155694, -0.0050736034688525595, -0.08688160608171103
13.94, 0.003969846964104156, 0.0006091862937315516, -0.0068371847618778035, -0.1229529133258531, 0.00016529777224209898, -0.006787179592498336, -0.08447600628286644
13.96, 0.003985708375488346, 0.00044785201582882495, -0.009039162953435551, -0.09724490582992189, 1.4322026705238813e-05, -0.008227242582703688, -0.059530292737668855
13.98, 0.003999965791026657, 0.0002476197755941296, -0.010462564184968272, -0.04509521732335035, -0.0001588063129253963, -0.008919462851811203, -0.009691734173082
14.0, 0.004012618232369173, 2.9349448430094096e-05, -0.010980540969164815, -0.006702461096304019, -0.000336825468862186, -0.00876703034516523, 0.024934984837679863
14.02, 0.004023665439940121, -0.000191601863172463, -0.010850322563300856, 0.019724301682699747, -0.0005057472951349016, -0.008053563098953677, 0.046411739783476236
14.04, 0.004033107718375508, -0.00040466345410194017, -0.010187724831140854, 0.04653547153330047, -0.0006561424275448723, -0.0069162610614230185, 0.06731846396959007
14.06, 0.004040945786976105, -0.0005991108564180972, -0.00900758723728449, 0.07147828785233602, -0.0007797835638334656, -0.0053868329601388645, 0.0856243461588253
14.08, 0.004047180639913179, -0.0007649669435933198, -0.00725582034980838, 0.10369840089527492, -0.0008687253856745385, -0.0034238508174714534, 0.1106738681079158
14.1, 0.004051813420520552, -0.0008893436704104324, -0.004887688499103368, 0.1331147841752262, -0.0009136047135094359, -0.0009909362213708604, 0.13261759150214347
14.12, 0.004054845313471372, -0.0009604744835574545, -0.002104955648273292, 0.14515850090778143, -0.0009065921097188484, 0.0017075870963084113, 0.13723474026578375
14.14, 0.00405627745799119, -0.0009735418963413641, 0.0006866801666575284, 0.1340050805853009, -0.0008462010085562256, 0.004271143579118765, 0.11912090801525155
14.16, 0.0040561108845229244, -0.0009330072768911534, 0.0030418812263647748, 0.10151502538542373, -0.0007395259192144146, 0.0062677671628816045, 0.08054145036103222
14.18, 0.004054346476459296, -0.0008518666472867731, 0.004829588056217904, 0.07725565759988891, -0.0006000139486302514, 0.007585846758250947, 0.05126650917590192
14.2, 0.004050984957720975, -0.0007398237546424372, 0.006249456814748488, 0.06473121825316955, -0.0004391388112189136, 0.008446912003439758, 0.03484001534297887
14.22, 0.0040460269061114275, -0.0006018883746968335, 0.007333940270586413, 0.04371712733062296, -0.00026481287108161386, 0.00890666686028565, 0.011135470341609999
14.24, 0.0040394727915494325, -0.00044646614381898067, 0.007889770512206514, 0.011865896831387158, -8.666503654095354e-05, 0.008797486757111646, -0.022053480659010916
14.26, 0.004031323037493793, -0.00028629755420857294, 0.007867934291617517, -0.014049518890286885, 8.314821631724817e-05, 0.008097549221097072, -0.047940272942446516
14.28, 0.004021578103156099, -0.00013174877215427994, 0.00747070178592386, -0.025673731679079013, 0.00023482025355152548, 0.007035109872371917, -0.05830366193006897
14.3, 0.0040102385834683224, 1.253051722838143e-05, 0.006859204068530508, -0.03547604006025596, 0.00036336554684716655, 0.005794610868903016, -0.06574623841682148
14.32, 0.00399730532325104, 0.00014261939058694042, 0.006119274373583814, -0.03851692943441348, 0.00046612658620725676, 0.004482396550375716, -0.06547519343590857
14.34, 0.003982779541629806, 0.000257301492171734, 0.005357168518685169, -0.03769365605545103, 0.0005430069535533969, 0.0032220139355286794, -0.06056306804879541
14.36, 0.003966662962482347, 0.0003569061313343472, 0.004562001630244885, -0.04182303278857737, 0.0005953744922919618, 0.0020167336202153337, -0.05996496348253921
14.38, 0.0039489579465736896, 0.0004397815573815294, 0.003681524187020647, -0.04622471153384642, 0.0006237705675124681, 0.0008255936774706628, -0.059149030791927903
14.4, 0.00392966762105176, 0.0005041670988151731, 0.002639398067520375, -0.05798790041618078, 0.0006280396619985991, -0.00041933287410238305, -0.06534362436537672
14.42, 0.00390879600212934, 0.0005453574800823444, 0.0013896065315955365, -0.06699125317630307, 0.000606367015762029, -0.0017587949436269857, -0.06860258258708346
14.44, 0.003886348107062174, 0.0005597513600789945, 4.127404767482589e-05, -0.06784199521576799, 0.0005577925188748903, -0.00308255881994599, -0.06377380504481678
14.46, 0.0038623300519361418, 0.0005470084419893375, -0.0011931812655850563, -0.055603536110220224, 0.0004845582847537335, -0.00418227942783337, -0.046198255743921335
14.48, 0.003836749132283732, 0.0005120241094555923, -0.0020830025616955378, -0.03337859350082778, 0.0003934703301698709, -0.0048366517744734385, -0.019238978920085303
14.5, 0.003809613884143442, 0.00046368833952151596, -0.002592956248261062, -0.01761677515572452, 0.00029420666588987415, -0.0050238563038517885, 0.0005185259822504396
14.52, 0.0037809341238349723, 0.0004083058595251498, -0.0028492621524519673, -0.008013815263366005, 0.00019468711241520307, -0.004885405673319588, 0.013326537070969646
14.54, 0.0037507209654255623, 0.00034971785342343727, -0.0029334667163255224, -0.0004066411239895054, 0.00010030917211661003, -0.004519145068859476, 0.02329952337504171
14.56, 0.003718986815585695, 0.0002909671908721289, -0.002864770495365588, 0.007276263219983017, 1.5197050142829759e-05, -0.003961523392098507, 0.03246264430105539
14.58, 0.0036857453462520815, 0.00023512703360881374, -0.0026917046075539447, 0.010030325561181377, -5.7317490742812415e-05, -0.003278760791659866, 0.035813615742808835
14.6, 0.003651011446209292, 0.00018329900656997112, -0.0024543751359748125, 0.013702621596731834, -0.00011550311788283526, -0.0025284586451117825, 0.03921659891199958
14.62, 0.003614801153347315, 0.00013695202816982124, -0.002064397961421266, 0.02529509585862279, -0.00015753275502944386, -0.00163969427088772, 0.049659838510406784
14.64, 0.0035771315699304135, 0.00010072308811312048, -0.0014477792538512891, 0.036366774898374886, -0.0001797895288453934, -0.0005557259157210601, 0.058736997006259284
14.66, 0.0035380207637062027, 7.904085801576967e-05, -0.0006728969790490867, 0.0411214525818454, -0.00017902089913078545, 0.0006393763185707189, 0.06077322642291863
14.68, 0.0034974876580781407, 7.380720895115702e-05, 0.0001909952598308023, 0.0452677713061435, -0.00015402303395045073, 0.0018631948756795869, 0.06160862928796809
14.7, 0.0034555519148492865, 8.668066840900176e-05, 0.0011364577328979468, 0.049278476000570955, -0.0001044219849411995, 0.0030976813071488286, 0.061840013858956044
14.72, 0.0034122338132126008, 0.00011926551826707489, 0.0021089724899326606, 0.047972999702900435, -3.0459802620010765e-05, 0.004280564595291094, 0.05644831495527025
14.74, 0.0033675541287104204, 0.0001710395680063082, 0.0030422334919649623, 0.045353100500329736, 6.59845593792155e-05, 0.0053410419597490506, 0.0495994214905251
14.76, 0.0033215340158133317, 0.0002409548579456734, 0.003851559596779638, 0.03557950998113781, 0.0001817943327781697, 0.006193387875439774, 0.03563517007854733
14.78, 0.0032741948975812617, 0.0003251019518774937, 0.004305117587066259, 0.009776289047524341, 0.00031080828154073266, 0.006608964862719418, 0.005922528649416892
14.8, 0.003225558365574851, 0.00041315956142832377, 0.004182629760076697, -0.022025071746480534, 0.0004418238321319619, 0.006375177576751377, -0.029301257246221013
14.82, 0.0031756460927948164, 0.0004924071422805616, 0.0035478335080535326, -0.041454553455835944, 0.0005619795829015373, 0.005566020034395755, -0.051614496989341285
14.84, 0.003124479761954788, 0.0005550729017504651, 0.0026492098287127326, -0.048407814478244056, 0.0006623550200319488, 0.004440420470663634, -0.06094545938387097
14.86, 0.0030720810108560803, 0.0005983755354290709, 0.0016906965795855063, -0.04744351043447858, 0.0007389122459117074, 0.0032121975344752357, -0.061876834234968925
14.88, 0.0030184713960486735, 0.0006227007649338853, 0.0007159413145479325, -0.05003201606927881, 0.000790516573277144, 0.0019350223782146924, -0.06584068139108545
14.9, 0.0029636723753515264, 0.0006270131880109882, -0.0003704189915666598, -0.058604014542180415, 0.0008154253736598161, 0.0005246821148822917, -0.07519334494215468
14.92, 0.0029077053091865887, 0.000607884005271219, -0.0015544107102117063, -0.05979515732232424, 0.0008107879461650705, -0.0009930449045548752, -0.07657935700156199
14.94, 0.0028505914800749997, 0.00056483675960252, -0.0026259201527509437, -0.04735578693159948, 0.0007764593361379199, -0.0023974081249472385, -0.0638569650376743
14.96, 0.002792352129069523, 0.0005028471991611812, -0.003384159811350473, -0.028468178928353603, 0.0007170427275215248, -0.003479105392188043, -0.04431276168640608
14.98, 0.002733008507372498, 0.00042947036714850105, -0.0038213363391707807, -0.015249473853677272, 0.0006395464165560396, -0.004223108243582635, -0.0300875234530531
15.0, 0.002672581940929022, 0.00034999374559435, -0.003990620086653203, -0.0016789008945649957, 0.0005500603432088732, -0.004675819280379152, -0.015183580226598492
15.02, 0.002611093905404634, 0.0002698455636823729, -0.003910194070846215, 0.009721502475263787, 0.0004543752236961289, -0.004849293563887361, -0.002163848124222101
15.04, 0.002548566108665627, 0.0001935859827605014, -0.0036931283051810163, 0.011985074091255918, 0.00035723430866193943, -0.004850911646111481, 0.0020020399018103596
15.06, 0.0024850205776865164, 0.00012212043147513226, -0.003547025001829482, 0.0026252562438974208, 0.0002601399175177528, -0.004882355778423138, -0.005146453132976125
15.08, 0.002420479746717351, 5.17049826873221e-05, -0.0035962111196037403, -0.0075438680213232275, 0.0001609513863658012, -0.005062103584616703, -0.012828327486380298
15.1, 0.002354966543554383, -2.172801330901735e-05, -0.003847526332335729, -0.017587653251875647, 5.665265286873744e-05, -0.005392319580462355, -0.020193272098184778
15.12, 0.0022885044708695654, -0.00010219607060610706, -0.004277430901270886, -0.025402803641640003, -5.556888612746873e-05, -0.005846658967524368, -0.02524066660801627
