Time(s),Displacement(inch),Velocity(inch/s),Acceleration(inch/s^2)
10.24,-3.62823E-05,-0.000195205,0.000128982
10.26,-4.01304E-05,-0.000188089,0.000582556
10.28,-4.37585E-05,-0.000173871,0.000839231
10.3,-4.70705E-05,-0.00015745,0.000802896
10.32,-5.00608E-05,-0.000141678,0.000774318
10.34,-5.27342E-05,-0.000125392,0.000854305
10.36,-5.50604E-05,-0.000106695,0.001015371
10.38,-5.69768E-05,-8.42229E-05,0.001231825
10.4,-5.84059E-05,-5.82379E-05,0.001366672
10.42,-5.92994E-05,-3.1205E-05,0.001336621
10.44,-5.96502E-05,-3.582E-06,0.001425678
10.46,-5.94161E-05,2.80224E-05,0.001734765
10.48,-5.85052E-05,6.32392E-05,0.001786908
10.5,-5.69046E-05,9.57454E-05,0.001463712
10.52,-5.47273E-05,0.000120461,0.001007865
10.54,-5.2127E-05,0.00013905,0.000851065
10.56,-4.91691E-05,0.000157067,0.000950607
10.58,-4.58319E-05,0.000176948,0.001037454
10.6,-4.20726E-05,0.000199615,0.001229305
10.62,-3.78298E-05,0.000224904,0.00129953
10.64,-3.30962E-05,0.000247243,0.000934373
10.66,-2.80117E-05,0.000258844,0.000225792
10.68,-2.28291E-05,0.000257442,-0.000365998
10.7,-1.7768E-05,0.000247933,-0.000584943
10.72,-1.291E-05,0.000238685,-0.000339894
10.74,-8.16699E-06,0.000237485,0.000219935
10.76,-3.35782E-06,0.000244206,0.000452151
10.78,1.59619E-06,0.000250169,0.00014416
10.8,6.59563E-06,0.000248137,-0.000347397
10.82,1.14572E-05,0.00023643,-0.000823239
10.84,1.59995E-05,0.00021673,-0.001146754
10.86,2.01011E-05,0.000193235,-0.001202776
10.88,2.37377E-05,0.000171048,-0.001015959
10.9,2.699E-05,0.00015591,-0.000497771
10.92,3.00421E-05,0.000150972,3.9836E-06
10.94,3.30744E-05,0.000152859,0.000184662
10.96,3.61446E-05,0.000152976,-0.000172931
10.98,3.91424E-05,0.000145442,-0.000580474
11,4.1937E-05,0.00013411,-0.000552721
11.02,4.45208E-05,0.000124875,-0.000370819
11.04,4.69568E-05,0.000119363,-0.000180323
11.06,4.93084E-05,0.000115818,-0.000174199
11.08,5.1584E-05,0.000111444,-0.000263187
11.1,5.37531E-05,0.000105103,-0.000370967
11.12,5.57765E-05,9.70202E-05,-0.000437294
11.14,5.76179E-05,8.65374E-05,-0.000610986
11.16,5.9215E-05,7.26022E-05,-0.000782534
11.18,6.05067E-05,5.63695E-05,-0.000840737
11.2,6.14482E-05,3.68924E-05,-0.001106971
11.22,6.19447E-05,1.17735E-05,-0.001404923
11.24,6.18934E-05,-1.72043E-05,-0.001492849
11.26,6.12557E-05,-4.63092E-05,-0.001417648
11.28,6.00714E-05,-7.08516E-05,-0.001036586
11.3,5.8482E-05,-8.63497E-05,-0.000513228
11.32,5.66676E-05,-9.43176E-05,-0.000283562
11.34,5.47035E-05,-0.000103142,-0.00059891
11.36,5.24939E-05,-0.000119169,-0.00100372
11.38,4.99104E-05,-0.000139156,-0.000995064
11.4,4.69374E-05,-0.000157693,-0.000858553
11.42,4.36097E-05,-0.000175177,-0.000889858
11.44,3.99132E-05,-0.000195224,-0.001114837
11.46,3.57816E-05,-0.000218144,-0.001177169
11.48,3.12112E-05,-0.000237494,-0.000757821
11.5,2.63481E-05,-0.000246908,-0.000183638
11.52,2.13969E-05,-0.000247031,0.000171361
11.54,1.64995E-05,-0.00024225,0.00030674
11.56,1.17213E-05,-0.0002353,0.000388229
11.58,7.09756E-06,-0.000226846,0.000457242
11.6,2.64012E-06,-0.000219498,0.000277532
11.62,-1.72016E-06,-0.000217821,-0.000109881
11.64,-6.12529E-06,-0.000224028,-0.000510789
11.66,-1.07228E-05,-0.000236466,-0.000733007
11.68,-1.55976E-05,-0.000250955,-0.000715903
11.7,-2.0753E-05,-0.000264232,-0.000611813
11.72,-2.6156E-05,-0.000275868,-0.000551737
11.74,-3.17697E-05,-0.000284812,-0.000342661
11.76,-3.75082E-05,-0.000287718,5.20702E-05
11.78,-4.32301E-05,-0.000283379,0.000381842
11.8,-4.88064E-05,-0.000273497,0.000606313
11.82,-5.41459E-05,-0.000260007,0.000742727
11.84,-5.91957E-05,-0.000244877,0.000770217
11.86,-6.39513E-05,-0.000231284,0.00058907
11.88,-6.84701E-05,-0.000221143,0.000425058
11.9,-7.2796E-05,-0.000210851,0.0006041
11.92,-7.68695E-05,-0.00019537,0.000944081
11.94,-8.05761E-05,-0.00017468,0.001124897
11.96,-8.38416E-05,-0.000151718,0.001171312
11.98,-8.66451E-05,-0.000128804,0.001120031
12,-8.90004E-05,-0.000106892,0.001071192
12.02,-9.0922E-05,-8.51624E-05,0.001101779
12.04,-9.24093E-05,-6.3783E-05,0.001036158
12.06,-9.34762E-05,-4.28319E-05,0.001058959
12.08,-9.41075E-05,-1.96301E-05,0.00126122
12.1,-9.42453E-05,5.97576E-06,0.001299362
12.12,-9.38739E-05,3.07669E-05,0.001179749
12.14,-9.30241E-05,5.41443E-05,0.001157992
12.16,-9.1707E-05,7.77007E-05,0.001197649
12.18,-8.99182E-05,0.000100938,0.001126115
12.2,-8.76821E-05,0.000122282,0.001008279
12.22,-8.50383E-05,0.000141911,0.000954623
12.24,-8.20078E-05,0.00016121,0.00097529
12.26,-7.85864E-05,0.000181033,0.001007008
12.28,-7.47707E-05,0.000200226,0.000912294
12.3,-7.05966E-05,0.000216529,0.000717941
12.32,-6.61261E-05,0.000230348,0.00066397
12.34,-6.13822E-05,0.000244239,0.000725163
12.36,-5.63554E-05,0.000258303,0.000681211
12.38,-5.106E-05,0.000270882,0.000576646
12.4,-4.55316E-05,0.000281734,0.000508605
12.42,-3.97891E-05,0.000292819,0.000599858
12.44,-3.38036E-05,0.000306186,0.000736923
12.46,-2.75261E-05,0.000321888,0.000833209
12.48,-2.09191E-05,0.000338943,0.000872346
12.5,-1.39732E-05,0.000355274,0.000760721
12.52,-6.72621E-06,0.000368894,0.000601272
12.54,7.64212E-07,0.000379762,0.000485528
12.56,8.44671E-06,0.000387995,0.000337818
12.58,1.62535E-05,0.000391652,2.78049E-05
12.6,2.40776E-05,0.000390032,-0.000189789
12.62,3.18359E-05,0.00038558,-0.000255349
12.64,3.94888E-05,0.00037932,-0.000370695
12.66,4.69915E-05,0.000370477,-0.000513589
12.68,5.42878E-05,0.000358626,-0.000671483
12.7,6.13141E-05,0.000343401,-0.000851076
12.72,6.80012E-05,0.000324781,-0.001010911
12.74,7.42951E-05,0.000304636,-0.001003577
12.76,8.02009E-05,0.000286637,-0.000796371
12.78,8.57862E-05,0.000272474,-0.000619902
12.8,9.11178E-05,0.00026099,-0.000528479
12.82,9.62294E-05,0.000250047,-0.000565796
12.84,0.000101109,0.000237432,-0.000695735
12.86,0.0001057,0.000220761,-0.000971318
12.88,0.000109902,0.000198573,-0.001247557
12.9,0.000113619,0.000172815,-0.001328248
12.92,0.000116811,0.000146556,-0.001297592
12.94,0.000119479,0.000120006,-0.001357469
12.96,0.000121588,8.98587E-05,-0.00165723
12.98,0.000123039,5.46114E-05,-0.001867494
13,0.000123753,1.65061E-05,-0.001943043
13.02,0.00012369,-2.30018E-05,-0.002007745
13.04,0.000122831,-6.27432E-05,-0.001966397
13.06,0.000121198,-9.99199E-05,-0.001751272
13.08,0.000118863,-0.000132919,-0.001548606
13.1,0.000115901,-0.000162909,-0.001450458
13.12,0.00011235,-0.000192254,-0.001484036
13.14,0.0001082,-0.00022315,-0.001605535
13.16,0.000103415,-0.000255449,-0.001624369
13.18,9.7982E-05,-0.000287818,-0.001612544
13.2,9.19051E-05,-0.000319773,-0.001582924
13.22,8.51969E-05,-0.000350855,-0.001525299
13.24,7.78895E-05,-0.000379148,-0.001304027
13.26,7.00659E-05,-0.000402205,-0.001001643
13.28,6.18302E-05,-0.000420922,-0.000870039
13.3,5.32421E-05,-0.000437676,-0.000805397
13.32,4.43351E-05,-0.000452652,-0.000692197
13.34,3.51536E-05,-0.000464986,-0.00054114
13.36,2.57567E-05,-0.000474161,-0.00037644
13.38,1.62103E-05,-0.000479869,-0.000194296
13.4,6.59723E-06,-0.000480283,0.000152878
13.42,-2.95156E-06,-0.000473281,0.000547339
13.44,-1.22947E-05,-0.000460379,0.000742842
13.46,-2.13524E-05,-0.000445334,0.000761624
13.48,-3.0108E-05,-0.000430281,0.000743649
13.5,-3.85712E-05,-0.000416354,0.000649108
13.52,-4.6773E-05,-0.000404062,0.000580057
13.54,-5.47313E-05,-0.000391418,0.000684331
13.56,-6.24141E-05,-0.000376419,0.000815613
13.58,-6.97795E-05,-0.000360136,0.000812704
13.6,-7.68278E-05,-0.000345094,0.000691455
13.62,-8.35924E-05,-0.000331426,0.000675397
13.64,-9.0078E-05,-0.000316739,0.000793225
13.66,-9.62434E-05,-0.000299261,0.000954622
13.68,-0.000102027,-0.000278564,0.001115111
13.7,-0.000107361,-0.000254089,0.001332398
13.72,-0.000112163,-0.000225456,0.001530874
13.74,-0.000116351,-0.000192695,0.001745214
13.76,-0.000119839,-0.000155185,0.002005805
13.78,-0.000122531,-0.000113439,0.002168802
13.8,-0.000124363,-6.96368E-05,0.002211388
13.82,-0.000125313,-2.54089E-05,0.002211394
13.84,-0.000125387,1.76398E-05,0.00209348
13.86,-0.000124625,5.80813E-05,0.001950671
13.88,-0.000123075,9.67902E-05,0.001920215
13.9,-0.000120749,0.000136108,0.002011615
13.92,-0.000117618,0.000177343,0.002111792
13.94,-0.000113648,0.00021975,0.002128987
13.96,-0.00010884,0.000260452,0.001941193
13.98,-0.000103271,0.000295015,0.001515124
14,-9.70868E-05,0.000322406,0.001223974
14.02,-9.04061E-05,0.000345055,0.00104093
14.04,-8.33101E-05,0.000363866,0.000840087
14.06,-7.58784E-05,0.000378627,0.000636106
14.08,-6.81988E-05,0.00038833,0.000334128
14.1,-6.03861E-05,0.000391902,2.31179E-05
14.12,-5.25558E-05,0.000390505,-0.000162817
14.14,-4.47787E-05,0.000387193,-0.000168412
14.16,-3.70577E-05,0.000385447,-6.13355E-06
14.18,-2.93463E-05,0.000385875,4.88923E-05
14.2,-2.16243E-05,0.000386061,-3.029E-05
14.22,-1.391E-05,0.000385316,-4.4181E-05
14.24,-6.2071E-06,0.000385247,3.72912E-05
14.26,1.50695E-06,0.000386241,6.20466E-05
14.28,9.23716E-06,0.000386428,-4.33107E-05
14.3,1.69496E-05,0.000384445,-0.000154987
14.32,2.45967E-05,0.000379721,-0.000317432
14.34,3.21154E-05,0.000371532,-0.000501437
14.36,3.94377E-05,0.000360304,-0.000621387
14.38,4.65129E-05,0.000346885,-0.000720528
14.4,5.3306E-05,0.000332394,-0.000728531
14.42,5.98074E-05,0.000317715,-0.000739402
14.44,6.60096E-05,0.000302292,-0.000802946
14.46,7.18839E-05,0.00028459,-0.000967199
14.48,7.73663E-05,0.000262856,-0.001206244
14.5,8.23715E-05,0.000237119,-0.001367409
14.52,8.68344E-05,0.000208871,-0.001457415
14.54,9.07162E-05,0.000179109,-0.001518779
14.56,9.3991E-05,0.000148186,-0.001573557
14.58,9.66398E-05,0.000116695,-0.001575486
14.6,9.86582E-05,8.5123E-05,-0.001581731
14.62,0.000100039,5.26927E-05,-0.001661293
14.64,0.000100756,1.87176E-05,-0.001736218
14.66,0.000100782,-1.61785E-05,-0.001753398
14.68,0.000100106,-5.14026E-05,-0.001769014
14.7,9.87231E-05,-8.69804E-05,-0.001788759
14.72,9.66275E-05,-0.000122504,-0.001763554
14.74,9.38268E-05,-0.000157453,-0.001731432
14.76,9.03379E-05,-0.000191118,-0.001635065
14.78,8.62052E-05,-0.000221324,-0.001385453
14.8,8.15225E-05,-0.000245897,-0.001071885
14.82,7.64041E-05,-0.000265252,-0.000863612
14.84,7.09334E-05,-0.000281465,-0.000757698
14.86,6.51558E-05,-0.000296137,-0.000709457
14.88,5.90978E-05,-0.000309322,-0.000609138
14.9,5.28013E-05,-0.000319743,-0.000432874
14.92,4.63282E-05,-0.000327152,-0.00030808
14.94,3.97243E-05,-0.000333195,-0.000296253
14.96,3.29987E-05,-0.000339487,-0.000332915
14.98,2.61441E-05,-0.000345886,-0.000307017
15,1.91667E-05,-0.000351764,-0.000280772
15.02,1.20784E-05,-0.000356914,-0.00023417
15.04,4.90201E-06,-0.000360289,-0.000103388
15.06,-2.30857E-06,-0.000359974,0.000134941
15.08,-9.46481E-06,-0.000354838,0.000378644
15.1,-1.64697E-05,-0.000344845,0.00062065
15.12,-2.32277E-05,-0.000330214,0.000842457
15.14,-2.96557E-05,-0.000312202,0.000958704
15.16,-3.57066E-05,-0.00029281,0.000980481
15.18,-4.13707E-05,-0.000273804,0.000920204
15.2,-4.66617E-05,-0.000255237,0.000936417
15.22,-5.15736E-05,-0.000235677,0.001019578
15.24,-5.60735E-05,-0.000213825,0.001165661
15.26,-6.01061E-05,-0.000188897,0.00132718
15.28,-6.36158E-05,-0.000161937,0.001368811
15.3,-6.65834E-05,-0.000134958,0.001329048
15.32,-6.90215E-05,-0.000109079,0.001258863
15.34,-7.09536E-05,-8.42485E-05,0.001224188
15.36,-7.23952E-05,-5.99887E-05,0.001201793
15.38,-7.33559E-05,-3.61405E-05,0.001183028
15.4,-7.38425E-05,-1.25444E-05,0.001176584
15.42,-7.38593E-05,1.07956E-05,0.001157417
15.44,-7.34119E-05,3.39537E-05,0.001158384
15.46,-7.25014E-05,5.70807E-05,0.001154318
15.48,-7.11353E-05,7.92133E-05,0.001058943
15.5,-6.93492E-05,9.8895E-05,0.000909234
15.52,-6.71983E-05,0.000115753,0.000776587
15.54,-6.47321E-05,0.000130662,0.000714275
15.56,-6.19739E-05,0.000145263,0.000745848
15.58,-5.89162E-05,0.000160665,0.000794339
15.6,-5.55421E-05,0.000176846,0.000823814
15.62,-5.18423E-05,0.000193035,0.000794988
15.64,-4.78318E-05,0.000207553,0.000656827
15.66,-4.3562E-05,0.000218809,0.000468787
15.68,-3.91034E-05,0.000226473,0.000297618
15.7,-3.45259E-05,0.000230707,0.000125793
15.72,-2.98971E-05,0.000231651,-3.14014E-05
15.74,-2.5279E-05,0.000229719,-0.000161798
15.76,-2.07196E-05,0.000226094,-0.000200727
15.78,-1.62341E-05,0.000222654,-0.000143215
15.8,-1.18106E-05,0.000219647,-0.000157541
15.82,-7.45561E-06,0.000215527,-0.000254372
15.84,-3.20076E-06,0.000209716,-0.000326781
15.86,9.30001E-07,0.00020345,-0.000299818
15.88,4.94239E-06,0.000197956,-0.00024953
15.9,8.85163E-06,0.000192968,-0.000249345
15.92,1.26581E-05,0.000187535,-0.000293928
15.94,1.63503E-05,0.000181701,-0.000289501
15.96,1.99297E-05,0.000176401,-0.00024045
15.98,2.34084E-05,0.000171409,-0.000258807
16,2.67779E-05,0.000165191,-0.000362939
16.02,3.00046E-05,0.000157257,-0.000430497
16.04,3.30649E-05,0.000148826,-0.000412592
16.06,3.59586E-05,0.000140533,-0.000416736
16.08,3.86846E-05,0.000132006,-0.000435953
16.1,4.1238E-05,0.000123359,-0.000428725
16.12,4.36215E-05,0.000115089,-0.000398253
16.14,4.58447E-05,0.000107293,-0.000381404
16.16,4.7914E-05,9.96111E-05,-0.000386752
16.18,4.98213E-05,9.07493E-05,-0.000499423
16.2,5.15287E-05,7.96049E-05,-0.000615019
16.22,5.29928E-05,6.65477E-05,-0.000690697
16.24,5.4182E-05,5.22031E-05,-0.000743764
16.26,5.50726E-05,3.66206E-05,-0.000814487
16.28,5.56381E-05,1.97213E-05,-0.000875446
16.3,5.58614E-05,2.80588E-06,-0.000816094
16.32,5.57569E-05,-1.3117E-05,-0.000776193
16.34,5.53419E-05,-2.82636E-05,-0.000738469
16.36,5.46301E-05,-4.28615E-05,-0.000721324
16.38,5.3631E-05,-5.69276E-05,-0.000685286
16.4,5.23595E-05,-7.00112E-05,-0.00062307
16.42,5.08385E-05,-8.19017E-05,-0.000565981
16.44,4.90883E-05,-9.30591E-05,-0.000549758
16.46,4.71154E-05,-0.000104316,-0.000575965
16.48,4.49137E-05,-0.000115873,-0.000579727
16.5,4.24814E-05,-0.000127302,-0.000563184
16.52,3.9829E-05,-0.000137625,-0.000469073
16.54,3.69895E-05,-0.000145984,-0.000366836
16.56,3.40015E-05,-0.000152559,-0.000290668
16.58,3.08967E-05,-0.00015769,-0.000222453
16.6,2.77003E-05,-0.000161856,-0.00019412
16.62,2.44193E-05,-0.000166494,-0.00026967
16.64,2.10284E-05,-0.000172957,-0.000376595
16.66,1.74887E-05,-0.000181268,-0.000454521
16.68,1.37691E-05,-0.000190866,-0.000505275
16.7,9.85069E-06,-0.000200977,-0.00050586
16.72,5.73332E-06,-0.000210594,-0.000455855
16.74,1.44011E-06,-0.000218234,-0.000308087
16.76,-2.9769E-06,-0.000223004,-0.000168953
16.78,-7.46237E-06,-0.000225123,-4.2915E-05
16.8,-1.1964E-05,-0.000224569,9.83E-05
16.82,-1.64267E-05,-0.000221249,0.000233651
16.84,-2.07958E-05,-0.000215201,0.000371137
16.86,-2.50164E-05,-0.000206399,0.000509066
16.88,-2.90344E-05,-0.000194995,0.00063137
16.9,-3.28017E-05,-0.000181421,0.000726071
16.92,-3.62812E-05,-0.000166336,0.000782423
16.94,-3.94483E-05,-0.000150218,0.000829331
16.96,-4.2284E-05,-0.00013322,0.000870492
16.98,-4.47756E-05,-0.000116004,0.000851067
17,-4.69303E-05,-9.96988E-05,0.000779484
17.02,-4.8771E-05,-8.45026E-05,0.000740144
17.04,-5.03158E-05,-7.01271E-05,0.000697405
17.06,-5.15839E-05,-5.69256E-05,0.00062274
17.08,-5.26004E-05,-4.48578E-05,0.000584041
17.1,-5.33726E-05,-3.19589E-05,0.000705848
17.12,-5.38558E-05,-1.5618E-05,0.00092824
17.14,-5.39748E-05,4.10101E-06,0.001043664
17.16,-5.36805E-05,2.55153E-05,0.001097768
17.18,-5.29457E-05,4.82083E-05,0.001171527
17.2,-5.17444E-05,7.20585E-05,0.001213496
17.22,-5.00628E-05,9.59998E-05,0.001180627
17.24,-4.79086E-05,0.000119322,0.001151608
17.26,-4.52906E-05,0.000142535,0.001169724
17.28,-4.2206E-05,0.000165924,0.001169131
17.3,-3.86548E-05,0.000189144,0.001152913
17.32,-3.46517E-05,0.000210639,0.000996591
17.34,-3.02593E-05,0.000227621,0.000701521
17.36,-2.55842E-05,0.000239012,0.000437663
17.38,-2.07291E-05,0.000245862,0.000247301
17.4,-1.57675E-05,0.000250044,0.000170924
17.42,-1.07323E-05,0.000253476,0.000172201
17.44,-5.62813E-06,0.000256952,0.000175453
17.46,-4.57617E-07,0.000259918,0.000121156
17.48,4.75259E-06,0.000260483,-6.46269E-05
17.5,9.93442E-06,0.000256953,-0.000288376
17.52,1.50056E-05,0.000249659,-0.000441068
17.54,1.99025E-05,0.000239628,-0.000562016
17.56,2.45756E-05,0.000227316,-0.000669166
17.58,2.89808E-05,0.00021284,-0.000778425
17.6,3.30748E-05,0.000196203,-0.000885367
17.62,3.68169E-05,0.000177771,-0.000957804
17.64,4.01768E-05,0.000158015,-0.001017799
17.66,4.31301E-05,0.000137156,-0.001068055
17.68,4.56572E-05,0.00011543,-0.001104579
17.7,4.77462E-05,9.35329E-05,-0.001085115
17.72,4.94024E-05,7.22136E-05,-0.001046823
17.74,5.06362E-05,5.11055E-05,-0.001063983
17.76,5.14454E-05,2.98166E-05,-0.00106491
17.78,5.18323E-05,9.04391E-06,-0.001012355
17.8,5.18198E-05,-9.83465E-06,-0.000875502
17.82,5.14573E-05,-2.59457E-05,-0.000735599
17.84,5.07979E-05,-3.96674E-05,-0.000636577
17.86,4.98823E-05,-5.16456E-05,-0.000561238
17.88,4.87396E-05,-6.24894E-05,-0.000523148
17.9,4.73872E-05,-7.26541E-05,-0.00049332
17.92,4.58337E-05,-8.27852E-05,-0.000519792
17.94,4.40686E-05,-9.39918E-05,-0.000600861
17.96,4.20651E-05,-0.00010653,-0.000653011
17.98,3.98051E-05,-0.00011942,-0.000635984
18,3.72941E-05,-0.00013145,-0.000566924
18.02,3.45575E-05,-0.000141922,-0.000480328
18.04,3.1631E-05,-0.000150321,-0.000359561
18.06,2.85569E-05,-0.000156875,-0.000295803
18.08,2.53575E-05,-0.00016321,-0.000337702
18.1,2.20211E-05,-0.000170658,-0.000407149
18.12,1.85275E-05,-0.000178661,-0.000393153
18.14,1.48833E-05,-0.000185368,-0.000277494
18.16,1.11306E-05,-0.000189394,-0.000125187
18.18,7.32663E-06,-0.000190558,8.85907E-06
18.2,3.52141E-06,-0.000189755,7.13779E-05
18.22,-2.60628E-07,-0.000188509,5.32212E-05
18.24,-4.02183E-06,-0.000187694,2.82688E-05
18.26,-7.76801E-06,-0.000186821,5.9087E-05
18.28,-1.14915E-05,-0.000185472,7.58363E-05
18.3,-1.5186E-05,-0.000183985,7.28248E-05
18.32,-1.88511E-05,-0.000182524,7.33074E-05
18.34,-2.24843E-05,-0.000180663,0.000112744
18.36,-2.60711E-05,-0.000177832,0.000170363
18.38,-2.95914E-05,-0.000174075,0.000205375
18.4,-3.30288E-05,-0.000169516,0.000250463
18.42,-3.63654E-05,-0.000163968,0.000304327
18.44,-3.95772E-05,-0.000156876,0.000404972
18.46,-4.2628E-05,-0.000147916,0.00049093
18.48,-4.54835E-05,-0.000137398,0.000560955
18.5,-4.8116E-05,-0.000125687,0.000610061
18.52,-5.05064E-05,-0.000113291,0.000629583
18.54,-5.26435E-05,-0.00010028,0.000671548
18.56,-5.45076E-05,-8.57775E-05,0.000778675
18.58,-5.60627E-05,-6.94915E-05,0.000849926
18.6,-5.72853E-05,-5.29066E-05,0.000808564
18.62,-5.81863E-05,-3.74165E-05,0.000740443
18.64,-5.87864E-05,-2.25906E-05,0.000742149
18.66,-5.90844E-05,-6.94392E-06,0.000822518
18.68,-5.90564E-05,9.86563E-06,0.000858437
18.7,-5.86891E-05,2.67793E-05,0.000832928
18.72,-5.7992E-05,4.2682E-05,0.000757339
18.74,-5.69934E-05,5.685E-05,0.000659463
18.76,-5.5729E-05,6.93631E-05,0.000591854
18.78,-5.42264E-05,8.07407E-05,0.000545903
18.8,-5.2503E-05,9.1579E-05,0.000537923
18.82,-5.05608E-05,0.000102787,0.0005829
18.84,-4.83864E-05,0.000114755,0.000613829
18.86,-4.5969E-05,0.00012696,0.000606714
18.88,-4.33163E-05,0.000137918,0.000489085
18.9,-4.04717E-05,0.000145964,0.000315505
18.92,-3.74985E-05,0.000150905,0.000178622
18.94,-3.44529E-05,0.000153249,5.57213E-05
18.96,-3.13831E-05,0.000153413,-3.92814E-05
18.98,-2.83285E-05,0.000151757,-0.000126344
19,-2.53209E-05,0.000148893,-0.000160007
19.02,-2.23736E-05,0.000145896,-0.000139711
19.04,-1.94806E-05,0.000143559,-9.39673E-05
19.06,-1.66265E-05,0.000141936,-6.83782E-05
19.08,-1.38006E-05,0.0001407,-5.5184E-05
19.1,-1.09946E-05,0.000140046,-1.01848E-05
19.12,-8.19225E-06,0.000140365,4.20587E-05
19.14,-5.37618E-06,0.00014126,4.74696E-05
19.16,-2.54331E-06,0.000141935,1.99557E-05
19.18,2.98323E-07,0.000142176,4.14803E-06
19.2,3.14348E-06,0.00014238,1.63131E-05
19.22,5.9979E-06,0.000143239,6.95195E-05
19.24,8.87904E-06,0.000144998,0.000106444
19.26,1.17989E-05,0.000146921,8.58132E-05
19.28,1.4749E-05,0.000147815,3.55647E-06
19.3,1.77026E-05,0.000147369,-4.8091E-05
19.32,2.06376E-05,0.000145995,-8.93403E-05
19.34,2.3536E-05,0.000143661,-0.000144076
19.36,2.63709E-05,0.000139363,-0.00028575
19.38,2.90909E-05,0.000132126,-0.000437856
19.4,3.16431E-05,0.000122952,-0.000479566
19.42,3.40095E-05,0.000113856,-0.000430082
19.44,3.62031E-05,0.000105632,-0.000392341
19.46,3.82343E-05,9.73436E-05,-0.000436452
19.48,4.00895E-05,8.79513E-05,-0.00050278
19.5,4.17448E-05,7.74286E-05,-0.000549488
19.52,4.31827E-05,6.63122E-05,-0.000562154
19.54,4.43958E-05,5.49728E-05,-0.00057178
19.56,4.53806E-05,4.34907E-05,-0.000576431
19.58,4.61341E-05,3.18019E-05,-0.000592447
19.6,4.66506E-05,1.97964E-05,-0.00060811
19.62,4.69254E-05,7.70251E-06,-0.000601275
19.64,4.69614E-05,-3.98444E-06,-0.000567421
19.66,4.67689E-05,-1.52277E-05,-0.000556907
19.68,4.6349E-05,-2.69623E-05,-0.000616548
19.7,4.56829E-05,-3.98226E-05,-0.000669485
19.72,4.47535E-05,-5.30778E-05,-0.000656032
19.74,4.35647E-05,-6.55997E-05,-0.000596159
19.76,4.2137E-05,-7.70053E-05,-0.000544406
19.78,4.04931E-05,-8.71231E-05,-0.000467371
19.8,3.8666E-05,-9.5147E-05,-0.000335021
19.82,3.67017E-05,-0.000101001,-0.000250337
19.84,3.46346E-05,-0.00010556,-0.000205568
19.86,3.24854E-05,-0.000109208,-0.000159259
19.88,3.0273E-05,-0.00011184,-0.00010399
19.9,2.80172E-05,-0.000113656,-7.75627E-05
19.92,2.57298E-05,-0.000115028,-5.96538E-05
19.94,2.342E-05,-0.000115811,-1.86025E-05
19.96,2.1102E-05,-0.0001159,9.63059E-06
19.98,1.87882E-05,-0.000115362,4.42265E-05
20,1.64908E-05,-0.000114329,5.90329E-05
