Time(s),Displacement(inch),Velocity(inch/s),Acceleration(inch/s^2)
10.12,-0.0004756248949248743,-0.00914978119451137,0.029069869588652403
10.14,-0.0006524986042188639,-0.008522192700962238,0.03368897976626083
10.16,-0.0008167804276526838,-0.007934777910811113,0.025052499248852077
10.18,-0.0009715473353180191,-0.007596005320666603,0.008824759765599122
10.2,-0.0011225591747009414,-0.007548012863761099,-0.004025514075048159
10.22,-0.0012745486141728386,-0.007662135052511885,-0.007386704800030401
10.24,-0.0014284376727774896,-0.007685221637673594,0.005078046283859699
10.26,-0.001579936014026433,-0.007405088374832915,0.022935280000208728
10.28,-0.0017227770360033617,-0.006845329346875563,0.033040622795526955
10.3,-0.0018531708668523433,-0.006198822161551351,0.0316100957368943
10.32,-0.0019709002977920296,-0.005577871275219155,0.030484992896325537
10.34,-0.002076150785331757,-0.004936680509484045,0.03363408367718564
10.36,-0.0021677348341147674,-0.004200587135255397,0.03997525374567931
10.38,-0.0022431834038224513,-0.0033158637230985832,0.04849708747000203
10.4,-0.0022994473313592144,-0.0022928325590172915,0.053806028938127325
10.42,-0.0023346216524342774,-0.0012285433326060858,0.05262289370299329
10.44,-0.0023484341944350353,-0.00014102357193151037,0.056129082364464275
10.46,-0.002339217597928064,0.0011032457962641242,0.06829785445509917
10.48,-0.002303356250630196,0.0024897319576009536,0.07035076167858374
10.5,-0.002240339744169491,0.003769504437118026,0.057626486273123445
10.52,-0.002154620806977027,0.004742566841902273,0.039679754205301156
10.54,-0.0020522450699124116,0.005474429333834767,0.03350649498794812
10.56,-0.0019357939178059034,0.0061837491984271875,0.03742549147129361
10.58,-0.0018044058912915527,0.006966450665585269,0.040844655244514194
10.6,-0.0016564043989987277,0.00785887596030808,0.04839787422776621
10.62,-0.0014893629877939885,0.008854481017817047,0.05116263152312987
10.64,-0.001302999259837466,0.00973397084261298,0.03678635095646355
10.66,-0.0011028223657482416,0.010190728918593066,0.008889456641544561
10.68,-0.0008987831524252939,0.010135529594840589,-0.014409389016793003
10.7,-0.0006995290967072392,0.009761143058194954,-0.023029264647770654
10.72,-0.0005082689155526764,0.009397033703272207,-0.013381670844504805
10.74,-0.0003215352075166077,0.009349805507310944,0.008658851248378539
10.76,-0.00013219783562203684,0.009614406257079947,0.01780122372852176
10.78,6.284215986647457e-05,0.0098491745718316,0.00567560774664296
10.8,0.0002596705964392246,0.009769160264782873,-0.013677038451515444
10.82,0.0004510694639529711,0.009308279982011378,-0.03241098982563383
10.84,0.0006299037431126942,0.008532691808192062,-0.04514782755629833
10.86,0.0007913809747590206,0.007607679406127814,-0.04735341265012701
10.88,0.0009345542149519875,0.006734161343190656,-0.039998393643589494
10.9,0.0010625978373612801,0.006138204611448476,-0.019597279530628522
10.92,0.0011827594146224397,0.005943800161583291,0.00015683454410969454
10.94,0.001302141006475973,0.006018070109422282,0.007270160239789316
10.96,0.001423017876771419,0.006022688723074449,-0.006808298874573394
10.98,0.001541040323662885,0.0057260725763167266,-0.022853315801199044
11.0,0.001651063953801958,0.005279932526239466,-0.021760689206527056
11.02,0.0017527879003219563,0.004916333817586091,-0.014599181658810762
11.04,0.0018486947308547985,0.004699348761342238,-0.007099323965574842
11.06,0.0019412779138957223,0.004559773173109868,-0.006858234857662222
11.08,0.0020308681663807125,0.004387573875105399,-0.010361694942784811
11.1,0.0021162644182858314,0.004137906984984849,-0.014604994069270318
11.12,0.0021959274727127416,0.003819694134759542,-0.017216290953260775
11.14,0.002268422211304273,0.003406985428743223,-0.02405457964837135
11.16,0.0023313007470611305,0.0028583553025259526,-0.030808432973355913
11.18,0.0023821534020909522,0.0022192719791549204,-0.03309989936374756
11.2,0.002419220084413413,0.001452457383696747,-0.043581560182069726
11.22,0.002438770894608008,0.0004635223636163984,-0.05531194182596517
11.24,0.0024367481762052018,-0.0006773330693941271,-0.0587736014750874
11.26,0.002411644171831274,-0.0018231985025499704,-0.05581294184049685
11.28,0.0023650177777861246,-0.0027894326832675815,-0.04081047623126416
11.3,0.0023024406716135675,-0.0033995957970357304,-0.020205835145550622
11.32,0.0022310103874955555,-0.0037132926721748735,-0.011163852368363529
11.34,0.0021536840764908045,-0.004060722782679256,-0.023579158682074424
11.36,0.0020666912951163895,-0.004691680053983001,-0.039516568448299906
11.38,0.0019649770994548425,-0.005478603556783035,-0.039175781831703047
11.4,0.0018479281703562848,-0.006208374432900523,-0.033801305780045546
11.42,0.0017169182549925924,-0.006896725380952379,-0.03503378902513985
11.44,0.0015713864914614997,-0.00768597587750775,-0.043891260630397055
11.46,0.0014087251226116107,-0.008588340966163835,-0.046345248235211134
11.48,0.0012287899032278045,-0.009350148492891197,-0.029835504437525206
11.5,0.0010373268751440784,-0.009720802182401268,-0.007229864513481291
11.52,0.0008423966154629813,-0.009725635942227234,0.006746488530885388
11.54,0.0006495885213568331,-0.009537407116776593,0.01207639401417906
11.56,0.0004614695390671624,-0.009263797050039208,0.015284612659559596
11.58,0.00027943165721583407,-0.008930934304216437,0.018001661922717994
11.6,0.00010394162274358925,-0.008641653181631025,0.010926450335823306
11.62,-6.772298160696844e-05,-0.008575648792679837,-0.004326011440704151
11.64,-0.0002411534139092468,-0.008820007145575036,-0.02010982384881541
11.66,-0.00042215877064732656,-0.009309690981073728,-0.028858559701053735
11.68,-0.0006140794093378451,-0.009880128244419787,-0.02818516663355151
11.7,-0.0008170458059620956,-0.010402851338462497,-0.024087142770718908
11.72,-0.001029762580578876,-0.010860942087884878,-0.02172193217151956
11.74,-0.00125077705286638,-0.01121306734564066,-0.013490593604058593
11.76,-0.0014767004783197133,-0.011327473190678092,0.0020500091003153244
11.78,-0.0017019743961991108,-0.011156641391556634,0.01503317081183137
11.8,-0.0019215114266196876,-0.010767603488091535,0.02387061953467858
11.82,-0.002131731332272638,-0.010236485067106317,0.029241222563843802
11.84,-0.0023305406371899157,-0.009640837829017429,0.030323501245045587
11.86,-0.0025177681445720398,-0.009105685461734198,0.023191735483277298
11.88,-0.002695673983053107,-0.008706422203524439,0.016734590337699286
11.9,-0.002865985584555315,-0.008301241721659353,0.023783457848809576
11.92,-0.003026361387105914,-0.007691721517759215,0.03716856254120456
11.94,-0.0031722875217621996,-0.006877162788336401,0.04428731040107718
11.96,-0.003300851491869909,-0.005973143043494424,0.046114664083120906
11.98,-0.0034112260166207675,-0.005071039266471063,0.044095713619215264
12.0,-0.0035039558440970032,-0.004208352724685367,0.0421729405593547
12.02,-0.003579608030510407,-0.003352851918233458,0.04337714008583627
12.04,-0.003638161873709159,-0.0025111440442041623,0.0407936473170935
12.06,-0.0036801661803764697,-0.0016862943848593005,0.04169131861739275
12.08,-0.00370502293460689,-0.0007728375510183869,0.04965436476669873
12.1,-0.003710448703079437,0.00023526618348774502,0.05115600868391451
12.12,-0.0036958261220051943,0.0012112947073216911,0.04644684369948003
12.14,-0.0036623679658352817,0.0021316655738487273,0.04559024295322352
12.16,-0.003610512516969386,0.0030590837526546966,0.047151574927373346
12.18,-0.0035400882801954383,0.003973952261508952,0.04433527595805206
12.2,-0.003452051462831298,0.004814265322022706,0.03969603009332321
12.22,-0.0033479677787227814,0.005587061671298804,0.037583604834286105
12.24,-0.003228655581345133,0.00634687021570678,0.038397249606511676
12.26,-0.0030939554767496482,0.007127302761844021,0.03964600500721181
12.28,-0.0029437288143287074,0.007882933789380991,0.0359170977464846
12.3,-0.002779396830364814,0.008524759038357196,0.02826542715113533
12.32,-0.002603390220713104,0.009068819099530723,0.02614057896621674
12.34,-0.0024166251113343735,0.009615722418086005,0.02854975288931135
12.36,-0.0022187160733268822,0.010169413336058588,0.02681933890794642
12.38,-0.0020102383877562816,0.010664632774393433,0.022702604925538074
12.4,-0.0017925837952407072,0.01109189727929392,0.02002384556450978
12.42,-0.0015665015721419758,0.011528300450576803,0.023616471563777212
12.44,-0.0013308525176637257,0.012054592554946139,0.02901273887315589
12.46,-0.0010837053999310784,0.012672755161273261,0.03280352175955574
12.48,-0.0008235868702249755,0.01334423391577335,0.03434435369045281
12.5,-0.0005501263018139473,0.013987173893202993,0.029949644052510778
12.52,-0.00026481139430669086,0.014523391899157367,0.023672156542925933
12.54,3.008708371162092e-05,0.014951266339002773,0.019115287441614295
12.56,0.00033254777828001323,0.015275418632837164,0.013299941941823809
12.58,0.0006399024552845657,0.01541936486559031,0.001094681333489724
12.6,0.0009479375747133383,0.0153555913698004,-0.007472030912481904
12.62,0.0012533829241842072,0.01518033999015434,-0.010053107052125006
12.64,0.0015546763567718675,0.014933865978361627,-0.014594294127146499
12.66,0.0018500597677413237,0.014585722629966633,-0.020220040712353626
12.68,0.0021373157917998755,0.014119158755973048,-0.026436346687005428
12.7,0.0024139403240931064,0.013519725798908557,-0.033506949019443955
12.72,0.0026772139368946967,0.01278665981261591,-0.039799649609821824
12.74,0.0029250064510039074,0.011993553987248029,-0.03951093292696697
12.76,0.003157519192680924,0.011284912606326004,-0.03135320516523591
12.78,0.003377409978231093,0.010727324671525762,-0.024405588314788437
12.8,0.0035873153079397624,0.010275205996396742,-0.020806279198113467
12.82,0.0037885602270707965,0.009844388668842708,-0.022275453557290405
12.84,0.0039806518621138655,0.009347722454347855,-0.027391167892195346
12.86,0.004161404762449582,0.00869140182058383,-0.03824089548420763
12.88,0.004326859583921562,0.007817828534471312,-0.04911643312704453
12.9,0.004473181078949891,0.006803731516577098,-0.05229326866237731
12.92,0.004598877518635556,0.005769935606319391,-0.05108632236339411
12.94,0.004703901809186311,0.004724635593608455,-0.05344367890769953
12.96,0.004786919009513911,0.0035377456509999767,-0.06524531535314833
12.98,0.004844072985111209,0.002150058191126252,-0.0735234306342243
13.0,0.0048721711717360245,0.0006498459178120991,-0.07649779669719099
13.02,0.004869698708946297,-0.0009055832871114261,-0.07904512379516149
13.04,0.004835886543500245,-0.002470207004733375,-0.07741724796703335
13.06,0.004771563586189358,-0.003933857107496121,-0.06894776230924117
13.08,0.004679628825140686,-0.005233022319216086,-0.06096875886275517
13.1,0.004563032232570288,-0.006413756658499944,-0.05710467506563034
13.12,0.004423248032260221,-0.007569069978853852,-0.05842665696976037
13.14,0.004259862407294539,-0.008785437217447038,-0.06321006688955758
13.16,0.004071462217138063,-0.010057053419681564,-0.0639515533338946
13.18,0.0038575618744950873,-0.011331429023744405,-0.06348600707238947
13.2,0.0036183138350613514,-0.012589487796847704,-0.06231987023793955
13.22,0.0033542113506037446,-0.013813198372566338,-0.0600511873339237
13.24,0.0030665179142902576,-0.01492710682855107,-0.0513396582645497
13.26,0.002758501505109881,-0.015834851137308814,-0.03943477261122341
13.28,0.0024342629445142723,-0.016571734088611415,-0.034253522519036156
13.3,0.0020961472213861954,-0.01723135506679834,-0.031708575299655616
13.32,0.0017454755182704379,-0.017820959580770426,-0.02725187609755222
13.34,0.001384002427504189,-0.01830652569242097,-0.021304735067501784
13.36,0.0010140432515466132,-0.018667777658119427,-0.014820461502342742
13.38,0.0006382016735819517,-0.018892476763436934,-0.007649449029407523
13.4,0.0002597334661322522,-0.01890878310028697,0.006018815344404077
13.42,-0.00011620310021225107,-0.018633106904545595,0.02154880422973438
13.44,-0.0004840423466740174,-0.01812516120247111,0.029245765977715676
13.46,-0.00084064712176856,-0.017532851519016346,0.029985202367760734
13.48,-0.0011853542899372602,-0.016940224210949914,0.02927752843888277
13.5,-0.0015185514062121817,-0.01639189430372723,0.025555462283386444
13.52,-0.001841459438466002,-0.01590797085345245,0.02283688274409051
13.54,-0.002154777791459738,-0.015410180069596402,0.026942195641515083
13.56,-0.002457248382712431,-0.014819650505126318,0.03211076080549377
13.58,-0.0027472268755297288,-0.014178580520396989,0.0319962376674394
13.6,-0.003024717478720279,-0.01358639181446287,0.027222632925972583
13.62,-0.0032910429350750847,-0.013048261153554832,0.026590433164831843
13.64,-0.0035463808099378434,-0.01247006325395248,0.03122935679540381
13.66,-0.003789112588636229,-0.011781933864806996,0.03758358211914515
13.68,-0.004016813319585141,-0.010967077733914183,0.04390203097013637
13.7,-0.004226804159711676,-0.010003490860853358,0.05245665633594722
13.72,-0.004415861712367242,-0.008876217739987561,0.060270655750632736
13.74,-0.004580769361858598,-0.007586418501234767,0.06870926812464681
13.76,-0.004718071914047347,-0.006109638507089157,0.07896873128991469
13.78,-0.004824043122111109,-0.0044660915082850635,0.0853859685904948
13.8,-0.004896175984115398,-0.002741605969978245,0.08706258524018723
13.82,-0.004933595572262312,-0.001000352134482456,0.08706279830939173
13.84,-0.0049364995413659655,0.0006944809203227791,0.0824205071711318
13.86,-0.004906500647829682,0.0022866671180858684,0.07679811260517706
13.88,-0.004845487619711383,0.0038106388555212314,0.07559906113835899
13.9,-0.004753915134984898,0.005358604386546608,0.07919749196417862
13.92,-0.004630640616329101,0.0069819941056346434,0.08314147994462431
13.94,-0.004474327307848444,0.008651593261382925,0.08381843563020351
13.96,-0.004285024654269119,0.0102540271578309,0.07642495401459343
13.98,-0.004065777410830777,0.011614782659943625,0.05965059619667889
14.0,-0.0038223158127715802,0.012693168427025461,0.048187980511504164
14.02,-0.0035592952787648845,0.013584863441838409,0.04098152096979011
14.04,-0.0032799288533623045,0.014325421717012204,0.03307430654758852
14.06,-0.0029873409421538335,0.01490660018177041,0.025043539928231155
14.08,-0.0026849928233156936,0.015288582062897783,0.013154648184505468
14.1,-0.002377406552142092,0.015429230068399679,0.000910152365683853
14.12,-0.0020691279379842875,0.01537423046321446,-0.006410112884206314
14.14,-0.001762940038221047,0.015243825166899259,-0.006630416747314668
14.16,-0.0014589636890260467,0.015175106212924644,-0.00024147865014711339
14.18,-0.0011553654356414107,0.015191940368347623,0.0019248941924447593
14.2,-0.0008513494770029904,0.01519926411714335,-0.001192519312873034
14.22,-0.0005476391580214701,0.015169944806070082,-0.001739411794454996
14.24,-0.00024437430613395456,0.015167232288931713,0.0014681600806179804
14.26,5.9328946434410164e-05,0.015206341706585103,0.002442781684720517
14.28,0.00036366780827873325,0.01521371804663105,-0.0017051476801261452
14.3,0.0006673080256242009,0.0151356479853593,-0.006101858447049034
14.32,0.0009683742484921867,0.014949656043949756,-0.01249733569390552
14.34,0.0012643849499419917,0.014627266486510289,-0.01974162005004152
14.36,0.0015526671247855046,0.01418520945400678,-0.024464083200310502
14.38,0.001831218284587884,0.013656895894346457,-0.02836727276572259
14.4,0.0020986617422508393,0.013086399588407559,-0.02868235782816823
14.42,0.002354624729812426,0.012508472535704564,-0.029110347442132267
14.44,0.0025988053307300953,0.011901248540662645,-0.031612052062059984
14.46,0.0028300767802980215,0.011204340874484265,-0.03807871455577835
14.48,0.0030459204384839086,0.010348654124472285,-0.047489960445420046
14.5,0.0032429725231615495,0.009335404057155803,-0.05383504628622855
14.52,0.003418677358734781,0.008223267684535403,-0.05737859097581156
14.54,0.003571505935996844,0.0070515371299967634,-0.059794464478052575
14.56,0.00370043400916197,0.005834081359555886,-0.06195111256603527
14.58,0.0038047203516523003,0.0045942997800981576,-0.06202704537973782
14.6,0.0038841845481556265,0.0033513003690999244,-0.06227289572008558
14.62,0.003938547151007572,0.002074518646792803,-0.06540527651062679
14.64,0.003966759815559007,0.0007369151542360263,-0.06835507274505094
14.66,0.003967782011731737,-0.00063695015511205,-0.0690314581897567
14.68,0.003941195730000575,-0.0020237273675525968,-0.069646263054298
14.7,0.0038867401064444076,-0.0034244261677769975,-0.07042361696814187
14.72,0.0038042330143902015,-0.0048229753028955465,-0.0694312965437129
14.74,0.0036939715600067167,-0.006198954586294455,-0.06816663179617778
14.76,0.0035566120735358317,-0.007524347480082023,-0.06437265758257862
14.78,0.00339390574074871,-0.008713528382078537,-0.0545454326170727
14.8,0.0032095491007530213,-0.009680984909025518,-0.04220022007762505
14.82,0.0030080360077818307,-0.010442991926851273,-0.03400048170494964
14.84,0.0027926540606410936,-0.011081303400358521,-0.029830665645774558
14.86,0.002565188478555102,-0.011658923855723919,-0.027931379890764416
14.88,0.0023266870300658236,-0.01217805576303635,-0.023981810840477933
14.9,0.0020787921877279954,-0.012588296716196741,-0.01704228447556074
14.92,0.001823945338799114,-0.012880011062183111,-0.012129150123076325
14.94,0.00156395033017443,-0.01311793766810564,-0.011663510469176122
14.96,0.001299162650146373,-0.013365641563305513,-0.01310687905081048
14.98,0.0010292964154342105,-0.013617583289705226,-0.01208729358916044
15.0,0.0007545961756024779,-0.013848996459457833,-0.011054023386099643
15.02,0.0004755277564267944,-0.014051729723575873,-0.009219303025703887
15.04,0.0001929925625820094,-0.014184626599308968,-0.004070384547604616
15.06,-9.088851258294427e-05,-0.014172204230649072,0.005312621413594604
15.08,-0.0003726304303591357,-0.013970005419266516,0.014907259724660948
15.1,-0.0006484138999221123,-0.013576582193160077,0.024435062885983298
15.12,-0.0009144763608693033,-0.013000555384618301,0.03316761796819478
15.14,-0.0011675488335422379,-0.012291436311385517,0.037744289355083754
15.16,-0.0014057715451019622,-0.011527977004738503,0.03860164130961836
15.18,-0.001628768964685671,-0.010779675341175443,0.03622852504668769
15.2,-0.0018370742130014977,-0.010048721815489998,0.03686682752185648
15.22,-0.002030457011851791,-0.009278644471782622,0.040140906848881226
15.24,-0.002207618300972846,-0.008418313493081826,0.04589219102119917
15.26,-0.002366382198589028,-0.007436879566475564,0.05225120163942718
15.28,-0.002504560280383074,-0.006375465152550047,0.05389023975312495
15.3,-0.002621395900073828,-0.005313315046044243,0.05232477089745583
15.32,-0.002717381460045602,-0.004294451612652189,0.0495615724417498
15.34,-0.002793449188759839,-0.003316871806248696,0.04819640819859966
15.36,-0.002850206122106117,-0.002361760471430318,0.04731472528323822
15.38,-0.002888027640539692,-0.001422854075007976,0.04657591435899602
15.4,-0.002907186452241635,-0.0004938727488655371,0.04632221825524793
15.42,-0.0029078497705650195,0.00042502556667107177,0.04556761329841295
15.44,-0.002890233198118238,0.0013367586006909052,0.045605690103570344
15.46,-0.0028543875600284484,0.0022472716110508812,0.04544561093242723
15.48,-0.0028006033332736236,0.0031186346817976777,0.041690696142252286
15.5,-0.00273028543875049,0.0038935078534521363,0.03579662102319339
15.52,-0.0026456041115428676,0.0045572171640071435,0.0305743100323071
15.54,-0.0025485084559156946,0.005144170915738701,0.028121065140848552
15.56,-0.002439917954020012,0.005719022801466441,0.029364123431925175
15.58,-0.002319537401990945,0.006325395967107963,0.03127319313222682
15.6,-0.002186697481893256,0.006962464149115214,0.03243362506849812
15.62,-0.0020410371320359628,0.007599787929678511,0.03129875298783118
15.64,-0.0018831442505882934,0.008171368827915084,0.025859336835825277
15.66,-0.00171503855053328,0.00861452398406357,0.01845617877902352
15.68,-0.001539506097575567,0.0089162581877396,0.011717241588579355
15.7,-0.0013592884693793572,0.009082955438066455,0.004952483444106258
15.72,-0.0011770514479422743,0.009120117504988446,-0.0012362767519071764
15.74,-0.0009952386005632923,0.00904405486438949,-0.006369987307988586
15.76,-0.0008157336776054897,0.008901328587971281,-0.007902640333832804
15.78,-0.0006391366845913668,0.008765918179514203,-0.005638400511874766
15.8,-0.000464983602452954,0.008647509966852257,-0.006202420754319704
15.82,-0.00029352803661340175,0.008485339149771513,-0.010014660953754896
15.84,-0.00012601423464543592,0.0082565386051894,-0.01286539350445655
15.86,3.6614226099063685e-05,0.008009845836340712,-0.011803883380412765
15.88,0.0001945823561722458,0.007793566672100024,-0.00982403304365629
15.9,0.00034848936877032136,0.0075971588759478495,-0.009816746571561676
15.92,0.0004983521812882467,0.007383271591508708,-0.011571981872353154
15.94,0.0006437148376225364,0.007153575085849582,-0.011397668693559718
15.96,0.0007846355468025905,0.006944932892244573,-0.00946655066694151
15.98,0.0009215927148222444,0.006748374925128343,-0.010189246044681534
16.0,0.0010542490497809347,0.00650359285399367,-0.01428896106878612
16.02,0.0011812857974769374,0.006191216057100927,-0.0169487186204884
16.04,0.0013017673690810456,0.005859290812619244,-0.016243805827680008
16.06,0.0014156935492801886,0.005532783462909747,-0.016406929143269727
16.08,0.00152301739492355,0.0051970792121174714,-0.017163495935957954
16.1,0.0016235452499262417,0.004856654785528372,-0.01687894672295204
16.12,0.0017173825349164876,0.004531072644709673,-0.015679267358917844
16.14,0.001804912359092678,0.004224121010598421,-0.015015896052207553
16.16,0.0018863775628029794,0.003921697495870408,-0.015226455420593806
16.18,0.00196147049706047,0.0035728097010887007,-0.0196623240575771
16.2,0.0020286908233173614,0.0031340527769321033,-0.02421336835808259
16.22,0.0020863305762623212,0.002619991071460603,-0.027192802189067753
16.24,0.0021331525530064854,0.002055242390594065,-0.029282065897586036
16.26,0.0021682153627469647,0.00144175733885963,-0.032066439275857506
16.28,0.0021904772240434055,0.0007764289095054018,-0.03446640365956535
16.3,0.002199268300560347,0.00011046769512609888,-0.03212971777836496
16.32,0.002195156438657458,-0.0005164174979018833,-0.030558801524433254
16.34,0.002178815341443356,-0.001112741571067245,-0.029073605792102865
16.36,0.0021507907905861947,-0.0016874634285186407,-0.02839857995303665
16.38,0.0021114563930426334,-0.0022412469749665325,-0.026979774691752355
16.4,0.0020613987952505654,-0.0027563479719596197,-0.024530325007556256
16.42,0.002001515610949224,-0.0032244784512064496,-0.02228272291712667
16.44,0.0019326120766178852,-0.0036637460181166035,-0.021644033773888537
16.46,0.0018549395649001786,-0.004106944383683893,-0.022675802782840253
16.48,0.0017682556436421355,-0.0045619413935102686,-0.022823898199797066
16.5,0.001672495455688025,-0.005011906424098056,-0.02217260485898148
16.52,0.0015680698160707427,-0.0054183070458063975,-0.01846745731185264
16.54,0.001456278523245573,-0.0057474052590441435,-0.014442364011921442
16.56,0.0013386418606550665,-0.006006265230368502,-0.011443633120514175
16.58,0.001216406870747867,-0.0062082816941377815,-0.008758013256413621
16.6,0.0010905639990697353,-0.006372287230880087,-0.00764254041781666
16.62,0.000961391453571857,-0.0065548819587434165,-0.010616932368516114
16.64,0.000827889783880436,-0.006809317212541162,-0.014826593011258122
16.66,0.0006885335920666404,-0.0071365284168744495,-0.01789452742207048
16.68,0.0005420909056443246,-0.007514400855377762,-0.019892716428260463
16.7,0.00038782280808510324,-0.007912485758845074,-0.0199157739184704
16.72,0.00022572118667409105,-0.00829111395477698,-0.017947045674719952
16.74,5.669733954507332e-05,-0.008591878703051501,-0.012129429152731562
16.76,-0.00011720093797072739,-0.00877968992973979,-0.006651693516096574
16.78,-0.00029379426686992714,-0.008863102540239419,-0.001689567533865761
16.8,-0.0004710235880299605,-0.008841297418187503,0.0038700797390576794
16.82,-0.0006467202682317402,-0.00871060799128255,0.009198862951438059
16.84,-0.0008187317990638615,-0.008472502271767436,0.014611709000073607
16.86,-0.000984897484179821,-0.008125965313859807,0.020041986790689807
16.88,-0.001143087386517814,-0.007676974590886245,0.024857085506666567
16.9,-0.0012914069023522645,-0.0071425490484617535,0.02858546873578306
16.92,-0.001428392883733905,-0.006548653797680407,0.030804056342352105
16.94,-0.0015530820296322599,-0.0059141048528159115,0.032650838144097846
16.96,-0.0016647259236115873,-0.0052448827727083125,0.034271369866662446
16.98,-0.001762820288949729,-0.004567102953971223,0.03350661200704647
17.0,-0.0018476489095625498,-0.0039251533040511296,0.030688352984962763
17.02,-0.0019201175589625345,-0.003326874331745093,0.029139544245641327
17.04,-0.0019809393126803292,-0.0027609098366354213,0.027456905265325765
17.06,-0.002030862098553594,-0.0022411672603721753,0.024517352360999008
17.08,-0.0020708835471803253,-0.0017660562968752854,0.022993743988690044
17.1,-0.00210128621993587,-0.0012582257594680438,0.027789309752034228
17.12,-0.0021203091665467385,-0.0006148835702145447,0.03654490917331566
17.14,-0.0021249949059212294,0.00016145714252233562,0.04108916210037239
17.16,-0.0021134059246941295,0.001004541278016605,0.04321925144905453
17.18,-0.0020844776568735204,0.0018979651025676132,0.04612313100604626
17.2,-0.0020371835723379697,0.0028369511651368737,0.04777547525087974
17.22,-0.0019709757263191873,0.0037795198200348346,0.04648139023891625
17.24,-0.0018861652168632207,0.004697722875936132,0.04533891535121331
17.26,-0.0017830954280356377,0.005611633418753063,0.04605213893047943
17.28,-0.001661653887226353,0.0065324428945818,0.046028808652394046
17.3,-0.0015218418357539599,0.00744663384517141,0.045390286406566435
17.32,-0.001364241394134554,0.008292895688502404,0.03923589792653276
17.34,-0.001191310763003425,0.008961444313399198,0.027618964563146595
17.36,-0.0010072506248024213,0.009409942457720716,0.017230849869004857
17.38,-0.0008161052450999873,0.009679613541233627,0.00973625848228575
17.4,-0.0006207661879598295,0.009844268903733557,0.00672927776770682
17.42,-0.0004225316026694469,0.009979357208413206,0.006779552700257615
17.44,-0.0002215800116881495,0.01011622870336563,0.006907596794984285
17.46,-1.8016428693853628e-05,0.010233004074463285,0.004769940314780786
17.48,0.0001871100204131965,0.010255259813983137,-0.002544366362796125
17.5,0.00039111907586035667,0.010116282352735708,-0.01135337976194726
17.52,0.0005907732805721805,0.009829099798921615,-0.017364875619461966
17.54,0.0007835648521866697,0.009434184900524762,-0.022126614220223575
17.56,0.0009675419920040125,0.00894946731375414,-0.026345144456839303
17.58,0.0011409755406526932,0.008379549114362226,-0.03064667548235216
17.6,0.001302156499174218,0.007724512304327825,-0.03485700552108868
17.62,0.0014494852219677317,0.0069988538655822745,-0.037708838353466695
17.64,0.0015817630641380552,0.006221056977918658,-0.040070850412895063
17.66,0.0016980381281810493,0.005399854154740778,-0.042049431904893325
17.68,0.0017975294608257874,0.004544485906278058,-0.04348739294137892
17.7,0.00187977278816019,0.0036824012170180408,-0.04272107598462317
17.72,0.0019449770994721732,0.002843055022607655,-0.04121354345641563
17.74,0.001993550452171559,0.002012028294256691,-0.04188912937868092
17.76,0.0020254107599678647,0.0011738808747193265,-0.04192561257505554
17.78,0.0020406411957300968,0.0003560597406467091,-0.03985650083220621
17.8,0.0020401502846000108,-0.00038719114248422104,-0.034468587480886784
17.82,0.0020258799430750507,-0.001021483068966736,-0.028960605167364713
17.84,0.0019999180604548575,-0.0015617102034218536,-0.025062108278147022
17.86,0.0019638691755833326,-0.0020332912411036045,-0.02209599549002797
17.88,0.0019188841252873482,-0.0024602151072902127,-0.020596391128632867
17.9,0.0018656388338032434,-0.0028603995967489515,-0.019422057817240927
17.92,0.001804476950840947,-0.003259262672674147,-0.02046424977527854
17.94,0.00173498606563205,-0.0037004649382334958,-0.023655976780656143
17.96,0.001656108696643976,-0.004194115703937516,-0.025709099789745747
17.98,0.001567129251792443,-0.0047015943219574875,-0.02503876201225122
18.0,0.0014682708727966724,-0.005175180585328093,-0.022319864324809008
18.02,0.0013605305753710264,-0.00558748479994258,-0.01891055713663923
18.04,0.0012453157421805625,-0.0059181498073180485,-0.014155943600907042
18.06,0.0011242889018191493,-0.006176167003566818,-0.011645776023969644
18.08,0.0009983264353390139,-0.00642557820464701,-0.01329534408404917
18.1,0.0008669735253920705,-0.006718826641906991,-0.016029499641948445
18.12,0.0007294278273054665,-0.0070339064327571265,-0.015478479443065032
18.14,0.0005859575694104841,-0.007297941024302465,-0.010924979711468445
18.16,0.0004382135101715511,-0.007456477040120317,-0.0049286218703164806
18.18,0.00028845007194816064,-0.007502275434564775,0.00034878242587118533
18.2,0.0001386384111881172,-0.007470686069135681,0.0028101541170385083
18.22,-1.026093462119883e-05,-0.007421631274296431,0.0020953253668870263
18.24,-0.0001583399869834553,-0.00738954855941448,0.00111294612130845
18.26,-0.00030582748134922507,-0.007355156497249586,0.0023262600951812107
18.28,-0.00045242139785407043,-0.007302037082179448,0.0029856814118331106
18.3,-0.0005978729074309763,-0.007243509086295319,0.0028671181765802254
18.32,-0.0007421683988499251,-0.007185976722017457,0.0028861182512064337
18.34,-0.0008852072019978631,-0.007112728210667879,0.0044387328837515614
18.36,-0.0010264227882053694,-0.007001268838627692,0.00670720432026771
18.38,-0.001165014829560398,-0.0068533405692015915,0.008085622622342458
18.4,-0.0013003461747708145,-0.006673876869382685,0.009860747359548228
18.42,-0.0014317101877259555,-0.006455455678101336,0.011981371768587292
