Time (s),Displacement (in),Velocity (in/s),Acceleration (in/s^2),Acceleration (in/s²)
17.16,0.049644642881647556,-1.3468819584160414,-33.85531919429812,
17.18,0.016983981193839832,-1.9191842103647305,-23.374906000570803,
17.2,-0.024616497701473374,-2.24086367916659,-8.793040879615148,
17.22,-0.069397263884842,-2.237212939170273,9.158114879246867,
17.24,-0.11075829066893579,-1.8988897392391055,24.67420511386989,
17.26,-0.14288352355289094,-1.3136335491564095,33.85141389439972,
17.28,-0.1619699107887089,-0.5950051744253861,38.01142357870261,
17.3,-0.16640858519304974,0.15113773399130193,36.60286726296619,
17.32,-0.1562471245835445,0.8650083269592217,34.78419203382578,
17.34,-0.1321801735085924,1.5416867805359886,32.8836533238509,
17.36,-0.09557234293332421,2.11909627699083,24.857296321633235,
17.38,-0.049645614468096726,2.473576569531919,10.590732932475632,
17.4,-1.91681376640591e-05,2.4890680635113474,-9.041583534532801,
17.42,0.04590738900373236,2.103587650628295,-29.506457753772455,
17.44,0.08054620859980045,1.3602943089785144,-44.822876411205584,
17.46,0.09820970160404204,0.40605499144564383,-50.60105534208148,
17.48,0.09692230022321002,-0.5347951295288451,-43.483956755367416,
17.5,0.07902797751177414,-1.2546371416147437,-28.500244453222436,
17.52,0.0498549650662258,-1.6626641029400904,-12.302451679312227,
17.54,0.01578097702852472,-1.7447347008300176,4.095391890319506,
17.56,-0.016815561092803306,-1.5149191113027851,18.886167062403743,
17.58,-0.04217507633131485,-1.021032412548369,30.50250281303787,
17.6,-0.05583007465335083,-0.3444674196552294,37.153996476276085,
17.62,-0.055322385654523736,0.39523631953793914,36.81637744304077,
17.64,-0.04067172205683639,1.0698300402307952,30.64299462624485,
17.66,-0.014220628282880989,1.575279337164745,19.901935067150134,
17.68,0.019900390011301245,1.8368224922534788,6.252380441723236,
17.7,0.05628968768342588,1.8021072749589848,-9.723902171172632,
17.72,0.08894666123639337,1.4635900803377644,-24.127817290949416,
17.74,0.11260301474578652,0.9020452706015499,-32.02666368267203,
17.76,0.12392514207011095,0.23016746183089298,-35.16111719439366,
17.78,0.12154684043731512,-0.46799762511047593,-34.655391499743224,
17.8,0.1055287752455567,-1.1338088940653654,-31.925735395745725,
17.82,0.07721514331230855,-1.6975542992594495,-24.44880512366268,
17.84,0.039629003994756745,-2.061059632495731,-11.90172819996549,
17.86,-0.0024861795820166404,-2.150458725181607,2.961818931377884,
17.88,-0.04336860702235206,-1.9377840188519344,18.305651701589387,
17.9,-0.07722492615533348,-1.4478478944462079,30.687960738983268,
17.92,-0.09909706873708528,-0.7393663637289717,40.16019233274035,
17.94,-0.10533268307896801,0.11580492954069854,45.35693699422667,
17.96,-0.09422899256016337,0.9945641223397651,42.51898228567998,
17.98,-0.06700058026347826,1.7282771073287464,30.852316213218145,
18.0,-0.028041535255620403,2.1676273934570385,13.082712399611061,
18.02,0.015960827503273274,2.2326088824323285,-6.584563502082043,
18.04,0.057380050652432076,1.9093134324835517,-25.744981492795624,
18.06,0.0891834394067998,1.271025442953221,-38.08381746023743,
18.08,0.10678281092088629,0.4889117084554273,-40.127555989541946,
18.1,0.10906144914286138,-0.2610478862579183,-34.86840348179261,
18.12,0.09759672082328452,-0.8854249456997675,-27.569302462392308,
18.14,0.07511682101948973,-1.3625650346797116,-20.144706435602103,
18.16,0.04471863215873018,-1.677253851396243,-11.32417523605103,
18.18,0.009994980016846055,-1.7951113627921704,-0.4615759035417071,
18.2,-0.02468159540660471,-1.6725461795529055,12.718094227468198,
18.22,-0.05421182807385902,-1.2804770871725253,26.488815010569816,
18.24,-0.07357562741177641,-0.6559028466192137,35.968609044761344,
18.26,-0.0793455459640398,0.07891099139287505,37.512774756447534,
18.28,-0.07063516813391248,0.7921267916198569,33.80880526625065,
18.3,-0.0488280923254367,1.3885807892277207,25.83659449453571,
18.32,-0.017063311734785258,1.7878972698374236,14.095053566434586,
18.34,0.02002049221902927,1.920483125544029,-0.8364679957740648,
18.36,0.0567661131063764,1.7540789631906843,-15.803948239560388,
18.38,0.08756703501276776,1.3260132274484515,-27.00262533466289,
18.4,0.10797586359304048,0.7148696305788205,-34.1117343523002,
18.42,0.11524512758971993,0.012056769089124009,-36.16955179666944,
18.44,0.1084181936322523,-0.6947501648358867,-34.51114159583163,
18.46,0.08834856179182521,-1.3122130192068227,-27.23514384126195,
18.48,0.05781846095943239,-1.740797064032459,-15.623260641301698,
18.5,0.021298014163231245,-1.9112476155876554,-1.4217945142179431,
18.52,-0.01572499152166908,-1.7910529529023773,13.441260782745747,
18.54,-0.047730287049416335,-1.4094765998723477,24.716374520257215,
18.56,-0.07052940970152294,-0.8704356653383125,29.18771893314631,
18.58,-0.0819973099813516,-0.2763543626445537,30.220411336229564,
18.6,-0.08143228298666344,0.33285706211336985,30.700731139562794,
18.62,-0.06896783932923177,0.9135873036297971,27.372293012079933,
18.64,-0.046234493602306546,1.3597472690627253,17.243703531212883,
18.66,-0.01714046589084228,1.5496555020837015,1.747119770884737,
18.68,0.012833816829079374,1.4477727699084642,-11.935392988408484,
18.7,0.038481909173029336,1.117036464486532,-21.138237553784723,
18.72,0.05620548470169441,0.6553210883799754,-25.033300056870946,
18.74,0.06438365033590698,0.16249547504128176,-24.249261276998414,
18.76,0.06310376885523727,-0.29048362310825265,-21.048648537955028,
18.78,0.05362108110387563,-0.6577851520279117,-15.681504354010873,
18.8,0.037930797025521136,-0.9112432558075378,-9.664306023951745,
18.82,0.018287653336168948,-1.0530711131276809,-4.518479708062548,
18.84,-0.0030736559085276127,-1.0830598113419752,1.5196098866331225,
18.86,-0.023741979666909923,-0.9837725644962559,8.409114797938798,
18.88,-0.04079267725968744,-0.7212971947814955,17.838422173537243,
18.9,-0.05080717270074055,-0.28015234932381544,26.276062372230758,
18.92,-0.05088077311051813,0.27279230834605755,29.018403394756536,
18.94,-0.039849258457526925,0.8303591569530626,26.738281465943974,
18.96,-0.018622000833396622,1.2923666054599674,19.462463384746517,
18.98,0.010096593885971976,1.5794928664768926,9.250162716945997,
19.0,0.04221674074208953,1.6325218191348625,-3.947267451149,
19.02,0.07266763977085369,1.4125680837415533,-18.048106088181928,
19.04,0.09613221155302532,0.9338890944756091,-29.8197928384125,
19.06,0.10824295626667978,0.2771853768898369,-35.85057892016472,
19.08,0.10662832618011253,-0.4386483855465614,-35.73279732347511,
19.1,0.09114287164674671,-1.1098970677900206,-31.392070900870806,
19.12,0.06353197940403234,-1.6511921564814167,-22.737437968268814,
19.14,0.027313590990650796,-1.9706466848567374,-9.20801486926327,
19.16,-0.012375512595275097,-1.998263673735852,6.446315981351824,
19.18,-0.049686983227429045,-1.7328833894795426,20.0917124442791,
19.2,-0.07942427922524509,-1.2408462103020614,29.112005473469022,
19.22,-0.09814980241752021,-0.6317061089254504,31.802004664192072,
19.24,-0.10458962614033106,-0.012276263355634587,30.140979892789513,
19.26,-0.09920987903325477,0.5502509740632628,26.111743849100232,
19.28,-0.08353386695596784,1.01735023366543,20.598182111116504,
19.3,-0.06002354691128715,1.3336817708026398,11.034971602604458,
19.32,-0.0322671096089534,1.4419619594307351,-0.20695273979493045,
19.34,-0.004493135635708923,1.3354354378937123,-10.445699413907349,
19.36,0.019635018016015523,1.077379927278732,-15.359851647590677,
19.38,0.037922178658820596,0.7513361370017753,-17.24452738010501,
19.4,0.04917648428557758,0.37409442567392326,-20.479643752680193,
19.42,0.05222733671878301,-0.06900918235338033,-23.830717050050165,
19.44,0.04617163435143755,-0.536561054381166,-22.9244701527284,
19.46,0.03160780432764466,-0.9198219479981232,-15.401619208967322,
19.48,0.01118352592902948,-1.1226058918633948,-4.8767751775598285,
19.5,-0.01121910941313939,-1.1176576423534923,5.371600128550071,
19.52,-0.031710031638071894,-0.9314345801397582,13.25070609282334,
19.54,-0.0471318195610631,-0.6107442121593621,18.818330705216265,
19.56,-0.055340547233493756,-0.21012855508370365,21.243235002349582,
19.58,-0.05532929762056539,0.21125351637654027,20.89497214367481,
19.6,-0.04726528245807706,0.5951479998722926,17.49447620590043,
19.62,-0.032529230566927,0.8784571892427138,10.836442731141677,
19.64,-0.013689072747216879,1.0055585927282982,1.87369761741677,
19.66,0.006004337551849869,0.9637824371783766,-6.051313172408922,
19.68,0.023675897836962157,0.803373591332852,-9.98957141214354,
19.7,0.0375073887869282,0.5797755036637521,-12.370237354766456,
19.72,0.0463510596616826,0.3045915838116877,-15.14815463043998,
19.74,0.049212278652538494,-0.018469684726098168,-17.157972223338607,
19.76,0.045518658269148124,-0.3508923536129388,-16.084294665345457,
19.78,0.03554424023559833,-0.6465494497420405,-13.48141494756472,
19.8,0.020168320702256663,-0.8910425035921262,-10.967890437443845,
19.82,0.00074443338192989,-1.051346228440551,-5.0624820473986425,
19.84,-0.02049695109017965,-1.0727922187704029,2.9178830144134476,
19.86,-0.04064936447614966,-0.9424491198265982,10.116426879967019,
19.88,-0.05696893020417586,-0.6895074529760215,15.17773980509066,
19.9,-0.06735792193576377,-0.34939172018277,18.83383347423449,
19.92,-0.07048059810147873,0.037124103611273995,19.817748905169907,
19.94,-0.06606838836899433,0.4040968696371667,16.879527697419363,
19.96,-0.05510236611260478,0.6925053560017881,11.961320939042775,
19.98,-0.039540420314517453,0.8636892238069446,5.157065841472875,
20.0,-0.02189541972214027,0.9008108354307736,-1.4449046790899702,
,,,,
MAX,0.8195259582697987,14.553176296826566,,303.2666117505294
